date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,23150,23150,22700,22800,78900,1802,-1.08,-250,5,030000,2622940,-75.72,94.92,23.04,0.07,0,0,0,2,100,0.43,2,100,0.43,5,-350,-1.52
20251209,22950,23200,22750,23050,324940,7468,0.66,150,2,030000,2651700,27.16,108.88,23.04,0.28,101712,-67530,-39075,2,50,0.22,2,300,1.31,5,-150,-0.66
20251208,22800,23000,22750,22900,255540,5850,0.44,100,2,030000,2634444,60.69,106.34,22.93,0.22,47384,15415,-62191,3,0,0.00,2,200,0.88,5,-50,-0.22
20251205,22750,22850,22700,22800,159026,3619,-0.44,-100,5,030000,2622940,-35.82,125.23,22.92,0.14,-31287,16898,13516,5,-150,-0.66,5,-50,-0.22,5,-200,-0.87
20251204,22550,22900,22550,22900,247783,5633,1.10,250,2,030000,2634444,-6.69,94.99,22.92,0.22,19576,9710,-28837,5,-100,-0.44,2,250,1.10,5,-100,-0.44
20251203,22650,22700,22400,22650,265544,5985,0.00,0,3,030000,2605684,9.05,58.60,22.90,0.23,29152,-52782,13026,3,0,0.00,2,50,0.22,5,-250,-1.10
20251202,22800,22850,22500,22650,243504,5504,-0.66,150,5,030000,2605684,32.94,75.39,22.88,0.21,-52484,-19236,71348,3,0,0.00,2,50,0.22,5,-300,-1.32
20251201,22900,22950,22600,22800,183174,4177,0.66,150,2,030000,2622940,-3.69,64.66,22.93,0.16,60110,-53781,-6321,2,250,1.10,2,300,1.32,5,-50,-0.22
20251128,22900,22900,22450,22650,190201,4298,-0.66,150,5,030000,2605684,21.76,77.00,22.87,0.17,15805,-7493,-10868,2,100,0.44,2,100,0.44,5,-350,-1.54
20251127,22700,23050,22700,22800,156212,3573,-0.22,50,5,030000,2622940,-28.10,87.54,22.93,0.14,42291,3786,-44587,5,-150,-0.66,2,200,0.88,5,-150,-0.66
20251126,22700,22900,22500,22850,217273,4950,1.56,350,2,030000,2628692,-8.00,132.30,22.89,0.19,-2296,81722,-79404,2,200,0.89,2,400,1.78,3,0,0.00
20251125,22550,22800,22350,22500,236158,5322,0.00,0,3,030000,2588428,-46.05,131.41,22.89,0.21,-2737,51641,-47742,2,50,0.22,2,300,1.33,5,-150,-0.67
20251124,22400,23000,22300,22500,437724,9872,1.35,300,2,030000,2588428,69.03,113.07,22.88,0.38,-64049,116534,-53794,2,200,0.90,2,800,3.60,2,100,0.45
20251121,22300,22350,21850,22200,258969,5738,0.45,100,2,030000,2553915,-31.80,185.48,22.93,0.23,-94108,142425,-47785,2,200,0.90,2,250,1.13,5,-250,-1.13
20251120,22000,22350,22000,22100,379707,8428,0.45,100,2,030000,2542411,42.58,149.28,23.01,0.33,86999,33467,-117070,3,0,0.00,2,350,1.59,3,0,0.00
20251119,21850,22150,21650,22000,266316,5855,1.38,300,2,030000,2530907,-16.56,130.59,22.94,0.23,20655,71728,-87730,2,150,0.69,2,450,2.07,5,-50,-0.23
20251118,22000,22200,21550,21700,319189,6934,-2.03,450,5,030000,2496395,0.50,67.84,22.91,0.28,4821,-36332,5795,5,-150,-0.68,2,50,0.23,5,-600,-2.71
20251117,22050,22200,21850,22150,317610,7018,0.68,150,2,030000,2548163,-18.02,100.54,22.91,0.28,-42625,90883,-43806,2,50,0.23,2,200,0.91,5,-150,-0.68
20251114,21950,22250,21850,22000,387427,8558,-0.45,100,5,030000,2530907,-1.11,227.47,22.95,0.34,-124281,213521,-69424,5,-150,-0.68,2,150,0.68,5,-250,-1.13
20251113,21950,22350,21900,22100,391779,8690,-0.23,50,5,030000,2542411,-2.45,101.91,23.09,0.34,-56972,102365,-34939,5,-200,-0.90,2,200,0.90,5,-250,-1.13
20251112,21900,22250,21800,22150,401623,8872,0.68,150,2,030000,2548163,-21.48,189.38,23.15,0.35,-86714,192491,-104215,5,-100,-0.45,2,250,1.14,5,-200,-0.91
20251111,21800,22100,21750,22000,511466,11217,0.92,200,2,030000,2530907,-28.54,109.78,23.22,0.44,-24578,167582,-135534,3,0,0.00,2,300,1.38,5,-50,-0.23
20251110,21400,21950,21350,21800,715720,15549,3.81,800,2,030000,2507899,45.87,204.57,23.24,0.62,-58231,247956,-218753,2,400,1.90,2,950,4.52,2,350,1.67
20251107,21400,21400,20800,21000,490660,10293,-0.94,200,5,030000,2415866,-33.38,107.31,23.25,0.43,-133786,140409,1009,2,200,0.94,2,200,0.94,5,-400,-1.89
20251106,20550,21450,20500,21200,736506,15543,4.43,900,2,030000,2438874,14.89,214.45,23.37,0.64,71166,192559,-267845,2,250,1.23,2,1150,5.67,2,200,0.99
20251105,20900,20900,20200,20300,641070,13056,-2.40,500,5,030000,2335337,29.93,105.37,23.24,0.56,-278113,64313,210758,2,100,0.48,2,100,0.48,5,-600,-2.88
20251104,20500,20850,20250,20800,493400,10219,1.22,250,2,030000,2392857,-7.14,158.10,23.50,0.43,130353,9104,-114297,5,-50,-0.24,2,300,1.46,5,-300,-1.46
20251103,20450,20800,20300,20550,531366,10899,0.98,200,2,030000,2364097,132.93,99.16,23.37,0.46,119009,-118455,4672,2,100,0.49,2,450,2.21,5,-50,-0.25
20251031,20300,20450,20200,20350,228125,4643,0.49,100,2,030000,2341089,-56.88,53.78,23.27,0.20,17245,-18093,1800,2,50,0.25,2,200,0.99,5,-50,-0.25
20251030,20350,20650,20100,20250,529106,10753,-1.22,250,5,030000,2329585,39.15,59.99,23.25,0.46,160349,-219432,58436,5,-150,-0.73,2,150,0.73,5,-400,-1.95
20251029,20650,20700,20300,20500,380237,7766,0.49,100,2,030000,2358345,106.86,71.72,23.11,0.33,-29331,-4228,34465,2,250,1.23,2,300,1.47,5,-100,-0.49
20251028,20450,20500,20350,20400,183817,3757,0.00,0,3,030000,2346841,-60.88,86.87,23.11,0.16,6844,-7474,8527,2,50,0.25,2,100,0.49,5,-50,-0.25
20251027,20350,20600,20300,20400,469852,9584,0.00,0,3,030000,2346841,51.14,66.25,23.10,0.41,3308,-85490,77958,5,-50,-0.25,2,200,0.98,5,-100,-0.49
