date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,43750,45000,43450,43550,36153,1595,-1.58,-700,5,166090,861318,-71.39,70.55,17.21,0.18,0,0,0,5,-500,-1.13,2,750,1.69,5,-800,-1.81
20251209,44550,45250,43550,44250,126346,5575,-1.23,550,5,166090,875162,-6.44,97.98,17.21,0.64,8624,6223,-14928,5,-250,-0.56,2,450,1.00,5,-1250,-2.79
20251208,45100,45200,43800,44800,135040,5998,-0.33,150,5,166090,886040,-50.80,76.72,17.16,0.68,16288,-11103,-4341,2,150,0.33,2,250,0.56,5,-1150,-2.56
20251205,43350,45200,42350,44950,274474,12092,3.57,1550,2,166090,889006,-40.42,159.53,16.96,1.39,14294,24756,-37658,5,-50,-0.12,2,1800,4.15,5,-1050,-2.42
20251204,45400,46000,42600,43400,460659,20048,-6.06,2800,5,166090,858351,287.27,78.30,16.96,2.33,-7486,-39758,46472,5,-800,-1.73,5,-200,-0.43,5,-3600,-7.79
20251203,47650,47650,45650,46200,118950,5514,-0.96,450,5,166090,913729,-52.15,61.99,17.02,0.60,-10904,15679,-4775,2,1000,2.14,2,1000,2.14,5,-1000,-2.14
20251202,46150,47250,45700,46650,248564,11619,2.08,950,2,166090,922628,4.17,108.02,17.10,1.26,-55822,49583,5984,2,450,0.98,2,1550,3.39,3,0,0.00
20251201,45800,45950,44100,45700,238622,10763,0.99,450,2,166090,903840,9.70,102.57,17.41,1.21,-59647,85752,-23158,2,550,1.22,2,700,1.55,5,-1150,-2.54
20251128,43700,45500,42800,45250,217520,9631,3.78,1650,2,166090,894940,41.40,165.85,17.72,1.10,-25692,58161,-34301,2,100,0.23,2,1900,4.36,5,-800,-1.83
20251127,43550,44700,42950,43600,153834,6757,0.00,0,3,166090,862307,-29.38,97.02,17.82,0.78,-14867,22279,-7902,5,-50,-0.11,2,1100,2.52,5,-650,-1.49
20251126,43650,44200,41500,43600,217827,9316,1.16,500,2,166090,862307,-38.13,94.99,17.89,1.10,-76318,82857,-5275,2,550,1.28,2,1100,2.55,5,-1600,-3.71
20251125,41950,43500,41650,43100,352076,15099,6.16,2500,2,166090,852418,21.86,96.50,18.35,1.78,-6082,126548,-118887,2,1350,3.33,2,2900,7.14,2,1050,2.59
20251124,39200,42050,38450,40600,288925,11768,7.69,2900,2,166090,802974,93.53,111.40,18.31,1.46,19915,46715,-66427,2,1500,3.98,2,4350,11.54,2,750,1.99
20251121,38900,39200,37500,37700,149293,5694,-8.50,3500,5,166090,745618,-17.62,39.85,18.15,0.75,-23770,-19261,42542,5,-2300,-5.58,5,-2000,-4.85,5,-3700,-8.98
20251120,43150,43300,40500,41200,181226,7518,-1.44,600,5,166090,814840,-39.01,49.75,18.57,0.92,-64905,-3667,65529,2,1350,3.23,2,1500,3.59,5,-1300,-3.11
20251119,40750,43450,40000,41800,297139,12493,1.83,750,2,166090,826707,28.68,112.61,19.00,1.50,-15922,74371,-55978,5,-300,-0.73,2,2400,5.85,5,-1050,-2.56
20251118,42050,42550,40500,41050,230915,9552,-5.31,2300,5,166090,811874,-4.55,70.80,18.90,1.17,26258,-14668,-11914,5,-1300,-3.00,5,-800,-1.85,5,-2850,-6.57
20251117,43350,43850,42350,43350,241911,10432,1.52,650,2,166090,857362,-62.06,86.24,18.64,1.22,-43104,24751,27437,2,650,1.52,2,1150,2.69,5,-350,-0.82
20251114,44150,44550,42100,42700,637557,27588,-8.17,3800,5,166090,844507,-57.78,86.46,18.83,3.22,-66772,125322,-54578,5,-2350,-5.05,5,-1950,-4.19,5,-4400,-9.46
20251113,37650,48300,37350,46500,1509990,67177,22.53,8550,2,166090,919662,974.60,119.35,19.54,7.63,40021,165927,-205367,5,-300,-0.79,2,10350,27.27,5,-600,-1.58
20251112,38650,39000,37350,37950,140517,5318,-2.69,1050,5,166090,750563,-9.49,74.43,19.15,0.71,-7615,-19533,28277,5,-350,-0.90,3,0,0.00,5,-1650,-4.23
20251111,38900,40150,38400,39000,155256,6124,3.72,1400,2,166090,771329,34.05,93.08,19.19,0.79,-10114,20279,-12321,2,1300,3.46,2,2550,6.78,2,800,2.13
20251110,38000,38000,36200,37600,115817,4321,0.94,350,2,166090,743641,-12.90,62.41,19.26,0.59,27020,-35185,8138,2,750,2.01,2,750,2.01,5,-1050,-2.82
20251107,38100,38600,36500,37250,132970,4948,-3.99,1550,5,166090,736718,-22.87,57.15,19.16,0.67,21396,-22442,2736,5,-700,-1.80,5,-200,-0.52,5,-2300,-5.93
20251106,39300,39650,37550,38800,172390,6672,0.52,200,2,166090,767374,-35.85,92.21,19.07,0.87,44935,-30513,-255,2,700,1.81,2,1050,2.72,5,-1050,-2.72
20251105,39800,40000,36700,38600,268727,10212,-5.85,2400,5,166090,763418,38.85,112.06,18.76,1.36,40594,-38929,6492,5,-1200,-2.93,5,-1000,-2.44,5,-4300,-10.49
20251104,40950,42650,40500,41000,193533,8016,1.61,650,2,166090,810885,16.61,90.03,18.48,0.98,14432,-15646,-808,2,600,1.49,2,2300,5.70,2,150,0.37
20251103,40600,40850,39650,40350,165964,6678,-1.94,800,5,166090,798029,25.37,112.22,18.45,0.84,49699,-13720,-22062,5,-550,-1.34,5,-300,-0.73,5,-1500,-3.65
20251031,40700,41850,40400,41150,132378,5457,0.00,0,3,166090,813851,0.84,86.26,18.19,0.67,-18193,-3421,18994,5,-450,-1.09,2,700,1.70,5,-750,-1.82
20251030,41000,41550,40150,41150,131278,5390,-1.08,450,5,166090,813851,-31.94,81.17,18.28,0.66,4385,13684,-18124,5,-600,-1.44,5,-50,-0.12,5,-1450,-3.49
20251029,41500,41750,40000,41600,192895,7894,0.97,400,2,166090,822751,18.21,91.17,18.23,0.98,18340,-48842,28711,2,300,0.73,2,550,1.33,5,-1200,-2.91
20251028,41550,42050,40750,41200,163176,6767,-1.32,550,5,166090,814840,15.41,86.18,18.14,0.83,-7451,9764,-1468,5,-200,-0.48,2,300,0.72,5,-1000,-2.40
20251027,42950,43000,41150,41750,141392,5914,-0.36,150,5,166090,825718,-38.27,44.20,18.21,0.71,-878,-7560,8168,2,1050,2.51,2,1100,2.63,5,-750,-1.79
