date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,126000,126400,123000,123400,79383,9881,-3.22,-4100,5,237690,2554588,-71.75,74.71,9.90,0.38,0,0,0,5,-1500,-1.18,5,-1100,-0.86,5,-4500,-3.53
20251209,124000,131100,121900,127500,280970,35876,2.00,2500,2,237690,2639465,-52.54,155.52,9.90,1.36,19029,38026,-37471,5,-1000,-0.80,2,6100,4.88,5,-3100,-2.48
20251208,122800,129300,119400,125000,592035,74353,5.93,7000,2,237690,2587710,144.64,124.14,9.69,2.86,22666,58688,6950,2,4800,4.07,2,11300,9.58,2,1400,1.19
20251205,114600,119000,113600,118000,242003,28306,0.08,100,2,237690,2442799,80.84,101.86,9.78,1.17,32924,28442,-62129,5,-3300,-2.80,2,1100,0.93,5,-4300,-3.65
20251204,117900,119600,115900,117900,133819,15753,-0.84,1000,5,237690,2440729,-34.07,65.68,9.78,0.65,-4834,7731,-2342,5,-1000,-0.84,2,700,0.59,5,-3000,-2.52
20251203,116900,121600,115800,118900,202971,24047,0.93,1100,2,237690,2461430,16.14,92.21,9.83,0.98,5328,18601,-25916,5,-900,-0.76,2,3800,3.23,5,-2000,-1.70
20251202,116700,118500,115000,117800,174767,20485,0.94,1100,2,237690,2438658,-19.93,125.11,9.85,0.84,11850,29244,-42049,3,0,0.00,2,1800,1.54,5,-1700,-1.46
20251201,118400,119900,114700,116700,218262,25582,-0.26,300,5,237690,2415887,-65.46,89.82,9.85,1.05,31178,35062,-58476,2,1400,1.20,2,2900,2.48,5,-2300,-1.97
20251128,110000,117100,107600,117000,631840,71476,8.13,8800,2,237690,2422097,101.66,233.92,9.76,3.05,116098,187141,-143719,2,1800,1.66,2,8900,8.23,5,-600,-0.55
20251127,104500,109600,102300,108200,313314,33623,4.44,4600,2,237690,2239922,53.74,224.76,9.11,1.51,96189,45354,-142796,2,900,0.87,2,6000,5.79,5,-1300,-1.25
20251126,98500,104800,98400,103600,203800,20998,5.93,5800,2,237690,2144694,203.81,247.72,8.50,0.98,97458,7206,-106557,2,700,0.72,2,7000,7.16,2,600,0.61
20251125,98800,100100,97400,97800,67082,6601,-0.41,400,5,237690,2024625,-39.84,101.80,7.89,0.32,3958,-2152,-1469,2,600,0.61,2,1900,1.93,5,-800,-0.81
20251124,101700,102000,97900,98200,111507,11035,-1.60,1600,5,237690,2032905,11.90,50.43,8.09,0.54,-17028,3090,13471,2,1900,1.90,2,2200,2.20,5,-1900,-1.90
20251121,100000,100800,98700,99800,99648,9938,-2.16,2200,5,237690,2066028,19.08,92.71,8.01,0.48,9581,3913,-10891,5,-2000,-1.96,5,-1200,-1.18,5,-3300,-3.24
20251120,99800,102900,98900,102000,83684,8491,3.34,3300,2,237690,2111572,-22.77,119.50,7.98,0.40,25023,-8646,-16024,2,1100,1.11,2,4200,4.26,2,200,0.20
20251119,102300,102400,97800,98700,108362,10742,-2.95,3000,5,237690,2043256,-20.33,49.44,7.84,0.52,-2917,-3758,8876,2,600,0.59,2,700,0.69,5,-3900,-3.83
20251118,104000,104200,100500,101700,136013,13911,-1.64,1700,5,237690,2105361,10.22,76.87,7.87,0.66,16193,-2120,-11730,2,600,0.58,2,800,0.77,5,-2900,-2.80
