date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,82400,82600,81100,82200,146885,12031,0.37,300,2,454910,5328202,-63.12,77.58,3.16,0.23,0,0,0,2,500,0.61,2,700,0.85,5,-800,-0.98
20251209,80200,83300,79400,81900,398284,32289,0.61,500,2,454910,5308756,-2.43,101.81,3.16,0.61,-383,20262,-26158,5,-1200,-1.47,2,1900,2.33,5,-2000,-2.46
20251208,82600,82700,79900,81400,408207,33140,0.74,600,2,454910,5276346,-65.74,65.97,3.15,0.63,-50935,9354,40314,2,1800,2.23,2,1900,2.35,5,-900,-1.11
20251205,86800,86900,79200,80800,1191637,99576,-2.30,-1900,5,454910,5237454,-46.97,60.81,3.53,1.84,-94696,29194,66703,2,4100,4.96,2,4200,5.08,5,-3500,-4.23
20251204,80700,86300,79400,82700,2246989,187465,7.82,6000,2,454910,5360612,1099.44,114.74,3.53,3.47,297061,70263,-365372,2,4000,5.22,2,9600,12.52,2,2700,3.52
20251203,75900,76700,74800,76700,187336,14269,1.19,900,2,454910,4971692,15.78,116.67,2.94,0.29,41465,-40104,-681,2,100,0.13,2,900,1.19,5,-1000,-1.32
20251202,75700,76100,74100,75800,161798,12142,1.74,1300,2,454910,4913354,-60.13,109.14,2.87,0.25,-8170,-1795,7640,2,1200,1.61,2,1600,2.15,5,-400,-0.54
20251201,78600,79200,74000,74500,405805,31135,-3.87,3000,5,454910,4829089,-34.40,78.66,2.88,0.63,-23375,-11833,40070,2,1100,1.42,2,1700,2.19,5,-3500,-4.52
20251128,74200,78500,73800,77500,618609,47226,5.44,4000,2,454910,5023548,150.00,155.58,2.97,0.95,72484,64257,-129832,2,700,0.95,2,5000,6.80,2,300,0.41
20251127,72900,74500,72200,73500,247444,18246,2.08,1500,2,454910,4764269,81.23,122.40,2.84,0.38,-18976,64321,-53275,2,900,1.25,2,2500,3.47,2,200,0.28
20251126,70000,72000,69600,72000,136537,9686,3.90,2700,2,454910,4667039,-5.99,110.70,2.87,0.21,18597,22048,-41707,2,700,1.01,2,2700,3.90,2,300,0.43
20251125,72000,72100,69100,69300,145241,10193,-1.56,1100,5,454910,4492025,-18.09,55.69,2.82,0.22,-12311,-26815,37597,2,1600,2.27,2,1700,2.41,5,-1300,-1.85
20251124,72100,72200,69500,70400,177313,12509,-0.85,600,5,454910,4563327,19.81,67.64,2.84,0.27,5145,5213,-10709,2,1100,1.55,2,1200,1.69,5,-1500,-2.11
20251121,70400,72000,70300,71000,147992,10525,-3.53,2600,5,454910,4602219,-15.48,78.12,2.82,0.23,-1432,-8832,8270,5,-3200,-4.35,5,-1600,-2.17,5,-3300,-4.48
20251120,75100,75600,73500,73600,175087,12993,0.14,100,2,454910,4770751,-48.23,73.46,2.80,0.27,2223,-29017,25126,2,1600,2.18,2,2100,2.86,3,0,0.00
20251119,75500,75800,71700,73500,338197,24976,2.08,1500,2,454910,4764269,29.17,89.38,2.81,0.52,-10916,4915,4926,2,3500,4.86,2,3800,5.28,5,-300,-0.42
20251118,74500,75200,71100,72000,261820,19087,-4.89,3700,5,454910,4667039,10.25,55.90,2.75,0.40,-3911,-9753,11123,5,-1200,-1.59,5,-500,-0.66,5,-4600,-6.08
20251117,78700,78900,75600,75700,237478,18104,-2.57,2000,5,454910,4906872,20.61,48.94,2.74,0.37,-18809,-28571,45459,2,1000,1.29,2,1200,1.54,5,-2100,-2.70
20251114,78500,79900,77600,77700,196892,15450,-4.19,3400,5,454910,5036512,-33.10,74.76,2.77,0.30,-11696,-8206,18484,5,-2600,-3.21,5,-1200,-1.48,5,-3500,-4.32
20251113,79000,81100,77500,81100,294288,23319,2.66,2100,2,454910,5256900,64.74,96.86,2.87,0.45,2444,2087,-4423,3,0,0.00,2,2100,2.66,5,-1500,-1.90
20251112,79000,79500,76500,79000,178637,14039,0.64,500,2,454910,5120778,-51.93,76.64,2.87,0.28,-1335,8125,-6688,2,500,0.64,2,1000,1.27,5,-2000,-2.55
20251111,82300,82500,77500,78500,371625,29833,-0.88,700,5,454910,5088368,32.62,49.76,2.83,0.57,-31552,-442,31326,2,3100,3.91,2,3300,4.17,5,-1700,-2.15
20251110,78400,79500,76000,79200,280218,21928,2.72,2100,2,454910,5133742,-34.45,82.62,2.85,0.43,-35564,18023,11581,2,1300,1.69,2,2400,3.11,5,-1100,-1.43
20251107,75000,79500,74900,77100,427488,32916,-2.65,2100,5,454910,4997620,-25.05,90.39,2.98,0.66,10742,4056,-16215,5,-4200,-5.30,2,300,0.38,5,-4300,-5.43
20251106,84500,84800,78500,79200,570330,45977,-2.70,2200,5,454910,5133742,-49.86,64.53,2.92,0.88,-78911,1132,76763,2,3100,3.81,2,3400,4.18,5,-2900,-3.56
20251105,84900,85400,78100,81400,1137406,91963,-8.13,7200,5,454910,5276346,5.29,72.15,3.05,1.75,-148572,-86469,229757,5,-3700,-4.18,5,-3200,-3.61,5,-10500,-11.85
20251104,90000,90900,86800,88600,1080255,96242,-3.80,3500,5,454910,5743050,-78.50,61.82,3.30,1.67,-70984,-17059,79529,5,-2100,-2.28,5,-1200,-1.30,5,-5300,-5.75
20251103,81200,95500,80000,92100,5024284,447470,18.08,14100,2,454910,5969920,91.19,105.29,3.44,7.75,46255,149587,-200314,2,3200,4.10,2,17500,22.44,2,2000,2.56
20251031,74200,81200,72700,78000,2627958,203166,9.70,6900,2,454910,5055958,800.84,120.70,3.41,4.05,324775,44318,-357846,2,3100,4.36,2,10100,14.21,2,1600,2.25
20251030,72800,72800,70200,71100,291722,20817,-2.47,1800,5,454910,4608701,6.15,51.87,2.87,0.45,-36402,4979,31365,5,-100,-0.14,5,-100,-0.14,5,-2700,-3.70
20251029,73100,73200,72100,72900,274817,19959,0.97,700,2,454910,4725377,14.01,84.13,3.03,0.42,11117,11049,-18725,2,900,1.25,2,1000,1.39,5,-100,-0.14
20251028,72900,73400,71500,72200,241046,17448,-0.41,300,5,454910,4680003,-8.08,79.18,2.98,0.37,32865,-12412,-20293,2,400,0.55,2,900,1.24,5,-1000,-1.38
20251027,73400,73600,72100,72500,262224,19044,-0.82,600,5,454910,4699449,-45.45,51.18,2.95,0.40,-60204,272,56351,2,300,0.41,2,500,0.68,5,-1000,-1.37
