date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,102600,102600,100600,100800,18439,1863,-0.98,-1000,5,010060,1881959,-84.03,118.71,20.90,0.10,0,0,0,2,800,0.79,2,800,0.79,5,-1200,-1.18
20251209,99200,102400,98300,101800,115493,11704,2.83,2800,2,010060,1900630,-33.04,157.07,20.90,0.62,-7045,36734,-29616,2,200,0.20,2,3400,3.43,5,-700,-0.71
20251208,100500,100700,97800,99000,172489,16998,-1.79,1800,5,010060,1848353,122.85,67.43,20.89,0.92,24613,-63308,39564,5,-300,-0.30,5,-100,-0.10,5,-3000,-2.98
20251205,100000,101500,99000,100800,77401,7756,0.10,100,2,010060,1881959,24.79,80.22,20.75,0.41,8050,1507,-7894,5,-700,-0.70,2,800,0.79,5,-1700,-1.69
20251204,102100,102800,99500,100700,62025,6227,-2.52,2600,5,010060,1880092,1.28,35.04,20.75,0.33,-3989,-21204,24193,5,-1200,-1.16,5,-500,-0.48,5,-3800,-3.68
20251203,101900,103500,100100,103300,61242,6256,1.67,1700,2,010060,1928635,55.41,110.27,20.78,0.33,-1064,3981,306,2,300,0.30,2,1900,1.87,5,-1500,-1.48
20251202,101200,102000,99600,101600,39407,3982,0.40,400,2,010060,1911596,-58.91,82.85,20.78,0.21,571,-7178,7108,3,0,0.00,2,800,0.79,5,-1600,-1.58
20251201,105400,105500,99800,101200,95908,9675,-2.79,2900,5,010060,1904070,12.07,48.57,20.62,0.51,11496,-23854,20592,2,1300,1.25,2,1400,1.34,5,-4300,-4.13
20251128,105700,106000,101100,104100,85578,8842,-0.76,800,5,010060,1958633,-12.42,67.48,20.58,0.45,13128,-25547,12251,2,800,0.76,2,1100,1.05,5,-3800,-3.62
20251127,103600,107600,103200,104900,97713,10306,2.74,2800,2,010060,1973685,107.09,173.89,20.44,0.52,2028,6958,-9598,2,1500,1.47,2,5500,5.39,2,1100,1.08
20251126,102100,102400,99900,102100,47184,4779,2.30,2300,2,010060,1921003,-32.27,93.00,20.44,0.25,-3603,5795,-2320,2,2300,2.30,2,2600,2.61,2,100,0.10
20251125,102500,104300,99300,99800,69666,6987,-0.60,600,5,010060,1877729,-6.90,73.29,20.48,0.37,21744,-34885,12977,2,2100,2.09,2,3900,3.88,5,-1100,-1.10
20251124,103700,104500,99800,100400,74831,7552,-2.05,2100,5,010060,1889018,-13.99,67.51,20.35,0.40,11609,-23023,10954,2,1200,1.17,2,2000,1.95,5,-2700,-2.63
20251121,102600,106700,102000,102500,86999,8976,-5.36,5800,5,010060,1928529,-8.54,57.73,20.32,0.46,-7506,-11100,21779,5,-5700,-5.26,5,-1600,-1.48,5,-6300,-5.82
20251120,109000,111100,107800,108300,95118,10399,2.46,2600,2,010060,2037656,-1.54,76.63,20.41,0.51,847,-11086,3249,2,3300,3.12,2,5400,5.11,2,2100,1.99
20251119,110400,110400,104200,105700,96610,10257,-2.85,3100,5,010060,1988737,1.19,74.68,20.32,0.51,10612,-19077,7597,2,1600,1.47,2,1600,1.47,5,-4600,-4.23
