date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,48400,48450,47300,47800,183763,8769,-1.14,-550,5,377300,6459679,-15.07,87.23,26.37,0.14,0,0,0,2,50,0.10,2,100,0.21,5,-1050,-2.17
20251209,48650,48800,48250,48350,216358,10464,-1.12,550,5,377300,6534006,-23.50,86.42,26.37,0.16,-29459,-39334,68659,5,-250,-0.51,5,-100,-0.20,5,-650,-1.33
20251208,48650,49000,48050,48900,282835,13761,0.82,400,2,377300,6608332,40.73,115.07,26.39,0.21,47884,-21234,-25465,2,150,0.31,2,500,1.03,5,-450,-0.93
20251205,48200,48600,48050,48500,200970,9711,0.21,100,2,377300,6554277,-24.64,114.40,26.35,0.15,1093,-1371,-593,5,-200,-0.41,2,200,0.41,5,-350,-0.72
20251204,49300,49300,48100,48400,266686,12909,-1.73,850,5,377300,6540763,-26.61,114.57,26.35,0.20,-60009,-16504,78790,2,50,0.10,2,50,0.10,5,-1150,-2.34
20251203,48650,49800,48550,49250,363405,17857,1.55,750,2,377300,6655631,-12.64,87.28,26.39,0.27,85950,-21423,-60581,2,150,0.31,2,1300,2.68,2,50,0.10
20251202,49050,49050,47950,48500,415970,20055,-1.32,650,5,377300,6554277,7.54,96.58,26.35,0.31,-78467,2441,72436,5,-100,-0.20,5,-100,-0.20,5,-1200,-2.44
20251201,49900,50500,48450,49150,386819,19052,-0.91,450,5,377300,6642117,32.06,107.25,26.42,0.29,-57000,-46086,103070,2,300,0.60,2,900,1.81,5,-1150,-2.32
20251128,49750,49750,48900,49600,292910,14423,0.10,50,2,377300,6702930,7.37,117.40,26.47,0.22,-22747,60522,-36357,2,200,0.40,2,200,0.40,5,-650,-1.31
20251127,50200,50200,49400,49550,272811,13548,-1.29,650,5,377300,6696173,-33.18,100.30,26.38,0.20,-49170,32861,14524,3,0,0.00,3,0,0.00,5,-800,-1.59
20251126,49650,51600,49100,50200,408308,20433,1.62,800,2,377300,6784014,8.72,139.46,26.43,0.30,-21663,49769,-29728,2,250,0.51,2,2200,4.45,5,-300,-0.61
20251125,50000,50400,48800,49400,375555,18593,-1.20,600,5,377300,6675902,40.79,73.10,26.44,0.28,37598,-30026,-4616,3,0,0.00,2,400,0.80,5,-1200,-2.40
20251124,50300,50300,49300,50000,266744,13277,1.63,800,2,377300,6756986,-8.83,63.92,26.42,0.20,10604,3025,-14064,2,1100,2.24,2,1100,2.24,2,100,0.20
20251121,48700,49700,48650,49200,292590,14376,-1.60,800,5,377300,6648874,47.41,90.95,26.41,0.22,67352,4819,-68954,5,-1300,-2.60,5,-300,-0.60,5,-1350,-2.70
20251120,50300,50500,49650,50000,198485,9940,0.20,100,2,377300,6756986,-60.76,43.94,26.34,0.15,-12967,1617,12972,2,400,0.80,2,600,1.20,5,-250,-0.50
20251119,50100,51100,48900,49900,505777,25219,-0.99,500,5,377300,6743472,-24.62,70.49,26.35,0.37,56054,-36951,-19294,5,-300,-0.60,2,700,1.39,5,-1500,-2.98
20251118,51000,52000,49950,50400,670944,33918,-2.14,1100,5,377300,6811042,74.18,80.47,26.32,0.50,180961,-120046,-58426,5,-500,-0.97,2,500,0.97,5,-1550,-3.01
20251117,52200,52300,50600,51500,385201,19732,-0.96,500,5,377300,6959696,14.56,60.98,26.21,0.29,28096,-13068,-13255,2,200,0.38,2,300,0.58,5,-1400,-2.69
20251114,52400,53200,51700,52000,336234,17567,-3.53,1900,5,377300,7027266,-25.11,57.45,26.17,0.25,-5138,-14583,19920,5,-1500,-2.78,5,-700,-1.30,5,-2200,-4.08
20251113,53600,54000,52800,53900,448981,24097,0.75,400,2,377300,7284031,-28.58,54.09,27.02,0.33,-35574,54744,-23237,2,100,0.19,2,500,0.93,5,-700,-1.31
20251112,52500,54300,52400,53500,628681,33655,2.88,1500,2,377300,7229836,22.85,154.55,26.67,0.47,114279,36048,-147429,2,500,0.96,2,2300,4.42,2,400,0.77
20251111,51900,53000,51600,52000,511735,26823,0.97,500,2,377300,7027130,19.96,131.43,26.53,0.38,23328,93038,-113744,2,400,0.78,2,1500,2.91,2,100,0.19
20251110,51100,52600,50700,51500,426605,22100,1.58,800,2,377300,6959562,-3.06,85.43,27.00,0.32,98249,-42558,-55292,2,400,0.79,2,1900,3.75,3,0,0.00
20251107,50500,51800,50000,50700,440060,22311,-0.98,500,5,377300,6851452,4.64,92.54,26.93,0.33,31619,-31941,4130,5,-700,-1.37,2,600,1.17,5,-1200,-2.34
20251106,51700,52000,50300,51200,420545,21497,0.79,400,2,377300,6919021,-51.69,104.89,26.92,0.31,33592,41342,-79442,2,900,1.77,2,1200,2.36,5,-500,-0.98
20251105,51600,51700,49600,50800,870424,43969,-1.36,700,5,377300,6864966,67.74,70.69,26.86,0.64,115816,-2503,-107853,2,100,0.19,2,200,0.39,5,-1900,-3.69
