date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,882000,890000,872000,873000,27294,23993,-1.47,-13000,5,000150,14137218,-63.43,46.06,14.56,0.17,0,0,0,5,-4000,-0.45,2,4000,0.45,5,-14000,-1.58
20251209,897000,910000,882000,886000,74636,66365,-0.45,4000,5,000150,14347738,-34.68,123.16,14.56,0.46,-1375,-9642,10981,2,7000,0.79,2,20000,2.25,5,-8000,-0.90
20251208,921000,921000,877000,890000,114257,101280,-4.09,38000,5,000150,14412513,16.28,65.41,14.49,0.71,-27977,-12290,40331,5,-7000,-0.75,5,-7000,-0.75,5,-51000,-5.50
20251205,891000,939000,873000,928000,98260,89493,4.39,39000,2,000150,15027879,62.98,158.45,14.67,0.61,-3630,20842,-17244,2,2000,0.22,2,50000,5.62,5,-16000,-1.80
20251204,890000,904000,862000,889000,60288,53054,-0.78,7000,5,000150,14396319,-44.25,118.85,14.67,0.37,-3921,2313,1282,5,-6000,-0.67,2,8000,0.89,5,-34000,-3.79
20251203,872000,905000,856000,896000,108132,95711,5.16,44000,2,000150,14509676,51.46,160.16,14.77,0.67,-12158,22302,-12602,2,20000,2.35,2,53000,6.22,2,4000,0.47
20251202,837000,860000,834000,852000,71391,60554,2.28,19000,2,000150,13797147,-32.90,117.10,14.85,0.44,10837,7941,-18438,2,4000,0.48,2,27000,3.24,2,1000,0.12
20251201,883000,890000,827000,833000,106391,89471,-4.91,43000,5,000150,13489465,33.32,67.28,14.77,0.66,3655,-22685,19533,2,7000,0.80,2,14000,1.60,5,-49000,-5.59
20251128,897000,898000,855000,876000,79804,69767,-1.57,14000,5,000150,14185799,-37.64,100.78,14.79,0.49,-19337,12204,6767,2,7000,0.79,2,8000,0.90,5,-35000,-3.93
20251127,883000,912000,874000,890000,127981,114256,4.22,36000,2,000150,14706213,-12.46,122.49,14.94,0.77,-25817,33169,-8630,2,29000,3.40,2,58000,6.79,2,20000,2.34
20251126,827000,859000,806000,854000,146191,123292,2.89,24000,2,000150,14111355,-44.97,107.81,14.81,0.88,20513,14430,-34423,5,-3000,-0.36,2,29000,3.49,5,-24000,-2.89
20251125,899000,909000,802000,830000,265647,223479,-2.81,24000,5,000150,13714783,35.60,83.58,14.64,1.61,-40606,-3177,44107,2,45000,5.27,2,55000,6.44,5,-52000,-6.09
20251124,878000,893000,841000,854000,195910,168499,-0.12,1000,5,000150,14111355,32.06,141.12,14.86,1.19,-11334,10212,1887,2,23000,2.69,2,38000,4.44,5,-14000,-1.64
20251121,844000,869000,834000,855000,148352,126502,-7.37,68000,5,000150,14127879,-24.99,81.84,14.90,0.90,-24757,-1769,25677,5,-79000,-8.56,5,-54000,-5.85,5,-89000,-9.64
20251120,985000,1000000,922000,923000,197768,189253,1.76,16000,2,000150,15251500,3.44,102.15,15.10,1.20,5522,20491,-25413,2,78000,8.60,2,93000,10.25,2,15000,1.65
20251119,932000,933000,873000,907000,191185,172513,-2.68,25000,5,000150,14987118,115.26,94.06,15.08,1.16,8589,19109,-30112,3,0,0.00,2,1000,0.11,5,-59000,-6.33
20251118,946000,964000,920000,932000,88814,83350,-4.41,43000,5,000150,15400214,-22.41,115.93,15.04,0.54,-29440,1001,27070,5,-29000,-2.97,5,-11000,-1.13,5,-55000,-5.64
20251117,941000,987000,936000,975000,114468,110660,7.62,69000,2,000150,16110739,-21.17,134.45,15.23,0.69,-5893,18396,-14517,2,35000,3.86,2,81000,8.94,2,30000,3.31
20251114,938000,950000,900000,906000,145202,133536,-8.21,81000,5,000150,14970595,62.76,82.56,15.28,0.88,-3006,-27710,29099,5,-49000,-4.96,5,-37000,-3.75,5,-87000,-8.81
20251113,999000,1009000,987000,987000,89215,88748,-2.85,29000,5,000150,16309025,-15.63,120.35,15.30,0.54,-16644,-868,17012,5,-17000,-1.67,5,-7000,-0.69,5,-29000,-2.85
20251112,1018000,1021000,987000,1016000,105739,105990,0.20,2000,2,000150,16788216,-47.55,159.70,15.42,0.64,-44189,29838,13755,2,4000,0.39,2,7000,0.69,5,-27000,-2.66
20251111,1014000,1082000,1003000,1014000,201617,209787,7.99,75000,2,000150,16755169,95.53,112.61,15.71,1.22,1550,24356,-24818,2,75000,7.99,2,143000,15.23,2,64000,6.82
20251110,924000,962000,897000,939000,103112,97157,2.29,21000,2,000150,15515881,-34.06,130.59,15.67,0.62,8988,13441,-22156,2,6000,0.65,2,44000,4.79,5,-21000,-2.29
20251107,938000,967000,891000,918000,156364,144149,-7.37,73000,5,000150,15168881,-18.24,97.62,15.60,0.95,2557,-25379,22676,5,-53000,-5.35,5,-24000,-2.42,5,-100000,-10.09
20251106,973000,1007000,938000,991000,191256,187602,6.56,61000,2,000150,16375120,-10.08,144.23,15.64,1.16,-12248,47934,-23947,2,43000,4.62,2,77000,8.28,2,8000,0.86
20251105,928000,938000,869000,930000,212694,191657,-6.34,63000,5,000150,15367167,177.59,96.66,15.71,1.29,-417,-16457,13176,5,-65000,-6.55,5,-55000,-5.54,5,-124000,-12.49
20251104,1008000,1015000,978000,993000,76623,76044,-2.46,25000,5,000150,16408168,-37.07,86.86,15.71,0.46,13814,-921,-11806,5,-10000,-0.98,5,-3000,-0.29,5,-40000,-3.93
20251103,952000,1025000,938000,1018000,121763,121650,7.27,69000,2,000150,16821264,29.46,122.31,15.62,0.74,-22714,43849,-22957,2,3000,0.32,2,76000,8.01,5,-11000,-1.16
20251031,922000,956000,918000,949000,94054,88679,-0.11,1000,5,000150,15681119,-29.78,128.35,15.76,0.57,-934,8819,-8168,5,-28000,-2.95,2,6000,0.63,5,-32000,-3.37
20251030,966000,991000,940000,950000,133941,128363,-3.16,31000,5,000150,15697643,-33.69,71.25,15.74,0.81,29671,-18449,-9938,5,-15000,-1.53,2,10000,1.02,5,-41000,-4.18
20251029,920000,985000,919000,981000,201993,193923,12.11,106000,2,000150,16209882,25.13,119.31,15.56,1.22,1352,21301,-21375,2,45000,5.14,2,110000,12.57,2,44000,5.03
