date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,36700,37000,36350,36950,91851,3363,-0.54,-200,5,263750,2373958,-80.85,209.18,7.21,0.14,0,0,0,5,-450,-1.21,5,-150,-0.40,5,-800,-2.15
20251209,37500,37650,36800,37150,129700,4806,-1.59,600,5,263750,2386808,14.42,114.67,7.21,0.20,13397,306611,-320001,5,-250,-0.66,5,-100,-0.26,5,-950,-2.52
20251208,38150,38400,37600,37750,113356,4298,-2.33,900,5,263750,2425357,-7.19,93.42,7.19,0.18,-43096,8140,35104,5,-500,-1.29,5,-250,-0.65,5,-1050,-2.72
20251205,38650,38700,37950,38650,122140,4683,-0.13,-50,5,263750,2483180,-45.11,96.69,7.41,0.19,-53443,55310,-1691,5,-50,-0.13,3,0,0.00,5,-750,-1.94
20251204,38300,39800,38300,38700,222507,8699,0.91,350,2,263750,2486392,114.83,128.10,7.41,0.35,-26135,67075,-40715,5,-50,-0.13,2,1450,3.78,5,-50,-0.13
20251203,38800,38950,38200,38350,103572,3988,-0.90,350,5,263750,2463905,-25.19,71.11,7.48,0.16,-5144,-11687,17459,2,100,0.26,2,250,0.65,5,-500,-1.29
20251202,37700,38800,37650,38700,138447,5324,1.71,650,2,263750,2486392,-42.61,138.64,7.43,0.22,28522,47812,-76299,5,-350,-0.92,2,750,1.97,5,-400,-1.05
20251201,36350,38400,36100,38050,241228,9138,5.26,1900,2,263750,2444631,90.27,133.97,7.35,0.38,41934,64959,-106338,2,200,0.55,2,2250,6.22,5,-50,-0.14
20251128,35900,36550,35850,36150,126784,4586,1.69,600,2,263750,2322560,32.01,101.80,7.13,0.20,-11927,34889,-22950,2,350,0.98,2,1000,2.81,2,300,0.84
20251127,36000,36000,35400,35550,96042,3426,-1.52,550,5,263750,2284011,-21.53,51.35,7.16,0.15,-4330,-22828,27093,5,-100,-0.28,5,-100,-0.28,5,-700,-1.94
20251126,36400,36750,36000,36100,122395,4451,-0.14,50,5,263750,2319348,-18.39,85.96,7.15,0.19,1461,-7491,6263,2,250,0.69,2,600,1.66,5,-150,-0.41
20251125,37100,37450,36050,36150,149971,5461,-2.69,1000,5,263750,2322560,-17.94,71.13,7.11,0.23,-6628,11328,-4190,5,-50,-0.13,2,300,0.81,5,-1100,-2.96
20251124,37900,38400,37000,37150,182748,6830,-1.59,600,5,263750,2386808,10.34,62.38,7.12,0.28,16417,-17265,968,2,150,0.40,2,650,1.72,5,-750,-1.99
20251121,37650,37950,37000,37750,165619,6201,-2.08,800,5,263750,2425357,16.32,95.13,7.11,0.26,1870,-22700,21180,5,-900,-2.33,5,-600,-1.56,5,-1550,-4.02
20251120,38750,39050,38400,38550,142381,5501,-0.13,50,5,263750,2476755,-6.99,82.99,7.38,0.22,31206,-28742,-1536,2,150,0.39,2,450,1.17,5,-200,-0.52
20251119,38750,38850,37850,38600,153074,5876,-0.26,100,5,263750,2479967,15.20,83.49,7.34,0.24,8597,16216,-23260,2,50,0.13,2,150,0.39,5,-850,-2.20
20251118,38950,39650,38600,38700,132882,5167,-1.65,650,5,263750,2486392,-7.44,103.82,7.14,0.21,2048,22637,-23041,5,-400,-1.02,2,300,0.76,5,-750,-1.91
20251117,39200,39400,38650,39350,143566,5607,0.64,250,2,263750,2528153,-33.17,82.77,7.07,0.22,20388,12669,-31149,2,100,0.26,2,300,0.77,5,-450,-1.15
20251114,38350,39750,38150,39100,214833,8410,1.03,400,2,263750,2512091,-46.82,166.73,7.00,0.33,34533,19099,-52955,5,-350,-0.90,2,1050,2.71,5,-550,-1.42
20251113,38400,39500,38050,38700,403975,15710,-0.51,200,5,263750,2486392,-54.56,102.30,7.05,0.63,15555,89610,-103369,5,-500,-1.29,2,600,1.54,5,-850,-2.19
