date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,90800,91700,89400,91200,12574,1139,0.44,400,2,069960,2063748,-85.24,139.17,23.06,0.06,0,0,0,3,0,0.00,2,900,0.99,5,-1400,-1.54
20251209,90400,91400,88700,90800,85170,7674,0.78,700,2,069960,2054696,-33.08,148.04,23.06,0.38,-8801,12252,-671,2,300,0.33,2,1300,1.44,5,-1400,-1.55
20251208,93700,93700,88400,90100,127266,11405,-4.35,4100,5,069960,2038856,24.24,89.58,23.10,0.56,3841,-29318,26475,5,-500,-0.53,5,-500,-0.53,5,-5800,-6.16
20251205,93200,94200,89800,94200,102436,9495,0.32,300,2,069960,2131634,57.74,72.65,23.09,0.45,3953,-6668,2357,5,-700,-0.75,2,300,0.32,5,-4100,-4.37
20251204,97000,97200,92900,93900,64939,6128,-4.28,4200,5,069960,2124846,-49.64,97.52,23.09,0.29,-450,-12673,13034,5,-1100,-1.12,5,-900,-0.92,5,-5200,-5.30
20251203,98200,99800,97200,98100,128957,12731,-0.41,400,5,069960,2219887,-0.35,170.69,23.10,0.57,-2780,13968,-10916,5,-300,-0.30,2,1300,1.32,5,-1300,-1.32
20251202,97200,99500,96200,98500,129406,12702,1.34,1300,2,069960,2228938,-28.06,138.25,23.10,0.57,-4647,38525,-29776,3,0,0.00,2,2300,2.37,5,-1000,-1.03
20251201,91300,97700,91200,97200,179883,17353,6.58,6000,2,069960,2199521,150.44,155.37,23.11,0.79,-16056,57815,-38519,2,100,0.11,2,6500,7.13,3,0,0.00
20251128,91700,91900,89700,91200,71826,6533,0.22,200,2,069960,2063748,33.65,108.98,23.18,0.32,-13241,15970,-2770,2,700,0.77,2,900,0.99,5,-1300,-1.43
20251127,91500,91500,90200,91000,53741,4882,0.78,700,2,069960,2059222,-39.64,99.99,23.24,0.24,6441,-4624,-2094,2,1200,1.33,2,1200,1.33,5,-100,-0.11
20251126,91500,91500,88600,90300,89039,8024,1.12,1000,2,069960,2043382,49.67,102.55,23.21,0.39,15081,-13021,-1484,2,2200,2.46,2,2200,2.46,5,-700,-0.78
20251125,92000,92200,88400,89300,59492,5356,-3.35,3100,5,069960,2020753,-28.20,102.70,23.14,0.26,-5012,6037,-1241,5,-400,-0.43,5,-200,-0.22,5,-4000,-4.33
20251124,96000,96000,91000,92400,82863,7685,-3.35,3200,5,069960,2090902,-46.68,128.09,23.17,0.37,-3940,2012,1871,2,400,0.42,2,400,0.42,5,-4600,-4.81
20251121,94500,97700,92100,95600,155403,14963,2.14,2000,2,069960,2163315,10.70,180.10,23.17,0.69,-39106,54349,-14440,2,900,0.96,2,4100,4.38,5,-1500,-1.60
20251120,91500,95800,89000,93600,140383,13141,1.19,1100,2,069960,2118057,-27.87,157.72,23.34,0.62,-24168,41118,-13418,5,-1000,-1.08,2,3300,3.57,5,-3500,-3.78
20251119,94900,98400,91700,92500,194613,18354,-1.60,1500,5,069960,2093165,-0.39,101.87,23.45,0.86,-5988,7941,-1905,2,900,0.96,2,4400,4.68,5,-2300,-2.45
20251118,92900,96600,92900,94000,195384,18645,0.64,600,2,069960,2127108,58.15,194.27,23.48,0.86,-50107,80806,-30003,5,-500,-0.54,2,3200,3.43,5,-500,-0.54
20251117,90600,94500,90300,93400,123540,11536,2.75,2500,2,069960,2113531,138.89,141.62,23.69,0.55,2506,20227,-18781,5,-300,-0.33,2,3600,3.96,5,-600,-0.66
20251114,93200,94000,90600,90900,51714,4772,-2.57,2400,5,069960,2056959,-50.86,97.25,23.67,0.23,-7380,14051,-7209,5,-100,-0.11,2,700,0.75,5,-2700,-2.89
20251113,91000,93300,90000,93300,105234,9706,0.76,700,2,069960,2111268,-42.55,100.02,23.76,0.47,-24558,36684,-12049,5,-1600,-1.73,2,700,0.76,5,-2600,-2.81
20251112,87300,92800,86400,92600,183163,16817,5.59,4900,2,069960,2095428,50.41,139.54,23.87,0.81,-34678,58462,-25889,5,-400,-0.46,2,5100,5.82,5,-1300,-1.48
20251111,90000,91100,86000,87700,121775,10687,-4.05,3700,5,069960,1984547,-54.75,91.17,24.02,0.54,8604,-6019,-1343,5,-1400,-1.53,5,-300,-0.33,5,-5400,-5.91
20251110,89800,94200,89400,91400,269098,24708,0.00,0,3,069960,2068274,31.87,131.57,23.99,1.19,-32174,79711,-47047,5,-1600,-1.75,2,2800,3.06,5,-2000,-2.19
20251107,88300,93100,87100,91400,204062,18715,3.51,3100,2,069960,2068274,29.66,192.68,24.13,0.90,-4806,97095,-91399,3,0,0.00,2,4800,5.44,5,-1200,-1.36
20251106,84000,89800,82000,88300,157382,13786,6.39,5300,2,069960,1998124,34.66,182.69,24.17,0.70,-11380,61612,-48284,2,1000,1.20,2,6800,8.19,5,-1000,-1.20
20251105,84700,84700,80500,83000,116874,9712,-1.31,1100,5,069960,1878191,8.67,142.14,24.18,0.52,3773,15147,-17194,2,600,0.71,2,600,0.71,5,-3600,-4.28
20251104,79300,84300,79300,84100,107553,8935,5.39,4300,2,069960,1903083,43.98,163.44,24.16,0.48,27122,4976,-31310,5,-500,-0.63,2,4500,5.64,5,-500,-0.63
20251103,80000,80600,79500,79800,74698,5979,-1.24,1000,5,069960,1805779,16.32,73.20,24.03,0.33,15341,-24022,6489,5,-800,-0.99,5,-200,-0.25,5,-1300,-1.61
20251031,81200,81400,80000,80800,64217,5173,-0.86,700,5,069960,1828408,-16.13,124.81,23.97,0.28,7153,-11929,4059,5,-300,-0.37,5,-100,-0.12,5,-1500,-1.84
20251030,80200,82100,80100,81500,76568,6218,0.00,0,3,069960,1844248,-22.21,68.19,23.94,0.34,20834,-21745,57,5,-1300,-1.60,2,600,0.74,5,-1400,-1.72
20251029,82900,82900,80300,81500,98429,7966,-0.37,300,5,069960,1844248,41.03,63.70,23.85,0.43,21126,-31026,8306,2,1100,1.34,2,1100,1.34,5,-1500,-1.83
20251028,82200,83700,81200,81800,69795,5757,-0.37,300,5,069960,1851037,4.48,113.34,23.77,0.31,16928,-10643,-8103,2,100,0.12,2,1600,1.95,5,-900,-1.10
20251027,81500,82900,81100,82100,66802,5488,0.00,0,3,069960,1857826,6.08,69.28,23.70,0.30,23065,-10463,-12104,5,-600,-0.73,2,800,0.97,5,-1000,-1.22
