date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,153700,156700,153600,156300,926,144,1.76,2700,2,002840,742425,-34.51,192.11,2.68,0.02,0,0,0,2,100,0.07,2,3100,2.02,3,0,0.00
20251209,151500,154800,151300,153600,1414,217,1.25,1900,2,002840,729600,-44.42,218.81,2.68,0.03,392,140,-505,5,-200,-0.13,2,3100,2.04,5,-400,-0.26
20251208,155500,155500,150100,151700,2544,387,-1.49,2300,5,002840,720575,-21.55,101.06,2.67,0.05,-1022,-230,1261,2,1500,0.97,2,1500,0.97,5,-3900,-2.53
20251205,152600,154400,151700,154000,3243,496,0.85,1300,2,002840,731500,-32.01,151.60,2.71,0.07,-85,594,-615,5,-100,-0.07,2,1700,1.11,5,-1000,-0.65
20251204,153700,156000,150100,152700,4770,729,-0.65,1000,5,002840,725325,-8.32,74.09,2.71,0.10,-636,97,-957,3,0,0.00,2,2300,1.50,5,-3600,-2.34
20251203,147600,153800,147600,153700,5203,789,4.13,6100,2,002840,730075,155.30,262.75,2.72,0.11,2155,304,-2444,3,0,0.00,2,6200,4.20,3,0,0.00
20251202,147100,149700,147100,147600,2038,303,0.34,500,2,002840,701100,-23.18,246.51,2.68,0.04,898,182,-1156,3,0,0.00,2,2600,1.77,3,0,0.00
20251201,150100,150100,146800,147100,2653,395,-2.00,3000,5,002840,698725,19.29,64.92,2.66,0.06,-663,238,-1030,3,0,0.00,3,0,0.00,5,-3300,-2.20
20251128,147900,150100,147900,150100,2224,330,1.49,2200,2,002840,712975,14.94,86.14,2.66,0.05,61,187,-965,3,0,0.00,2,2200,1.49,3,0,0.00
20251127,145700,148300,145700,147900,1935,284,1.51,2200,2,002840,702525,21.32,157.98,2.66,0.04,373,-25,-518,3,0,0.00,2,2600,1.78,3,0,0.00
20251126,144800,145900,144800,145700,1595,231,0.62,900,2,002840,692075,-44.21,59.89,2.65,0.03,-324,394,-444,3,0,0.00,2,1100,0.76,3,0,0.00
20251125,147100,147100,143600,144800,2859,417,-1.56,2300,5,002840,687800,-33.57,75.41,2.66,0.06,-381,-111,-986,3,0,0.00,3,0,0.00,5,-3500,-2.38
20251124,146200,151600,145200,147100,4304,630,0.62,900,2,002840,698725,17.21,54.02,2.66,0.09,-168,471,-1799,3,0,0.00,2,5400,3.69,5,-1000,-0.68
20251121,145000,147300,142400,146200,3672,533,0.83,1200,2,002840,694450,11.78,62.33,2.67,0.08,138,225,-1859,3,0,0.00,2,2300,1.59,5,-2600,-1.79
20251120,143900,145800,143900,145000,3285,475,0.76,1100,2,002840,688750,16.61,34.31,2.67,0.07,314,328,-2122,3,0,0.00,2,1900,1.32,3,0,0.00
20251119,144200,144200,142900,143900,2817,405,-0.21,300,5,002840,683525,-10.11,95.76,2.66,0.06,-338,328,-1479,3,0,0.00,3,0,0.00,5,-1300,-0.90
20251118,146700,146700,142000,144200,3134,454,-1.70,2500,5,002840,684950,-21.85,63.55,2.66,0.07,-587,-395,-508,3,0,0.00,3,0,0.00,5,-4700,-3.20
20251117,146100,147200,144700,146700,4010,585,0.41,600,2,002840,696825,101.31,74.30,2.68,0.08,58,-172,-1281,3,0,0.00,2,1100,0.75,5,-1400,-0.96
20251114,147500,148700,146100,146100,1992,293,0.00,0,3,002840,693975,-11.62,93.34,2.68,0.04,225,-194,-404,2,1400,0.96,2,2600,1.78,3,0,0.00
20251113,146200,147500,146000,146100,2254,331,-0.48,700,5,002840,693975,-21.63,112.44,2.68,0.05,-8,9,-1,5,-600,-0.41,2,700,0.48,5,-800,-0.54
20251112,146100,147100,146100,146800,2876,421,0.48,700,2,002840,697300,10.87,90.51,2.68,0.06,159,76,-966,3,0,0.00,2,1000,0.68,3,0,0.00
20251111,146000,147400,146000,146100,2594,380,0.07,100,2,002840,693975,-22.73,104.25,2.66,0.05,444,129,-1456,3,0,0.00,2,1400,0.96,3,0,0.00
20251110,148000,150600,145800,146000,3357,494,-1.35,2000,5,002840,693500,66.19,34.02,2.65,0.07,-415,64,-633,3,0,0.00,2,2600,1.76,5,-2200,-1.49
20251107,148400,149100,146300,148000,2020,299,-0.27,400,5,002840,703000,-36.89,26.86,2.66,0.04,-93,-28,-878,3,0,0.00,2,700,0.47,5,-2100,-1.42
20251106,147600,153400,146800,148400,3201,474,0.54,800,2,002840,704900,-11.18,63.96,2.67,0.07,95,-39,-1056,3,0,0.00,2,5800,3.93,5,-800,-0.54
20251105,149300,149800,146400,147600,3604,532,0.34,500,2,002840,701100,-13.72,54.88,2.66,0.08,-329,-129,-535,2,2200,1.50,2,2700,1.84,5,-700,-0.48
20251104,148500,159000,147000,147100,4177,621,-0.94,1400,5,002840,698725,11.45,72.23,2.67,0.09,175,-932,-241,3,0,0.00,2,10500,7.07,5,-1500,-1.01
20251103,151200,151400,148200,148500,3748,562,-1.79,2700,5,002840,705375,9.11,62.32,2.66,0.08,112,-426,-784,3,0,0.00,2,200,0.13,5,-3000,-1.98
20251031,149000,151500,147000,151200,3435,512,1.48,2200,2,002840,718200,-14.38,46.22,2.66,0.07,-1244,57,186,3,0,0.00,2,2500,1.68,5,-2000,-1.34
20251030,153200,154800,147500,149000,4012,605,-2.74,4200,5,002840,707750,15.45,57.26,2.69,0.08,527,-888,-668,3,0,0.00,2,1600,1.04,5,-5700,-3.72
20251029,156000,158500,153200,153200,3475,542,-1.79,2800,5,002840,727700,20.95,37.28,2.68,0.07,-108,305,-1167,3,0,0.00,2,2500,1.60,5,-2800,-1.79
20251028,154500,156700,153600,156000,2873,444,0.97,1500,2,002840,741000,16.69,41.66,2.69,0.06,-353,-52,-685,3,0,0.00,2,2200,1.42,5,-900,-0.58
20251027,155400,157000,154400,154500,2462,382,-0.58,900,5,002840,733875,66.13,56.44,2.69,0.05,-2,497,-1274,3,0,0.00,2,1600,1.03,5,-1000,-0.64
