date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,7080,7080,6930,7010,282668,1972,-0.85,-60,5,015750,560800,-53.60,60.27,10.69,0.35,0,0,0,2,10,0.14,2,10,0.14,5,-140,-1.98
20251209,7080,7170,7000,7070,609140,4299,-1.26,90,5,015750,565600,-39.34,51.99,10.69,0.76,98200,-64527,-33166,5,-80,-1.12,2,10,0.14,5,-160,-2.23
20251208,7430,7480,7050,7160,1004263,7201,-2.32,170,5,015750,572800,-27.99,54.76,10.56,1.26,-129197,-22289,151370,2,100,1.36,2,150,2.05,5,-280,-3.82
20251205,7220,7400,7050,7330,1394599,10126,1.52,110,2,015750,586400,-35.31,84.94,10.72,1.74,2486,-18418,29796,3,0,0.00,2,180,2.49,5,-170,-2.35
20251204,7650,7660,7160,7220,2155686,15811,-4.12,310,5,015750,577600,-10.19,50.74,10.72,2.69,-128266,-29377,162428,2,120,1.59,2,130,1.73,5,-370,-4.91
20251203,7290,7600,7160,7530,2400282,17865,4.44,320,2,015750,602400,-10.01,156.27,10.88,3.00,747621,-4545,-747498,2,80,1.11,2,390,5.41,5,-50,-0.69
20251202,7020,7370,6940,7210,2667180,19194,4.34,300,2,015750,576800,45.13,121.29,9.95,3.33,468792,43797,-505543,2,110,1.59,2,460,6.66,2,30,0.43
20251201,6860,7090,6810,6910,1837743,12804,1.92,130,2,015750,552800,-28.77,99.05,9.36,2.30,597332,23956,-611269,2,80,1.18,2,310,4.57,2,30,0.44
20251128,6660,6980,6640,6780,2580078,17669,3.04,200,2,015750,542400,478.42,167.19,8.52,3.23,798041,24691,-838363,2,80,1.22,2,400,6.08,2,60,0.91
20251127,6480,6670,6440,6580,446056,2922,1.54,100,2,015750,526400,1.23,199.97,7.53,0.56,146161,-6987,-139731,3,0,0.00,2,190,2.93,5,-40,-0.62
20251126,6230,6490,6200,6480,440641,2805,4.85,300,2,015750,518400,30.29,179.02,7.34,0.55,110125,46719,-156281,2,50,0.81,2,310,5.02,2,20,0.32
20251125,6280,6310,6100,6180,338209,2095,0.49,30,2,015750,494400,17.12,58.63,7.21,0.42,-48242,-1628,42628,2,130,2.11,2,160,2.60,5,-50,-0.81
20251124,6210,6320,6140,6150,288769,1792,0.49,30,2,015750,492000,-24.63,92.54,7.27,0.36,29356,-7164,-23774,2,90,1.47,2,200,3.27,2,20,0.33
20251121,6120,6240,6100,6120,383145,2360,-3.32,210,5,015750,489600,-4.97,69.52,7.23,0.48,7733,-1546,-4560,5,-210,-3.32,5,-90,-1.42,5,-230,-3.63
20251120,6270,6440,6260,6330,403198,2565,1.28,80,2,015750,506400,17.24,106.66,7.22,0.50,46584,-21186,-25023,2,20,0.32,2,190,3.04,2,10,0.16
20251119,6270,6380,6150,6250,343902,2154,0.48,30,2,015750,500000,-28.16,80.04,7.16,0.43,39121,-1781,-37485,2,50,0.80,2,160,2.57,5,-70,-1.13
20251118,6480,6510,6210,6220,478676,3027,-4.60,300,5,015750,497600,12.94,36.49,7.12,0.60,-18825,-5514,24034,5,-40,-0.61,5,-10,-0.15,5,-310,-4.75
20251117,6670,6680,6460,6520,423834,2771,-0.46,30,5,015750,521600,-19.45,53.61,7.10,0.53,-123983,14615,109221,2,120,1.83,2,130,1.98,5,-90,-1.37
20251114,6440,6690,6440,6550,526189,3448,-0.76,50,5,015750,524000,12.92,88.29,7.25,0.66,8930,-5486,-1505,5,-160,-2.42,2,90,1.36,5,-160,-2.42
20251113,6570,6640,6540,6600,465967,3074,0.46,30,2,015750,528000,-25.50,80.39,7.24,0.58,-2276,-8036,11140,3,0,0.00,2,70,1.07,5,-30,-0.46
20251112,6560,6690,6470,6570,625444,4125,0.61,40,2,015750,525600,8.97,139.26,7.24,0.78,173183,-38985,-133032,2,30,0.46,2,160,2.45,5,-60,-0.92
20251111,6550,6570,6420,6530,573980,3737,0.93,60,2,015750,522400,-13.48,59.95,7.02,0.72,-19528,-16443,33863,2,80,1.24,2,100,1.55,5,-50,-0.77
20251110,6220,6530,6220,6470,663407,4280,4.35,270,2,015750,517600,-14.79,147.81,7.05,0.83,226344,-4180,-224473,2,20,0.32,2,330,5.32,2,20,0.32
20251107,6210,6320,6090,6200,778548,4816,-2.05,130,5,015750,496000,29.62,57.30,6.77,0.97,7037,21380,-22972,5,-120,-1.90,5,-10,-0.16,5,-240,-3.79
20251106,6340,6430,6220,6330,600635,3806,0.80,50,2,015750,506400,-39.00,98.65,6.76,0.75,129444,-6108,-122233,2,60,0.96,2,150,2.39,5,-60,-0.96
20251105,6340,6360,6100,6280,984710,6131,-2.33,150,5,015750,502400,87.02,94.85,6.60,1.23,232611,-12491,-219293,5,-90,-1.40,5,-70,-1.09,5,-330,-5.13
20251104,6500,6590,6400,6430,526530,3406,-2.43,160,5,015750,514400,-16.25,77.85,6.30,0.66,34718,-4807,-29886,5,-90,-1.37,3,0,0.00,5,-190,-2.88
20251103,6800,6800,6570,6590,628706,4172,-2.80,190,5,015750,527200,-41.23,65.62,6.26,0.79,6975,36438,-42396,2,20,0.29,2,20,0.29,5,-210,-3.10
20251031,6930,6980,6740,6780,1069695,7343,1.95,130,2,015750,542400,-41.87,100.13,6.25,1.34,-186143,25613,187643,2,280,4.21,2,330,4.96,2,90,1.35
20251030,7390,7390,6650,6650,1840134,12839,0.15,10,2,015750,532000,298.07,44.31,6.49,2.30,-623053,-19165,638070,2,750,11.30,2,750,11.30,2,10,0.15
