date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,61000,61300,60800,61200,8540,521,0.33,200,2,053800,680942,-62.69,200.14,29.46,0.08,0,0,0,3,0,0.00,2,300,0.49,5,-200,-0.33
20251209,61500,61500,60800,61000,22887,1398,-1.29,800,5,053800,678717,-5.47,85.71,29.46,0.21,-8530,-1277,9797,5,-300,-0.49,5,-300,-0.49,5,-1000,-1.62
20251208,62000,62100,61400,61800,24212,1494,0.65,400,2,053800,687618,19.55,109.68,29.54,0.22,-2281,-83,2374,2,600,0.98,2,700,1.14,3,0,0.00
20251205,61300,61500,60700,61400,20252,1237,0.16,100,2,053800,683167,-28.57,71.14,29.62,0.18,-6633,4857,1677,3,0,0.00,2,200,0.33,5,-600,-0.98
20251204,61700,61800,60600,61300,28354,1731,-0.49,300,5,053800,682055,-0.87,46.75,29.62,0.25,-14138,3671,10467,2,100,0.16,2,200,0.32,5,-1000,-1.62
20251203,61100,61800,60900,61600,28602,1759,1.15,700,2,053800,685393,-24.28,156.35,29.76,0.26,10578,1517,-11890,2,200,0.33,2,900,1.48,3,0,0.00
20251202,61200,61400,60500,60900,37774,2299,0.33,200,2,053800,677604,-46.49,51.87,29.65,0.34,-6702,2174,4478,2,500,0.82,2,700,1.15,5,-200,-0.33
20251201,62500,63300,60400,60700,70592,4354,0.83,500,2,053800,675379,198.10,55.09,29.68,0.63,-11434,7206,4248,2,2300,3.82,2,3100,5.15,2,200,0.33
20251128,59900,60400,59800,60200,23681,1424,1.18,700,2,053800,669816,-5.00,68.54,29.68,0.21,-1491,7693,-6201,2,400,0.67,2,900,1.51,2,300,0.50
20251127,60000,60300,59500,59500,24927,1488,-0.67,400,5,053800,662027,-36.51,24.46,29.69,0.22,-15319,-1876,16987,2,100,0.17,2,400,0.67,5,-400,-0.67
20251126,60600,60600,59700,59900,39260,2357,-0.50,300,5,053800,666478,172.60,40.52,29.84,0.35,-20851,-1245,22085,2,400,0.66,2,400,0.66,5,-500,-0.83
20251125,60400,60800,60200,60200,14402,871,-0.33,200,5,053800,669816,-57.29,44.18,30.05,0.13,-2137,-435,1787,3,0,0.00,2,400,0.66,5,-200,-0.33
20251124,60500,60800,60000,60400,33718,2037,0.33,200,2,053800,672041,-6.91,58.08,30.07,0.30,-5227,-206,-8160,2,300,0.50,2,600,1.00,5,-200,-0.33
20251121,60200,60600,59700,60200,36220,2184,-0.50,300,5,053800,669816,58.85,78.60,30.11,0.33,-12983,-2019,-8391,5,-300,-0.50,2,100,0.17,5,-800,-1.32
20251120,60600,60900,60200,60500,22802,1381,0.00,0,3,053800,673154,-43.24,64.40,30.33,0.20,-6336,-2493,3814,2,100,0.17,2,400,0.66,5,-300,-0.50
20251119,61200,61200,60500,60500,40171,2444,-0.82,500,5,053800,673154,8.14,46.06,30.40,0.36,-15489,-1233,-7116,2,200,0.33,2,200,0.33,5,-500,-0.82
20251118,60800,61800,60600,61000,37147,2265,-0.65,400,5,053800,678717,-29.19,129.74,30.58,0.33,3849,-2178,-15060,5,-600,-0.98,2,400,0.65,5,-800,-1.30
20251117,59800,61500,59600,61400,52461,3193,3.37,2000,2,053800,683167,-77.74,217.30,30.52,0.47,28671,-203,-31765,2,400,0.67,2,2100,3.54,2,200,0.34
20251114,60700,60700,59400,59400,235675,14052,-2.46,1500,5,053800,660914,492.68,51.69,30.18,2.12,-38625,-5305,19731,5,-200,-0.33,5,-200,-0.33,5,-1500,-2.46
20251113,61400,61400,60700,60900,39764,2423,0.16,100,2,053800,677604,-46.70,87.49,30.70,0.36,-9849,-479,-12483,2,600,0.99,2,600,0.99,5,-100,-0.16
