date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,440000,440000,430500,431000,4055,1763,-1.60,-7000,5,002380,3830069,-69.82,56.55,12.56,0.05,0,0,0,2,2000,0.46,2,2000,0.46,5,-7500,-1.71
20251209,438000,442500,436000,438000,13435,5887,0.57,2500,2,002380,3892274,0.37,120.74,12.56,0.15,306,2994,-2884,2,2500,0.57,2,7000,1.61,2,500,0.11
20251208,431000,437500,429000,435500,13386,5823,1.52,6500,2,002380,3870058,-13.02,91.88,12.56,0.15,3315,92,-3423,2,2000,0.47,2,8500,1.98,3,0,0.00
20251205,429000,433500,422500,429000,15389,6567,-0.46,-2000,5,002380,3812296,-5.21,90.38,12.55,0.17,-1285,439,820,5,-2000,-0.46,2,2500,0.58,5,-8500,-1.97
20251204,434000,436000,426500,431000,16234,6989,-1.37,6000,5,002380,3830069,-69.32,78.88,12.55,0.18,-1124,-724,1809,5,-3000,-0.69,5,-1000,-0.23,5,-10500,-2.40
20251203,420500,445500,420500,437000,52910,23112,3.92,16500,2,002380,3883388,350.68,179.89,12.57,0.60,14719,11149,-24890,3,0,0.00,2,25000,5.95,3,0,0.00
20251202,421000,422000,417000,420500,11740,4931,0.48,2000,2,002380,3736761,-32.97,109.03,12.38,0.13,1895,1660,-3473,2,2500,0.60,2,3500,0.84,5,-1500,-0.36
20251201,421500,423500,412500,418500,17515,7337,0.36,1500,2,002380,3718988,32.01,102.27,12.36,0.20,1275,3518,-4102,2,4500,1.08,2,6500,1.56,5,-4500,-1.08
20251128,418000,422500,414000,417000,13268,5527,0.00,0,3,002380,3705658,-5.83,94.12,12.34,0.15,-2694,3642,-727,2,1000,0.24,2,5500,1.32,5,-3000,-0.72
20251127,413000,420500,412000,417000,14089,5882,0.48,2000,2,002380,3705658,-35.62,178.76,12.37,0.16,-1428,6768,-5386,5,-2000,-0.48,2,5500,1.33,5,-3000,-0.72
20251126,414000,421000,407500,415000,21883,9064,1.72,7000,2,002380,3687885,-25.60,149.37,12.38,0.25,-827,3118,-2478,2,6000,1.47,2,13000,3.19,5,-500,-0.12
20251125,409000,425000,404500,408000,29412,12158,1.62,6500,2,002380,3625680,38.42,105.63,12.39,0.33,7563,1247,-8683,2,7500,1.87,2,23500,5.85,2,3000,0.75
20251124,408000,409500,400000,401500,21249,8612,0.25,1000,2,002380,3567918,7.65,138.57,12.29,0.24,-591,6252,-5506,2,7500,1.87,2,9000,2.25,5,-500,-0.12
20251121,407000,409000,397500,400500,19739,7904,-3.49,14500,5,002380,3559032,-55.31,66.87,12.29,0.22,-10241,3796,6478,5,-8000,-1.93,5,-6000,-1.45,5,-17500,-4.22
20251120,415000,425500,415000,415000,44172,18579,2.09,8500,2,002380,3687885,111.15,130.15,12.45,0.50,6902,4538,-11621,2,8500,2.09,2,19000,4.67,2,8500,2.09
20251119,416500,416500,400000,406500,20920,8497,-1.45,6000,5,002380,3612350,-8.27,59.32,12.37,0.24,-7491,3232,4150,2,4000,0.97,2,4000,0.97,5,-12500,-3.03
