date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,384500,388500,378500,380000,70282,26852,0.13,500,2,051910,26825090,-60.15,77.78,34.46,0.10,0,0,0,2,5000,1.32,2,9000,2.37,5,-1000,-0.26
20251209,383500,385000,378000,379500,176352,67008,-1.81,7000,5,051910,26789794,-25.15,84.47,34.46,0.25,-15324,-22047,37839,5,-3000,-0.78,5,-1500,-0.39,5,-8500,-2.20
20251208,384000,387000,377500,386500,235607,90318,1.31,5000,2,051910,27283941,-14.59,116.82,34.49,0.33,6694,-31332,22922,2,2500,0.66,2,5500,1.44,5,-4000,-1.05
20251205,376500,382000,372000,381500,275857,104364,1.46,5500,2,051910,26930979,20.43,100.64,34.45,0.39,25874,-703,-23574,2,500,0.13,2,6000,1.60,5,-4000,-1.06
20251204,380000,383000,373500,376000,229061,86363,-1.05,4000,5,051910,26542721,18.29,98.63,34.45,0.32,23970,-28675,2955,3,0,0.00,2,3000,0.79,5,-6500,-1.71
20251203,373000,383000,372500,380000,193648,73243,2.29,8500,2,051910,26825090,8.75,135.93,34.44,0.27,-3141,18171,-16787,2,1500,0.40,2,11500,3.10,2,1000,0.27
20251202,374500,376500,367500,371500,178062,66240,-0.13,500,5,051910,26225055,-16.45,71.17,34.41,0.25,2991,-8338,14449,2,2500,0.67,2,4500,1.21,5,-4500,-1.21
20251201,378000,383500,367000,372000,213121,79611,-0.53,2000,5,051910,26260352,-46.92,133.72,34.41,0.30,-50200,45255,4900,2,4000,1.07,2,9500,2.54,5,-7000,-1.87
20251128,396500,396500,373000,374000,401535,152757,-5.44,21500,5,051910,26401536,-11.93,81.04,34.52,0.57,-159467,40285,117261,2,1000,0.25,2,1000,0.25,5,-22500,-5.69
20251127,394500,402500,386000,395500,455950,179792,-0.38,1500,5,051910,27919272,-9.60,105.39,34.73,0.65,60680,-33428,-25397,5,-2500,-0.63,2,5500,1.39,5,-11000,-2.77
20251126,369500,397500,369000,397000,504358,196277,9.37,34000,2,051910,28025160,100.90,159.67,34.60,0.71,63008,57923,-120030,2,6500,1.79,2,34500,9.50,2,6000,1.65
20251125,365000,369000,359500,363000,251051,91312,1.26,4500,2,051910,25625021,-21.43,93.40,34.49,0.36,73616,-45921,-28117,2,6500,1.81,2,10500,2.93,2,1000,0.28
20251124,369000,370500,355000,358500,319529,114682,-2.32,8500,5,051910,25307355,1.28,66.21,34.39,0.45,40112,-32214,-7190,2,2000,0.54,2,3500,0.95,5,-12000,-3.27
20251121,377500,378000,362750,367000,315503,116074,-5.53,21500,5,051910,25907390,80.89,99.67,34.33,0.45,-33417,-9274,41489,5,-11000,-2.83,5,-10500,-2.70,5,-25750,-6.63
20251120,397500,399000,388500,388500,174417,68234,-0.51,2000,5,051910,27425125,-15.40,77.03,34.33,0.25,-205,-16747,16675,2,7000,1.79,2,8500,2.18,5,-2000,-0.51
20251119,394000,398500,378000,390500,206165,79923,0.64,2500,2,051910,27566310,-30.80,71.09,34.34,0.29,20700,-2455,-18764,2,6000,1.55,2,10500,2.71,5,-10000,-2.58
20251118,398000,405500,386500,388000,297942,118201,-3.48,14000,5,051910,27389829,12.64,70.50,34.29,0.42,58442,-16002,-43281,5,-4000,-1.00,2,3500,0.87,5,-15500,-3.86
20251117,413000,419500,398000,402000,264512,107160,-1.35,5500,5,051910,28378122,-21.77,70.23,34.20,0.37,-20649,-22817,41202,2,5500,1.35,2,12000,2.94,5,-9500,-2.33
20251114,406500,420000,403000,407500,338108,138935,-2.86,12000,5,051910,28766380,-50.03,69.63,34.27,0.48,28065,-31092,2553,5,-13000,-3.10,2,500,0.12,5,-16500,-3.93
20251113,393500,428500,393500,419500,676571,278997,6.61,26000,2,051910,29613488,100.80,142.42,34.20,0.96,121179,34410,-153844,3,0,0.00,2,35000,8.89,3,0,0.00
20251112,402500,404000,390000,393500,336946,133774,-1.50,6000,5,051910,27778087,-2.49,98.81,34.00,0.48,-68525,17149,49824,2,3000,0.75,2,4500,1.13,5,-9500,-2.38
20251111,401500,405000,392500,399500,345550,137989,0.63,2500,2,051910,28201641,19.09,88.97,34.15,0.49,13427,-2955,-8750,2,4500,1.13,2,8000,2.02,5,-4500,-1.13
20251110,385500,401000,375500,397000,290167,113998,3.93,15000,2,051910,28025160,11.99,116.67,34.10,0.41,36109,18994,-55038,2,3500,0.92,2,19000,4.97,5,-6500,-1.70
20251107,389000,394000,375000,382000,259098,99116,-0.91,3500,5,051910,26966275,-41.34,70.72,34.11,0.37,7086,2677,-9340,2,3500,0.91,2,8500,2.20,5,-10500,-2.72
20251106,393000,405500,385500,385500,441659,174165,0.13,500,2,051910,27213348,1.26,115.37,34.13,0.63,19607,21004,-38707,2,8000,2.08,2,20500,5.32,2,500,0.13
20251105,395500,401000,373000,385000,436160,167644,-2.53,10000,5,051910,27178052,48.29,79.24,34.17,0.62,28748,-19037,-8864,2,500,0.13,2,6000,1.52,5,-22000,-5.57
20251104,400000,409000,391000,395000,294129,116937,0.51,2000,2,051910,27883975,-14.98,78.36,34.12,0.42,19211,-19082,-1268,2,7000,1.78,2,16000,4.07,5,-2000,-0.51
20251103,399000,401000,385500,393000,345947,135365,-1.13,4500,5,051910,27742791,-31.01,81.19,34.10,0.49,37763,-64862,29060,2,1500,0.38,2,3500,0.88,5,-12000,-3.02
