date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,3675,3830,3615,3770,2121341,7919,2.03,75,2,018880,2558935,-49.21,129.33,4.97,0.31,0,0,0,5,-20,-0.54,2,135,3.65,5,-80,-2.17
20251209,3695,3700,3565,3695,4176370,15197,0.00,0,3,018880,2508028,18.65,138.03,4.97,0.62,921445,-776012,-140751,3,0,0.00,2,5,0.14,5,-130,-3.52
20251208,3820,3830,3640,3695,3519847,13023,-2.38,90,5,018880,2508028,-29.54,75.28,4.99,0.52,103543,-850779,817403,2,35,0.92,2,45,1.19,5,-145,-3.83
20251205,3655,3795,3640,3785,4995469,18692,3.70,135,2,018880,2569116,-20.86,128.21,4.76,0.74,1421228,-665417,-809674,2,5,0.14,2,145,3.97,5,-10,-0.27
20251204,3695,3695,3430,3650,6312588,22513,-1.08,40,5,018880,2477483,150.64,106.32,4.76,0.93,1009852,-1481145,455923,2,5,0.14,2,5,0.14,5,-260,-7.05
20251203,3695,3715,3570,3690,2518622,9214,-0.14,5,5,018880,2504634,-51.60,142.49,4.67,0.37,440135,-643909,188133,3,0,0.00,2,20,0.54,5,-125,-3.38
20251202,3635,3910,3635,3695,5203313,19678,1.93,70,2,018880,2508028,135.29,96.50,4.64,0.77,150237,-526030,370523,2,10,0.28,2,285,7.86,2,10,0.28
20251201,3750,3825,3580,3625,2211400,8121,-3.72,140,5,018880,2460514,-62.30,71.67,4.62,0.33,254407,-824129,555577,5,-15,-0.40,2,60,1.59,5,-185,-4.91
20251128,3700,4040,3650,3765,5865502,22702,1.76,65,2,018880,2555541,247.23,124.66,4.61,0.86,260444,-526756,294044,3,0,0.00,2,340,9.19,5,-50,-1.35
20251127,3685,3730,3635,3700,1689226,6234,-0.54,20,5,018880,2511421,-40.11,214.88,4.58,0.25,-84221,71970,11375,5,-35,-0.94,2,10,0.27,5,-85,-2.28
20251126,3560,3720,3485,3720,2820646,10164,5.38,190,2,018880,2524997,49.33,138.77,4.69,0.42,302128,1838,-306760,2,30,0.85,2,190,5.38,5,-45,-1.27
20251125,3625,3670,3455,3530,1888866,6666,-1.40,50,5,018880,2396032,36.27,100.62,4.74,0.28,-278217,124229,147442,2,45,1.26,2,90,2.51,5,-125,-3.49
20251124,3570,3625,3490,3580,1386151,4937,1.27,45,2,018880,2429970,27.42,117.73,5.14,0.20,145115,-183180,35929,2,35,0.99,2,90,2.55,5,-45,-1.27
20251121,3550,3560,3465,3535,1087843,3830,-0.84,30,5,018880,2399426,-13.84,108.67,5.15,0.16,-78003,43030,7789,5,-15,-0.42,5,-5,-0.14,5,-100,-2.81
20251120,3580,3640,3550,3565,1262566,4530,-0.28,10,5,018880,2419788,-15.55,80.87,5.16,0.19,15680,-128992,115060,2,5,0.14,2,65,1.82,5,-25,-0.70
20251119,3695,3730,3545,3575,1495105,5382,-0.83,30,5,018880,2426576,-26.80,79.02,5.16,0.22,-143682,8322,135171,2,90,2.50,2,125,3.47,5,-60,-1.66
20251118,3760,3790,3600,3605,2042439,7461,-5.26,200,5,018880,2446939,17.17,77.15,5.18,0.30,127871,-264196,126320,5,-45,-1.18,5,-15,-0.39,5,-205,-5.39
20251117,3900,3915,3790,3805,1743177,6665,-2.44,95,5,018880,2582692,-37.36,78.32,5.17,0.26,179467,-185870,49952,3,0,0.00,2,15,0.38,5,-110,-2.82
20251114,4150,4155,3900,3900,2782665,11065,-7.47,315,5,018880,2647174,-29.19,61.86,5.14,0.41,-636639,-269592,902194,5,-65,-1.54,5,-60,-1.42,5,-315,-7.47
20251113,4090,4350,3910,4215,3929764,15943,3.06,125,2,018880,2860984,-34.12,97.76,5.26,0.58,-114952,6685,112870,3,0,0.00,2,260,6.36,5,-180,-4.40
20251112,4565,4685,4255,4400,5965333,26391,-4.24,195,5,018880,2986555,-13.91,54.13,5.37,0.88,-171861,265249,-84926,5,-30,-0.65,2,90,1.96,5,-340,-7.40
20251111,4405,4750,4360,4595,6928915,32005,4.31,190,2,018880,3118914,129.07,104.13,5.40,1.02,800808,373214,-1119884,3,0,0.00,2,345,7.83,5,-45,-1.02
20251110,4300,4495,4270,4405,3024815,13334,3.04,130,2,018880,2989949,-28.20,102.87,5.35,0.45,209204,295803,-483650,2,25,0.58,2,220,5.15,5,-5,-0.12
20251107,4165,4445,4135,4275,4212705,18258,2.15,90,2,018880,2901710,-6.22,83.61,5.39,0.62,494862,320343,-793826,5,-20,-0.48,2,260,6.21,5,-50,-1.19
20251106,4505,4520,4110,4185,4491981,19158,-7.00,315,5,018880,2840621,-43.49,56.20,5.33,0.66,190556,-45182,-83967,2,5,0.11,2,20,0.44,5,-390,-8.67
20251105,4430,4605,4315,4500,7949188,35579,1.58,70,2,018880,3054431,156.59,81.12,5.33,1.17,-42491,-19433,72584,3,0,0.00,2,175,3.95,5,-115,-2.60
20251104,4270,4510,4265,4430,3097985,13751,1.72,75,2,018880,3006918,57.18,129.34,5.34,0.46,920244,141071,-1040121,5,-85,-1.95,2,155,3.56,5,-90,-2.07
20251103,4350,4385,4230,4355,1970946,8505,-0.23,10,5,018880,2956011,-50.63,78.98,5.21,0.29,490679,-227766,-263076,5,-15,-0.34,2,20,0.46,5,-135,-3.09
20251031,4240,4425,4215,4365,3991974,17326,5.82,240,2,018880,2962799,-50.95,87.23,5.12,0.59,627513,85854,-708741,2,115,2.79,2,300,7.27,2,90,2.18
20251030,4950,4955,4100,4125,8139203,36236,-3.28,140,5,018880,2799896,1.55,65.20,5.04,1.20,-850342,-481810,1274283,2,685,16.06,2,690,16.18,5,-165,-3.87
20251029,4040,4345,3850,4265,8014771,33286,7.03,280,2,018880,2894922,940.81,109.46,5.21,1.18,-250954,862866,-597942,2,55,1.38,2,360,9.03,5,-135,-3.39
20251028,3950,3990,3915,3985,770051,3051,-0.13,5,5,018880,2704869,-36.94,121.14,5.24,0.11,101664,51357,-152494,5,-40,-1.00,3,0,0.00,5,-75,-1.88
20251027,3915,3990,3900,3990,1221162,4822,0.76,30,2,018880,2708263,-5.79,75.70,5.23,0.18,332942,-22977,-316226,5,-45,-1.14,2,30,0.76,5,-60,-1.52
