date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,123800,124300,122000,122700,246516,30254,-0.89,-1100,5,000270,47903675,-74.50,110.18,40.13,0.06,0,0,0,3,0,0.00,2,500,0.40,5,-1800,-1.45
20251209,124600,126100,123300,123800,966759,120004,-1.43,1800,5,000270,48333129,-34.00,104.94,40.13,0.25,204994,-99511,-100886,5,-1000,-0.80,2,500,0.40,5,-2300,-1.83
20251208,125300,127250,123400,125600,1464750,183540,1.62,2000,2,000270,49035873,-29.42,125.63,40.08,0.38,294206,59946,-352255,2,1700,1.38,2,3650,2.95,5,-200,-0.16
20251205,118700,123800,118200,123600,2075345,252208,2.74,3300,2,000270,48255047,57.81,166.34,40.05,0.53,-193770,218834,-40397,5,-1600,-1.33,2,3500,2.91,5,-2100,-1.75
20251204,119300,120900,117700,120300,1309787,156665,1.43,1700,2,000270,46966684,22.91,157.07,40.05,0.34,13444,185504,-198966,2,700,0.59,2,2300,1.94,5,-900,-0.76
20251203,117300,119200,116500,118600,1065618,126100,1.37,1600,2,000270,46302982,9.14,111.16,40.06,0.27,398538,-1079,-391044,2,300,0.26,2,2200,1.88,5,-500,-0.43
20251202,113200,117000,112900,117000,976373,113234,4.19,4700,2,000270,45678321,41.30,150.93,39.95,0.25,273860,264830,-529414,2,900,0.80,2,4700,4.19,2,600,0.53
20251201,113900,114400,111000,112300,690993,77462,-1.58,1800,5,000270,43843380,13.35,116.76,39.87,0.18,-64682,767,63733,5,-200,-0.18,2,300,0.26,5,-3100,-2.72
20251128,114000,115300,112900,114100,609629,69471,0.09,100,2,000270,44546123,27.55,105.49,39.93,0.16,-95317,70181,23728,3,0,0.00,2,1300,1.14,5,-1100,-0.96
20251127,113000,114000,112800,114000,477958,54275,0.71,800,2,000270,44891977,-9.40,134.79,39.96,0.12,4283,60396,-66166,5,-200,-0.18,2,800,0.71,5,-400,-0.35
20251126,113200,113200,111600,113200,527546,59391,1.80,2000,2,000270,44576945,-16.53,83.59,39.65,0.13,42047,-42795,-5162,2,2000,1.80,2,2000,1.80,2,400,0.36
20251125,112200,113200,111000,111200,632037,70720,0.09,100,2,000270,43789367,-56.61,109.96,39.64,0.16,91053,-50502,-39867,2,1100,0.99,2,2100,1.89,5,-100,-0.09
20251124,114900,115000,111100,111100,1456722,163101,-2.54,2900,5,000270,43749988,114.22,78.75,39.62,0.37,-229329,63642,164222,2,900,0.79,2,1000,0.88,5,-2900,-2.54
20251121,111900,114700,111500,114000,680023,77275,0.53,600,2,000270,44891977,4.42,118.40,39.68,0.17,47356,131498,-176999,5,-1500,-1.32,2,1300,1.15,5,-1900,-1.68
20251120,115400,116200,113400,113400,651240,74583,-0.96,1100,5,000270,44655703,5.89,103.48,39.66,0.17,-85231,-17960,107125,2,900,0.79,2,1700,1.48,5,-1100,-0.96
20251119,115700,116400,114100,114500,615044,70856,0.00,0,3,000270,45088871,19.44,111.58,39.68,0.16,-28765,87454,-55109,2,1200,1.05,2,1900,1.66,5,-400,-0.35
20251118,116300,117300,114500,114500,514941,59468,-2.47,2900,5,000270,45088871,-15.03,127.09,39.69,0.13,20851,-16185,-1186,5,-1100,-0.94,5,-100,-0.09,5,-2900,-2.47
20251117,118100,118900,116800,117400,606010,71255,0.34,400,2,000270,46230860,-9.21,90.33,39.68,0.15,39120,-18900,-14862,2,1100,0.94,2,1900,1.62,5,-200,-0.17
20251114,116500,119500,115800,117000,667473,78520,-0.85,1000,5,000270,46073345,-14.79,126.31,39.68,0.17,24821,29339,-50903,5,-1500,-1.27,2,1500,1.27,5,-2200,-1.86
20251113,117200,118700,116700,118000,783292,92376,-0.51,600,5,000270,46467134,-36.76,102.64,39.66,0.20,-35702,16044,26813,5,-1400,-1.18,2,100,0.08,5,-1900,-1.60
20251112,115700,119900,115300,118600,1238570,147119,2.24,2600,2,000270,46703407,29.08,140.52,39.67,0.31,370917,103342,-474802,5,-300,-0.26,2,3900,3.36,5,-700,-0.60
20251111,114100,116000,113800,116000,959520,110749,2.02,2300,2,000270,45679555,37.15,96.82,39.58,0.24,267428,44057,-305411,2,400,0.35,2,2300,2.02,2,100,0.09
20251110,111500,114800,111400,113700,699593,79491,3.27,3600,2,000270,44773840,30.36,153.81,39.51,0.18,9987,153072,-164288,2,1400,1.27,2,4700,4.27,2,1300,1.18
20251107,110200,111600,108900,110100,536664,59048,-1.70,1900,5,000270,43356199,-37.96,94.96,39.52,0.14,-50987,34814,10805,5,-1800,-1.61,5,-400,-0.36,5,-3100,-2.77
20251106,112500,113200,110250,112000,865031,96864,0.90,1000,2,000270,44104398,-32.98,116.23,39.53,0.22,-53466,21093,21557,2,1500,1.35,2,2200,1.98,5,-750,-0.68
20251105,114400,114600,109400,111000,1290707,143371,-2.97,3400,5,000270,43710609,9.47,111.86,39.55,0.33,-64653,36720,41909,3,0,0.00,2,200,0.17,5,-5000,-4.37
20251104,116600,119000,113500,114400,1179087,135521,-2.80,3300,5,000270,45049492,-14.00,65.39,39.56,0.30,108584,-266409,149918,5,-1100,-0.93,2,1300,1.10,5,-4200,-3.57
20251103,120700,121100,117500,117700,1371107,162875,-1.83,2200,5,000270,46348997,-54.88,76.80,39.54,0.35,-266699,6456,255272,2,800,0.67,2,1200,1.00,5,-2400,-2.00
20251031,117000,122600,116000,119900,3038620,365852,3.18,3700,2,000270,47215333,11.01,165.66,39.62,0.77,-283552,399240,-139222,2,800,0.69,2,6400,5.51,5,-200,-0.17
20251030,126100,126200,116100,116200,2737130,329033,0.35,400,2,000270,45758313,206.98,84.95,39.69,0.70,-436578,-323319,748131,2,10300,8.89,2,10400,8.98,2,300,0.26
20251029,115300,116600,113100,115800,891642,102852,1.94,2200,2,000270,45600797,4.00,86.39,39.82,0.23,-52085,47006,3403,2,1700,1.50,2,3000,2.64,5,-500,-0.44
20251028,114100,114200,112800,113600,857328,97256,-1.05,1200,5,000270,44734461,-6.49,98.66,39.84,0.22,-7987,-17138,38026,5,-700,-0.61,5,-600,-0.52,5,-2000,-1.74
20251027,115400,117500,114800,114800,916818,105962,-0.09,100,5,000270,45207008,31.72,85.44,39.84,0.23,-61220,16706,51565,2,500,0.44,2,2600,2.26,5,-100,-0.09
