date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,27700,28300,27450,27500,43177,1200,-0.54,-150,5,036810,603800,-27.70,64.00,5.23,0.20,0,0,0,2,50,0.18,2,650,2.35,5,-200,-0.72
20251209,27850,28200,27550,27650,59723,1657,-1.78,500,5,036810,607093,-25.60,75.05,5.23,0.27,-3612,222,3479,5,-300,-1.07,2,50,0.18,5,-600,-2.13
20251208,28000,29000,27400,28150,80273,2231,1.08,300,2,036810,618071,-36.86,81.00,5.24,0.37,5619,4419,-11560,2,150,0.54,2,1150,4.13,5,-450,-1.62
20251205,27850,28250,27400,27850,127145,3531,0.00,0,3,036810,611484,-15.75,74.45,5.12,0.58,26522,-6943,-19018,3,0,0.00,2,400,1.44,5,-450,-1.62
20251204,28900,29050,27650,27850,150912,4234,-5.11,1500,5,036810,611484,73.67,44.65,5.12,0.69,-3089,-18475,20837,5,-450,-1.53,5,-300,-1.02,5,-1700,-5.79
20251203,29650,29900,29050,29350,86894,2551,0.51,150,2,036810,644419,-51.78,75.77,5.12,0.40,-20492,24530,-3834,2,450,1.54,2,700,2.40,5,-150,-0.51
20251202,29800,30000,29100,29200,180202,5294,0.17,50,2,036810,641125,-26.30,65.87,5.16,0.82,-21226,-38712,59434,2,650,2.23,2,850,2.92,5,-50,-0.17
20251201,29200,29900,28450,29150,244511,7128,2.46,700,2,036810,640028,77.03,73.53,5.28,1.11,-69713,8568,61588,2,750,2.64,2,1450,5.10,3,0,0.00
20251128,27600,28450,27300,28450,138119,3877,3.27,900,2,036810,624658,28.15,87.62,5.65,0.63,-17391,21958,-4343,2,50,0.18,2,900,3.27,5,-250,-0.91
20251127,28200,28500,27400,27550,107780,2997,-1.43,400,5,036810,604897,-20.35,49.55,5.73,0.49,-7345,-855,8188,2,250,0.89,2,550,1.97,5,-550,-1.97
20251126,28150,28500,27200,27950,135324,3745,0.54,150,2,036810,613680,-23.92,60.30,5.79,0.62,-13297,487,10590,2,350,1.26,2,700,2.52,5,-600,-2.16
20251125,28600,29150,27550,27800,177871,4988,1.09,300,2,036810,610386,-0.04,127.22,5.90,0.81,46779,1175,-45513,2,1100,4.00,2,1650,6.00,2,50,0.18
20251124,27600,28100,26900,27500,177949,4907,1.48,400,2,036810,603800,-55.04,104.58,5.70,0.81,33353,5576,-38912,2,500,1.85,2,1000,3.69,5,-200,-0.74
20251121,27600,28250,26200,27100,395810,10764,-9.06,2700,5,036810,595017,77.25,56.13,5.98,1.80,128729,-132797,2585,5,-2200,-7.38,5,-1550,-5.20,5,-3600,-12.08
20251120,31450,31600,29750,29800,223300,6798,-1.97,600,5,036810,654299,1.54,52.08,5.29,1.02,-55618,2668,53267,2,1050,3.45,2,1200,3.95,5,-650,-2.14
20251119,31650,31850,30100,30400,219910,6731,-4.70,1500,5,036810,667473,-3.90,73.78,5.57,1.00,9471,-10653,2758,5,-250,-0.78,5,-50,-0.16,5,-1800,-5.64
20251118,32900,33450,31250,31900,228839,7400,-5.76,1950,5,036810,700408,59.06,81.22,5.27,1.04,22555,-36656,11259,5,-950,-2.81,5,-400,-1.18,5,-2600,-7.68
20251117,34200,34350,33050,33850,143873,4864,2.73,900,2,036810,743222,-36.19,103.83,5.02,0.66,-6332,-6224,12543,2,1250,3.79,2,1400,4.25,2,100,0.30
20251114,34500,34600,32500,32950,225475,7592,-8.09,2900,5,036810,723462,-20.93,42.76,5.00,1.03,-42846,-16588,58811,5,-1350,-3.77,5,-1250,-3.49,5,-3350,-9.34
20251113,36300,37550,35300,35850,285169,10303,-2.58,950,5,036810,787135,-56.31,69.81,5.32,1.30,-64001,270,63581,5,-500,-1.36,2,750,2.04,5,-1500,-4.08
20251112,34500,37750,33300,36800,652700,23683,8.24,2800,2,036810,807994,33.06,141.81,5.71,2.97,78066,60263,-143580,2,500,1.47,2,3750,11.03,5,-700,-2.06
20251111,33300,35100,33150,34000,490526,16723,2.41,800,2,036810,746516,191.97,81.05,5.19,2.23,-40526,-35510,71015,2,100,0.30,2,1900,5.72,5,-50,-0.15
20251110,33200,33700,32050,33200,168004,5543,1.07,350,2,036810,728951,-23.59,72.98,5.43,0.77,38416,-32350,-3864,2,350,1.07,2,850,2.59,5,-800,-2.44
20251107,32950,34400,32450,32850,219872,7263,-3.52,1200,5,036810,721266,-35.88,93.70,5.33,1.00,51044,-43467,-7854,5,-1100,-3.23,2,350,1.03,5,-1600,-4.70
20251106,34750,35950,33200,34050,342909,11826,0.74,250,2,036810,747614,11.31,150.35,5.68,1.56,101859,-71660,-15266,2,950,2.81,2,2150,6.36,5,-600,-1.78
20251105,34350,34700,32150,33800,308077,10303,-5.85,2100,5,036810,742125,67.65,77.57,4.64,1.40,-15320,-3265,16579,5,-1550,-4.32,5,-1200,-3.34,5,-3750,-10.45
20251104,36900,37300,35850,35900,183760,6696,-2.71,1000,5,036810,788233,-34.94,59.05,4.75,0.84,-30247,3135,26109,3,0,0.00,2,400,1.08,5,-1050,-2.85
20251103,37200,37450,35850,36900,282440,10357,0.54,200,2,036810,810189,-58.41,68.12,4.90,1.29,-38934,-5060,26624,2,500,1.36,2,750,2.04,5,-850,-2.32
20251031,36300,39700,36000,36700,679087,25844,2.51,900,2,036810,805798,183.93,113.71,5.23,3.09,111729,24169,-79251,2,500,1.40,2,3900,10.89,2,200,0.56
20251030,36200,37250,35300,35800,239170,8658,-1.92,700,5,036810,786037,-17.91,77.72,4.55,1.09,-27146,19052,6456,5,-300,-0.82,2,750,2.05,5,-1200,-3.29
20251029,36850,37000,35050,36500,291346,10448,0.14,50,2,036810,801407,-5.90,110.47,4.63,1.33,3923,8709,-13335,2,400,1.10,2,550,1.51,5,-1400,-3.84
20251028,36650,37000,35700,36450,309609,11263,-1.75,650,5,036810,800309,-38.26,76.20,4.61,1.41,-86562,89799,-3588,5,-450,-1.21,5,-100,-0.27,5,-1400,-3.77
20251027,38000,38000,36250,37100,501512,18502,-3.89,1500,5,036810,814581,-66.87,62.42,5.04,2.28,-205600,9609,196943,5,-600,-1.55,5,-600,-1.55,5,-2350,-6.09
