date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,1502000,1510000,1465000,1491000,10414,15466,0.95,14000,2,010130,28840805,-68.53,92.52,11.48,0.05,0,0,0,2,25000,1.69,2,33000,2.23,5,-12000,-0.81
20251209,1405000,1489000,1400000,1477000,33090,48116,4.68,66000,2,010130,28569999,9.45,127.73,11.48,0.17,4745,4819,-9382,5,-6000,-0.43,2,78000,5.53,5,-11000,-0.78
20251208,1382000,1449000,1372000,1411000,30234,42678,3.83,52000,2,010130,27293344,14.33,101.04,11.45,0.16,1306,2366,-3990,2,23000,1.69,2,90000,6.62,2,13000,0.96
20251205,1300000,1372000,1299000,1359000,26444,35278,4.70,61000,2,010130,26287494,26.94,118.51,11.39,0.14,6941,3835,-10635,2,2000,0.15,2,74000,5.70,2,1000,0.08
20251204,1307000,1337000,1281000,1298000,20832,27140,-0.99,13000,5,010130,25107555,15.00,97.71,11.39,0.11,-561,206,298,5,-4000,-0.31,2,26000,1.98,5,-30000,-2.29
20251203,1317000,1340000,1293000,1311000,18114,23719,-0.61,8000,5,010130,25359018,-55.24,108.48,11.40,0.09,2533,-285,-2125,5,-2000,-0.15,2,21000,1.59,5,-26000,-1.97
20251202,1374000,1374000,1290000,1319000,40466,53358,-3.58,49000,5,010130,25513764,16.04,76.91,11.40,0.21,-4159,692,3261,2,6000,0.44,2,6000,0.44,5,-78000,-5.70
20251201,1355000,1383000,1290000,1368000,34872,46909,1.94,26000,2,010130,26461584,-25.78,106.62,11.43,0.18,2400,2673,-5150,2,13000,0.97,2,41000,3.06,5,-52000,-3.87
20251128,1297000,1383000,1278000,1342000,46985,63127,1.28,17000,2,010130,25958659,-38.39,109.13,11.43,0.24,125,14696,-14722,5,-28000,-2.11,2,58000,4.38,5,-47000,-3.55
20251127,1163000,1344000,1163000,1325000,76263,96950,14.22,165000,2,010130,25629823,347.87,160.45,11.42,0.39,3242,18735,-22224,2,3000,0.26,2,184000,15.86,2,3000,0.26
20251126,1152000,1168000,1142000,1160000,17028,19686,1.93,22000,2,010130,22438185,-46.26,103.08,11.39,0.09,-541,4950,-4416,2,14000,1.23,2,30000,2.64,2,4000,0.35
20251125,1091000,1148000,1091000,1138000,31685,35898,5.57,60000,2,010130,22012633,-20.52,120.25,11.40,0.16,2698,8670,-11047,2,13000,1.21,2,70000,6.49,2,13000,1.21
20251124,1139000,1139000,1078000,1078000,39867,43632,-4.43,50000,5,010130,20852038,90.21,70.22,11.36,0.21,-7225,3149,4063,2,11000,0.98,2,11000,0.98,5,-50000,-4.43
20251121,1118000,1142000,1090000,1128000,20960,23372,0.27,3000,2,010130,21819201,-5.18,86.58,11.41,0.11,-3071,6052,-2839,5,-7000,-0.62,2,17000,1.51,5,-35000,-3.11
20251120,1129000,1150000,1121000,1125000,22106,25118,-1.32,15000,5,010130,21761171,-45.44,100.42,11.42,0.11,-4355,3943,157,5,-11000,-0.96,2,10000,0.88,5,-19000,-1.67
20251119,1083000,1140000,1075000,1140000,40514,45418,6.54,70000,2,010130,22051320,164.94,136.43,11.44,0.21,-703,4720,-3948,2,13000,1.21,2,70000,6.54,2,5000,0.47
20251118,1104000,1105000,1067000,1070000,15292,16495,-2.99,33000,5,010130,20697291,-19.20,57.78,11.43,0.08,-1633,-45,1758,2,1000,0.09,2,2000,0.18,5,-36000,-3.26
20251117,1141000,1149000,1098000,1103000,18926,21074,-2.82,32000,5,010130,21335619,-39.99,52.75,11.44,0.10,-1633,1482,699,2,6000,0.53,2,14000,1.23,5,-37000,-3.26
20251114,1168000,1185000,1125000,1135000,31539,36329,-5.42,65000,5,010130,21954604,-44.95,79.24,11.44,0.16,-4173,2537,2237,5,-32000,-2.67,5,-15000,-1.25,5,-75000,-6.25
20251113,1147000,1200000,1080000,1200000,57290,65862,7.72,86000,2,010130,23211916,17.82,136.79,11.46,0.30,-3338,16755,-13659,2,33000,2.96,2,86000,7.72,5,-34000,-3.05
