date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,125300,126800,124900,125000,5776,725,-1.19,-1500,5,086900,912312,-83.02,51.34,10.76,0.08,0,0,0,5,-1200,-0.95,2,300,0.24,5,-1600,-1.26
20251209,123600,126900,122900,126500,34026,4282,2.60,3200,2,086900,923260,15.32,130.46,10.76,0.47,13804,-1479,-14861,2,300,0.24,2,3600,2.92,5,-400,-0.32
20251208,126600,126600,121000,123300,29505,3656,-2.99,3800,5,086900,899905,39.57,52.72,10.54,0.40,-9569,-1707,8752,5,-500,-0.39,5,-500,-0.39,5,-6100,-4.80
20251205,126600,127100,125300,127100,21140,2665,0.39,500,2,086900,927639,-13.22,80.80,10.87,0.29,-803,4046,-5677,3,0,0.00,2,500,0.39,5,-1300,-1.03
20251204,126200,127200,125000,126600,24361,3070,-0.16,200,5,086900,923990,32.82,70.66,10.87,0.33,-548,3256,-5158,5,-600,-0.47,2,400,0.32,5,-1800,-1.42
20251203,128100,128100,126000,126800,18342,2323,-1.17,1500,5,086900,925449,-54.00,52.77,10.91,0.25,-4986,1287,1152,5,-200,-0.16,5,-200,-0.16,5,-2300,-1.79
20251202,126200,128800,125000,128300,39877,5071,2.15,2700,2,086900,936397,29.49,134.77,11.00,0.55,14985,3967,-18438,2,600,0.48,2,3200,2.55,5,-600,-0.48
20251201,125500,126900,124600,125600,30795,3876,0.80,1000,2,086900,916691,-33.11,82.83,10.78,0.42,13,5280,-7700,2,900,0.72,2,2300,1.85,3,0,0.00
20251128,122800,126600,121900,124600,46041,5759,2.30,2800,2,086900,909393,99.04,136.18,10.44,0.63,11467,8437,-20272,2,1000,0.82,2,4800,3.94,2,100,0.08
20251127,121800,123300,121100,121800,23131,2823,0.00,0,3,086900,888957,-21.71,75.88,10.13,0.32,3365,-6033,-720,3,0,0.00,2,1500,1.23,5,-700,-0.57
20251126,120400,123400,120400,121800,29546,3600,1.16,1400,2,086900,888957,12.34,108.83,10.09,0.40,8665,-4970,-3675,3,0,0.00,2,3000,2.49,3,0,0.00
20251125,124200,124800,120400,120400,26300,3199,-2.43,3000,5,086900,878739,-27.50,86.90,9.94,0.36,-9280,589,7291,2,800,0.65,2,1400,1.13,5,-3000,-2.43
20251124,123200,124000,120300,123400,36274,4455,1.15,1400,2,086900,900635,33.56,87.53,10.11,0.50,5340,1283,-7834,2,1200,0.98,2,2000,1.64,5,-1700,-1.39
