date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,25000,25050,24800,24850,44132,1098,-0.60,-150,5,096530,1297816,-66.88,38.50,16.31,0.08,0,0,0,3,0,0.00,2,50,0.20,5,-200,-0.80
20251209,25000,25250,24850,25000,75241,1882,0.20,50,2,096530,1305650,-61.52,77.75,16.31,0.14,-1161,-13824,13022,2,50,0.20,2,300,1.20,5,-100,-0.40
20251208,25600,25700,24850,24950,195508,4906,-2.92,750,5,096530,1303039,71.16,53.42,16.31,0.37,-91193,-32397,115113,5,-100,-0.39,3,0,0.00,5,-850,-3.31
20251205,25700,25800,25150,25700,114228,2910,0.19,50,2,096530,1342208,-6.26,89.55,16.59,0.22,-20834,22044,-2025,2,50,0.19,2,150,0.58,5,-500,-1.95
20251204,26050,26150,25400,25650,121860,3133,-0.97,250,5,096530,1339597,-11.83,57.02,16.59,0.23,-2807,8856,-6106,2,150,0.58,2,250,0.97,5,-500,-1.93
20251203,26250,26250,25900,25900,138218,3598,-1.33,350,5,096530,1352653,1.38,110.00,16.61,0.26,-647,-4242,4943,3,0,0.00,3,0,0.00,5,-350,-1.33
20251202,26000,26300,25850,26250,136334,3548,1.16,300,2,096530,1370932,-38.27,81.93,16.61,0.26,28856,24880,-53795,2,50,0.19,2,350,1.35,5,-100,-0.39
20251201,26000,26400,25800,25950,220860,5765,0.97,250,2,096530,1355265,-0.80,62.99,16.55,0.42,56337,18714,-75003,2,300,1.17,2,700,2.72,2,100,0.39
20251128,25350,26050,25250,25700,222639,5755,2.19,550,2,096530,1342208,181.01,92.48,16.16,0.43,56305,30117,-83931,2,200,0.80,2,900,3.58,2,100,0.40
20251127,25550,25550,25000,25150,79229,1995,0.00,0,3,096530,1313484,-53.39,83.87,16.01,0.15,15157,-9533,-5626,2,400,1.59,2,400,1.59,5,-150,-0.60
20251126,24900,25650,24900,25150,169967,4298,1.41,350,2,096530,1313484,27.99,90.03,15.98,0.33,38569,2505,-41348,2,100,0.40,2,850,3.43,2,100,0.40
20251125,24650,25150,24600,24800,132795,3301,1.43,350,2,096530,1295205,19.07,102.40,15.88,0.25,48287,-1840,-46118,2,200,0.82,2,700,2.86,2,150,0.61
20251124,24750,24900,24300,24450,111525,2732,0.41,100,2,096530,1276926,-22.16,76.38,15.75,0.21,-8398,13311,-4945,2,400,1.64,2,550,2.26,5,-50,-0.21
20251121,24400,24700,23950,24350,143273,3485,-2.60,650,5,096530,1271703,7.37,97.30,15.77,0.27,3776,9856,-14600,5,-600,-2.40,5,-300,-1.20,5,-1050,-4.20
20251120,24700,25200,24650,25000,133444,3329,2.04,500,2,096530,1305650,-43.12,129.61,15.77,0.26,53701,-13296,-40531,2,200,0.82,2,700,2.86,2,150,0.61
20251119,25600,25650,24450,24500,234591,5811,-4.30,1100,5,096530,1279537,7.96,41.42,15.66,0.45,-52082,5432,47682,3,0,0.00,2,50,0.20,5,-1150,-4.49
20251118,26350,26350,25600,25600,217285,5617,-2.85,750,5,096530,1336985,-3.61,68.84,15.79,0.42,-56773,15545,44453,3,0,0.00,3,0,0.00,5,-750,-2.85
20251117,25900,26550,25400,26350,225434,5884,2.93,750,2,096530,1376155,-8.81,125.17,15.93,0.43,217,22297,-19505,2,300,1.17,2,950,3.71,5,-200,-0.78
20251114,25450,26350,25300,25600,247218,6398,-0.39,100,5,096530,1336985,10.43,82.80,15.91,0.47,6449,-14627,7767,5,-250,-0.97,2,650,2.53,5,-400,-1.56
20251113,25500,26250,25450,25700,223861,5796,0.78,200,2,096530,1342208,15.93,98.81,15.88,0.43,26967,-31493,124,3,0,0.00,2,750,2.94,5,-50,-0.20
20251112,25250,25800,25250,25500,193107,4923,1.59,400,2,096530,1331763,-21.67,103.18,15.83,0.37,2010,-9220,7179,2,150,0.60,2,700,2.79,2,150,0.60
20251111,25950,26100,25000,25100,246526,6262,-3.28,850,5,096530,1310872,22.09,46.58,15.82,0.47,-93847,-6450,100967,3,0,0.00,2,150,0.58,5,-950,-3.66
20251110,25950,26600,25800,25950,201919,5275,1.96,500,2,096530,1355265,-2.26,100.74,16.03,0.39,-13416,16966,-4101,2,500,1.96,2,1150,4.52,2,350,1.38
20251107,26300,26300,25200,25450,206578,5282,-2.68,700,5,096530,1329152,22.74,51.08,16.02,0.40,-99492,13804,85667,2,150,0.57,2,150,0.57,5,-950,-3.63
20251106,26500,26600,25850,26150,168308,4414,-0.38,100,5,096530,1365710,-51.56,64.86,16.24,0.32,96,1368,-1290,2,250,0.95,2,350,1.33,5,-400,-1.52
20251105,27050,27100,25800,26250,347432,9141,-0.76,200,5,096530,1370932,-25.94,52.39,16.23,0.67,-82022,15403,61816,2,600,2.27,2,650,2.46,5,-650,-2.46
20251104,25450,26650,25350,26450,469105,12343,4.96,1250,2,096530,1381378,288.08,116.82,16.40,0.90,-14164,-13215,23272,2,250,0.99,2,1450,5.75,2,150,0.60
20251103,25400,25700,25150,25200,120878,3055,-0.40,100,5,096530,1316095,-2.65,81.01,16.41,0.23,5462,7045,-12727,2,100,0.40,2,400,1.58,5,-150,-0.59
20251031,25300,25650,25150,25300,124172,3149,-0.20,50,5,096530,1321318,-18.41,66.67,16.40,0.24,3124,15015,-18197,5,-50,-0.20,2,300,1.18,5,-200,-0.79
20251030,26400,26400,25150,25350,152195,3891,-2.87,750,5,096530,1323929,4.87,43.80,16.40,0.29,-18882,-3750,22211,2,300,1.15,2,300,1.15,5,-950,-3.64
20251029,26750,26750,26050,26100,145132,3809,-1.51,400,5,096530,1363098,-29.63,54.64,16.44,0.28,29162,6587,-34982,2,250,0.94,2,250,0.94,5,-450,-1.70
20251028,26100,26700,26050,26500,206245,5448,1.53,400,2,096530,1383989,14.22,87.49,16.36,0.39,21105,-14248,-6736,3,0,0.00,2,600,2.30,5,-50,-0.19
20251027,25500,26200,25450,26100,180575,4694,2.55,650,2,096530,1363098,45.91,107.45,16.33,0.35,40214,604,-40744,2,50,0.20,2,750,2.95,3,0,0.00
