date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,158500,158900,155000,156000,48347,7541,-0.95,-1500,5,032830,31200000,-76.41,121.07,22.93,0.02,0,0,0,2,1000,0.63,2,1400,0.89,5,-2500,-1.59
20251209,156000,157500,154300,157500,186095,29087,1.09,1700,2,032830,31500000,9.88,167.28,22.93,0.09,28780,-8143,-20140,2,200,0.13,2,1700,1.09,5,-1500,-0.96
20251208,158200,158300,155100,155800,169357,26407,-1.52,2400,5,032830,31160000,-30.02,102.29,22.92,0.08,20430,-24326,4070,3,0,0.00,2,100,0.06,5,-3100,-1.96
20251205,155700,159500,154600,158200,242022,38166,0.76,1200,2,032830,31640000,-28.59,103.25,22.91,0.12,19648,10630,-31360,5,-1300,-0.83,2,2500,1.59,5,-2400,-1.53
20251204,155400,157300,154800,157000,186143,29091,0.32,500,2,032830,31400000,-19.41,87.83,22.91,0.09,25635,-12404,-13218,5,-1100,-0.70,2,800,0.51,5,-1700,-1.09
20251203,155100,157000,153300,156500,230981,36005,0.71,1100,2,032830,31300000,0.08,91.45,22.90,0.12,-7918,-9028,14475,5,-300,-0.19,2,1600,1.03,5,-2100,-1.35
20251202,156000,157800,153100,155400,230807,35832,1.04,1600,2,032830,31080000,57.38,98.91,22.90,0.12,6509,-5129,-354,2,2200,1.43,2,4000,2.60,5,-700,-0.46
20251201,153500,154900,150600,153800,146660,22437,0.59,900,2,032830,30760000,-40.78,134.37,22.89,0.07,1877,-140,-1860,2,600,0.39,2,2000,1.31,5,-2300,-1.50
20251128,154000,154000,151200,152900,247669,37832,-0.33,500,5,032830,30580000,68.17,71.13,22.85,0.12,23144,14087,-29970,2,600,0.39,2,600,0.39,5,-2200,-1.43
20251127,151400,154700,151400,153400,147275,22602,1.19,1800,2,032830,30680000,-27.63,90.06,22.84,0.07,29136,-12199,-19242,5,-200,-0.13,2,3100,2.04,5,-200,-0.13
20251126,150000,152800,148300,151600,203495,30623,3.34,4900,2,032830,30320000,6.31,102.05,22.83,0.10,-19837,29356,-9527,2,3300,2.25,2,6100,4.16,2,1600,1.09
20251125,149100,150400,145400,146700,191417,28113,1.31,1900,2,032830,29340000,-49.75,79.90,22.83,0.10,7303,-10457,1782,2,4300,2.97,2,5600,3.87,2,600,0.41
