date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,38550,39300,38100,38250,204471,7888,-1.03,-400,5,005290,1966604,-53.50,82.71,11.78,0.40,0,0,0,5,-100,-0.26,2,650,1.68,5,-550,-1.42
20251209,38700,38950,38200,38650,439766,16980,-1.15,450,5,005290,1987170,-69.03,77.77,11.78,0.86,-36555,-2846,40276,5,-400,-1.02,5,-150,-0.38,5,-900,-2.30
20251208,38750,39800,38050,39100,1420148,55181,6.11,2250,2,005290,2010307,146.77,105.29,11.90,2.76,-647,43066,-48924,2,1900,5.16,2,2950,8.01,2,1200,3.26
20251205,37400,37500,36500,36850,575483,21174,0.27,100,2,005290,1894624,-39.29,55.58,11.98,1.12,-73032,-111243,179397,2,650,1.77,2,750,2.04,5,-250,-0.68
20251204,37750,38050,36400,36750,947976,34924,-4.67,1800,5,005290,1889483,16.37,45.74,11.98,1.84,4159,-186918,186514,5,-800,-2.08,5,-500,-1.30,5,-2150,-5.58
20251203,39850,39900,38300,38550,814609,31559,-1.03,400,5,005290,1982029,-52.74,51.18,11.88,1.58,-187846,-140158,324428,2,900,2.31,2,950,2.44,5,-650,-1.67
20251202,41000,41000,38750,38950,1723665,68099,-2.99,1200,5,005290,2002595,-43.98,66.02,12.23,3.35,-510148,60942,434888,2,850,2.12,2,850,2.12,5,-1400,-3.49
20251201,37100,40500,36150,40150,3076708,120685,11.07,4000,2,005290,2064292,422.85,133.64,13.45,5.98,-274168,277902,-15050,2,950,2.63,2,4350,12.03,3,0,0.00
20251128,35500,36700,35300,36150,588453,21301,3.43,1200,2,005290,1858634,83.18,120.93,13.95,1.14,-94645,102908,7486,2,550,1.57,2,1750,5.01,2,350,1.00
20251127,35000,35500,34500,34950,321237,11199,1.30,450,2,005290,1796937,-27.04,94.36,14.05,0.62,-38989,6898,29111,2,500,1.45,2,1000,2.90,3,0,0.00
20251126,34850,34900,33500,34500,440313,15054,3.14,1050,2,005290,1773800,31.00,82.71,14.03,0.86,-163712,21789,134777,2,1400,4.19,2,1450,4.33,2,50,0.15
20251125,33300,33700,32650,33450,336116,11146,4.69,1500,2,005290,1719815,112.30,77.42,14.34,0.65,-63535,28025,36245,2,1350,4.23,2,1750,5.48,2,700,2.19
20251124,32200,32600,31650,31950,158323,5082,1.11,350,2,005290,1642693,-48.25,75.98,14.60,0.31,18798,-17049,-3513,2,600,1.90,2,1000,3.16,2,50,0.16
20251121,31950,32500,31500,31600,305952,9743,-5.81,1950,5,005290,1624698,-10.09,62.98,14.57,0.60,22697,-13155,-14412,5,-1600,-4.77,5,-1050,-3.13,5,-2050,-6.11
