date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,37550,37900,37300,37900,11737,440,0.40,150,2,058970,468426,-68.55,120.33,1.42,0.09,0,0,0,5,-200,-0.53,2,150,0.40,5,-450,-1.19
20251209,38000,38100,37300,37750,37322,1406,-1.56,600,5,058970,466573,51.25,100.75,1.42,0.30,-1564,6190,-4675,5,-350,-0.91,5,-250,-0.65,5,-1050,-2.74
20251208,38850,39100,38000,38350,24676,944,-1.03,400,5,058970,473988,-18.24,91.58,1.44,0.20,-5041,-583,4994,2,100,0.26,2,350,0.90,5,-750,-1.94
20251205,38600,38950,38500,38750,30182,1167,1.04,400,2,058970,478932,13.07,83.10,1.19,0.24,1775,-411,-559,2,250,0.65,2,600,1.56,2,150,0.39
20251204,38600,38950,38100,38350,26694,1027,-0.52,200,5,058970,473988,20.66,78.35,1.19,0.22,204,3166,-3161,2,50,0.13,2,400,1.04,5,-450,-1.17
20251203,38650,38650,38050,38550,22123,849,0.78,300,2,058970,476460,-12.14,135.43,1.17,0.18,636,-472,1801,2,400,1.05,2,400,1.05,5,-200,-0.52
20251202,38550,38550,37600,38250,25181,957,0.26,100,2,058970,472752,-47.36,81.53,1.61,0.20,-9548,6269,3282,2,400,1.05,2,400,1.05,5,-550,-1.44
20251201,38400,39050,37950,38150,47833,1842,0.53,200,2,058970,471516,-5.56,71.34,1.74,0.39,-5551,4815,986,2,450,1.19,2,1100,2.90,3,0,0.00
20251128,36450,37950,36200,37950,50650,1890,5.12,1850,2,058970,469044,48.72,169.89,1.92,0.41,9250,5686,-14959,2,350,0.97,2,1850,5.12,2,100,0.28
20251127,36500,36950,35850,36100,34057,1236,-0.96,350,5,058970,446179,47.43,79.05,1.82,0.28,-13115,3823,8794,2,50,0.14,2,500,1.37,5,-600,-1.65
20251126,36200,36850,36050,36450,23101,843,1.25,450,2,058970,450505,-7.89,120.29,1.96,0.19,7329,2969,-10286,2,200,0.56,2,850,2.36,2,50,0.14
20251125,36500,36750,35800,36000,25081,906,-0.69,250,5,058970,444943,-87.73,69.91,1.89,0.20,-7921,2906,4898,2,250,0.69,2,500,1.38,5,-450,-1.24
