date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,71200,71400,68900,69500,12167,847,-2.39,-1700,5,000670,1328037,-67.08,56.57,12.33,0.06,0,0,0,3,0,0.00,2,200,0.28,5,-2300,-3.23
20251209,71100,71700,70000,71200,36954,2619,0.99,700,2,000670,1360522,-13.28,106.91,12.33,0.19,-3059,3171,2032,2,600,0.85,2,1200,1.70,5,-500,-0.71
20251208,67500,70500,67400,70500,42613,2952,4.60,3100,2,000670,1347146,39.85,95.17,12.35,0.22,858,7756,-9670,2,100,0.15,2,3100,4.60,3,0,0.00
20251205,65300,67700,65200,67400,30471,2044,2.28,1500,2,000670,1287910,-39.20,78.58,12.32,0.16,1851,6563,-7475,5,-600,-0.91,2,1800,2.73,5,-700,-1.06
20251204,67100,68000,64500,65900,50115,3309,-2.66,1800,5,000670,1259247,87.16,63.68,12.32,0.26,6022,-2498,-7938,5,-600,-0.89,2,300,0.44,5,-3200,-4.73
20251203,67700,69600,66700,67700,26777,1804,0.30,200,2,000670,1293642,-42.22,59.43,12.29,0.14,-1809,-1297,-763,2,200,0.30,2,2100,3.11,5,-800,-1.19
20251202,68900,70800,66500,67500,46345,3184,-1.32,900,5,000670,1289820,-4.25,83.22,12.30,0.24,-2238,5620,-3559,2,500,0.73,2,2400,3.51,5,-1900,-2.78
20251201,68500,68800,64800,68400,48402,3267,-0.15,100,5,000670,1307018,-3.10,78.79,12.32,0.25,-8414,16799,-8935,3,0,0.00,2,300,0.44,5,-3700,-5.40
20251128,67400,68800,66700,68500,49953,3398,0.59,400,2,000670,1308929,-58.68,87.24,12.37,0.26,-229,15071,-14622,5,-700,-1.03,2,700,1.03,5,-1400,-2.06
20251127,60700,68900,60700,68100,120883,7995,12.38,7500,2,000670,1301285,228.01,181.46,12.37,0.63,16152,20265,-34121,2,100,0.17,2,8300,13.70,2,100,0.17
20251126,58500,60600,58500,60600,36853,2200,3.06,1800,2,000670,1157972,22.54,135.14,12.27,0.19,12681,5647,-17080,5,-300,-0.51,2,1800,3.06,5,-300,-0.51
20251125,57600,59700,57600,58800,30075,1765,2.44,1400,2,000670,1123577,-8.96,86.97,12.18,0.16,-2014,10261,-5244,2,200,0.35,2,2300,4.01,2,200,0.35
20251124,57900,58800,57200,57400,33034,1912,0.00,0,3,000670,1096825,-1.77,76.66,12.19,0.17,-8053,11033,-2269,2,500,0.87,2,1400,2.44,5,-200,-0.35
20251121,57100,57800,56000,57400,33629,1915,-0.86,500,5,000670,1096825,9.30,88.50,12.24,0.18,-5975,13689,-8049,5,-800,-1.38,5,-100,-0.17,5,-1900,-3.28
20251120,58700,59600,57800,57900,30768,1806,-0.69,400,5,000670,1106379,-44.79,81.32,12.26,0.16,-5865,7746,-2696,2,400,0.69,2,1300,2.23,5,-500,-0.86
20251119,59200,61200,57800,58300,55727,3311,1.04,600,2,000670,1114023,-17.71,103.53,12.30,0.29,-7395,10696,-3111,2,1500,2.60,2,3500,6.07,2,100,0.17
20251118,57100,59800,57100,57700,67717,3953,0.17,100,2,000670,1102558,50.83,93.32,12.32,0.35,3091,2103,-5510,5,-500,-0.87,2,2200,3.82,5,-500,-0.87
20251117,56600,58300,55100,57600,44896,2571,4.35,2400,2,000670,1100647,24.85,109.18,12.29,0.23,-5475,17946,-11895,2,1400,2.54,2,3100,5.62,5,-100,-0.18
20251114,55500,56900,54000,55200,35960,2008,0.00,0,3,000670,1054786,-24.20,92.65,12.31,0.19,1461,6195,-6818,2,300,0.54,2,1700,3.08,5,-1200,-2.17
20251113,54600,55600,53300,55200,47441,2599,1.28,700,2,000670,1054786,16.45,98.79,12.30,0.25,4902,9243,-13737,2,100,0.18,2,1100,2.02,5,-1200,-2.20
20251112,52000,54700,51400,54500,40739,2193,5.62,2900,2,000670,1041411,31.19,170.51,12.27,0.21,6752,14369,-20451,2,400,0.78,2,3100,6.01,5,-200,-0.39
20251111,51700,53000,51300,51600,31053,1611,-1.34,700,5,000670,985996,-42.77,77.23,12.23,0.16,7520,-4719,-3057,5,-600,-1.15,2,700,1.34,5,-1000,-1.91
20251110,50700,53300,50000,52300,54257,2827,3.16,1600,2,000670,999372,30.72,141.56,12.19,0.28,25503,-7037,-18470,3,0,0.00,2,2600,5.13,5,-700,-1.38
20251107,51500,51600,49900,50700,41505,2102,-0.59,300,5,000670,968798,4.77,73.74,12.07,0.22,-4251,7638,-6113,2,500,0.98,2,600,1.18,5,-1100,-2.16
20251106,49800,51300,49150,51000,39614,1993,4.29,2100,2,000670,974531,-41.40,123.21,11.11,0.21,2837,8293,-12737,2,900,1.84,2,2400,4.91,2,250,0.51
20251105,49900,49950,47000,48900,67602,3260,-1.71,850,5,000670,934403,99.93,111.68,11.11,0.35,1450,13698,-14819,2,150,0.30,2,200,0.40,5,-2750,-5.53
20251104,48100,49900,48100,49750,33813,1669,2.47,1200,2,000670,950645,-1.84,124.11,11.09,0.18,2664,4284,-6734,5,-450,-0.93,2,1350,2.78,5,-450,-0.93
20251103,48700,49100,47300,48550,34446,1665,-0.92,450,5,000670,927715,-38.33,69.47,11.08,0.18,-3774,4458,-4180,5,-300,-0.61,2,100,0.20,5,-1700,-3.47
20251031,48000,50000,47600,49000,55859,2749,1.55,750,2,000670,936314,-34.22,122.27,11.08,0.29,458,11157,-13017,5,-250,-0.52,2,1750,3.63,5,-650,-1.35
20251030,45400,49150,45400,48250,84917,4072,5.23,2400,2,000670,921983,153.23,123.27,11.05,0.44,19430,1034,-20891,5,-450,-0.98,2,3300,7.20,5,-450,-0.98
20251029,46000,46400,44900,45850,33533,1533,1.21,550,2,000670,876122,73.58,107.21,10.92,0.18,-3676,6079,-5247,2,700,1.55,2,1100,2.43,5,-400,-0.88
20251028,45600,45750,44600,45300,19318,873,0.00,0,3,000670,865613,-28.18,72.22,10.94,0.10,-1732,4187,-2466,2,300,0.66,2,450,0.99,5,-700,-1.55
20251027,44950,45700,44100,45300,26896,1205,-0.22,100,5,000670,865613,12.04,82.70,10.94,0.14,2958,4434,-7030,5,-450,-0.99,2,300,0.66,5,-1300,-2.86
