date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,14360,14560,13760,13840,924115,12991,0.29,40,2,060280,568685,-49.39,56.16,2.21,2.25,0,0,0,2,560,4.06,2,760,5.51,5,-40,-0.29
20251209,13270,13950,12900,13800,1826121,24772,5.91,770,2,060280,567042,84.58,111.78,2.21,4.44,113024,72515,-173547,2,240,1.84,2,920,7.06,5,-130,-1.00
20251208,13450,13600,12800,13030,989336,12969,-1.51,200,5,060280,535403,-44.92,78.42,1.80,2.41,82697,-103221,23245,2,220,1.66,2,370,2.80,5,-430,-3.25
20251205,14640,14650,13180,13230,1796285,25072,-5.50,-770,5,060280,543621,11.45,47.61,1.95,4.37,-143842,-7216,149832,2,640,4.57,2,650,4.64,5,-820,-5.86
20251204,13840,14150,13690,14000,1611761,22462,-0.14,20,5,060280,575260,-54.08,80.72,1.95,3.92,27288,3905,-28036,5,-180,-1.28,2,130,0.93,5,-330,-2.35
20251203,14470,14950,13750,14020,3510184,50142,2.56,350,2,060280,576082,-51.57,64.57,1.82,8.54,-355616,-22618,391944,2,800,5.85,2,1280,9.36,2,80,0.59
20251202,12890,14080,12820,13670,7247914,98260,10.78,1330,2,060280,561700,150.83,94.80,2.80,17.64,132686,171177,-300684,2,550,4.46,2,1740,14.10,2,480,3.89
20251201,13590,13620,12200,12340,2889609,36846,3.35,400,2,060280,507050,-24.90,58.31,2.12,7.03,-471549,56984,423789,2,1650,13.82,2,1680,14.07,2,260,2.18
20251128,11640,12170,11050,11940,3847487,45042,17.29,1760,2,060280,490614,1738.62,107.53,3.48,9.36,560802,92364,-647187,2,1460,14.34,2,1990,19.55,2,870,8.55
20251127,10120,10240,10060,10180,209259,2127,1.09,110,2,060280,418296,31.92,144.37,1.85,0.51,34489,1357,-22916,2,50,0.50,2,170,1.69,5,-10,-0.10
20251126,10190,10210,9700,10070,158622,1589,-0.20,20,5,060280,413776,-22.13,88.70,1.77,0.39,-10861,3842,5557,2,100,0.99,2,120,1.19,5,-390,-3.87
20251125,10360,10440,9900,10090,203696,2070,-0.30,30,5,060280,414598,-41.75,66.36,1.71,0.50,-14380,1352,12764,2,240,2.37,2,320,3.16,5,-220,-2.17
20251124,9860,10310,9700,10120,349712,3512,5.97,570,2,060280,415831,142.20,102.29,1.76,0.85,-2555,7990,-9788,2,310,3.25,2,760,7.96,2,150,1.57
20251121,9510,9660,9470,9550,144390,1377,-4.50,450,5,060280,392409,-22.06,59.03,1.75,0.35,-11780,2046,9158,5,-490,-4.90,5,-340,-3.40,5,-530,-5.30
20251120,10140,10240,9970,10000,185259,1864,0.10,10,2,060280,410900,-22.09,59.68,1.77,0.45,-11727,-7041,17224,2,150,1.50,2,250,2.50,5,-20,-0.20
20251119,10200,10270,9810,9990,237794,2378,0.20,20,2,060280,410489,-29.04,86.90,1.82,0.58,-16556,4148,21463,2,230,2.31,2,300,3.01,5,-160,-1.60
20251118,10210,10400,9910,9970,335097,3369,-4.23,440,5,060280,409667,25.76,81.27,1.87,0.82,74189,-19897,-35798,5,-200,-1.92,5,-10,-0.10,5,-500,-4.80
20251117,10700,10850,10290,10410,266448,2783,-2.44,260,5,060280,427747,-16.92,86.45,1.59,0.65,52708,-10234,-41337,2,30,0.28,2,180,1.69,5,-380,-3.56
20251114,11050,11180,10590,10670,320701,3483,-6.40,730,5,060280,438430,-34.87,39.60,1.44,0.78,-50478,190,52943,5,-350,-3.07,5,-220,-1.93,5,-810,-7.11
20251113,11340,11670,11100,11400,492385,5614,0.44,50,2,060280,468426,7.62,88.14,1.55,1.20,-13573,3405,11666,5,-10,-0.09,2,320,2.82,5,-250,-2.20
20251112,11250,11540,11080,11350,457516,5166,2.71,300,2,060280,466371,-5.96,105.39,1.34,1.11,-38167,-4096,40527,2,200,1.81,2,490,4.43,2,30,0.27
20251111,11530,11660,10810,11050,486514,5468,-3.91,450,5,060280,454044,-25.32,55.57,1.43,1.18,-31489,5304,23079,2,30,0.26,2,160,1.39,5,-690,-6.00
20251110,11530,11830,11200,11500,651499,7522,2.04,230,2,060280,472535,-12.02,78.33,1.57,1.59,-36904,18771,9060,2,260,2.31,2,560,4.97,5,-70,-0.62
20251107,11650,11740,11070,11270,740475,8422,-7.40,900,5,060280,463084,-81.34,57.60,1.59,1.80,-87117,13269,78081,5,-520,-4.27,5,-430,-3.53,5,-1100,-9.04
20251106,11510,12840,11320,12170,3968791,48381,8.86,990,2,060280,500065,783.56,94.96,2.26,9.66,59336,59886,-147646,2,330,2.95,2,1660,14.85,2,140,1.25
20251105,11340,11360,10720,11180,449180,4969,-4.12,480,5,060280,459386,-45.88,70.32,1.74,1.09,-13576,28525,-15072,5,-320,-2.74,5,-300,-2.57,5,-940,-8.06
20251104,11990,11990,11350,11660,829991,9689,4.67,520,2,060280,479109,-21.62,62.65,1.76,2.02,-127582,41338,60196,2,850,7.63,2,850,7.63,2,210,1.89
20251103,10990,11410,10900,11140,1058888,11813,5.59,590,2,060280,457742,140.87,94.92,2.12,2.58,13851,115357,-119311,2,440,4.17,2,860,8.15,2,350,3.32
20251031,10720,10750,10330,10550,439603,4633,2.93,300,2,060280,433499,66.07,84.46,2.08,1.07,-83651,24100,58866,2,470,4.59,2,500,4.88,2,80,0.78
20251030,10390,10410,10080,10250,264705,2710,-2.75,290,5,060280,421172,-11.12,61.07,2.28,0.64,52346,-6181,-51337,5,-150,-1.42,5,-130,-1.23,5,-460,-4.36
20251029,10670,10680,10360,10540,297817,3129,-0.57,60,5,060280,433088,-1.59,80.13,2.16,0.72,52813,11418,-47723,2,70,0.66,2,80,0.75,5,-240,-2.26
20251028,10880,10880,10500,10600,302642,3230,-1.67,180,5,060280,435554,-28.72,61.71,2.06,0.74,1933,-18548,16641,2,100,0.93,2,100,0.93,5,-280,-2.60
20251027,10880,10920,10620,10780,424584,4579,-3.14,350,5,060280,442950,4.04,113.28,2.06,1.03,68786,-27,-57072,5,-250,-2.25,5,-210,-1.89,5,-510,-4.58
