date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,7740,8220,7740,8040,1198412,9635,4.28,330,2,050890,488483,79.86,139.83,9.89,1.97,0,0,0,2,30,0.39,2,510,6.61,2,30,0.39
20251209,7800,7850,7650,7710,666288,5157,-1.78,140,5,050890,468433,-36.55,53.88,9.89,1.10,-63557,-33262,83758,5,-50,-0.64,3,0,0.00,5,-200,-2.55
20251208,8060,8060,7800,7850,1050135,8265,-2.24,180,5,050890,476939,-39.09,61.91,10.00,1.73,70255,-57545,711,2,30,0.37,2,30,0.37,5,-230,-2.86
20251205,8400,8400,7900,8030,1724165,13874,-2.67,-220,5,050890,487875,-44.78,55.20,10.29,2.84,-225889,69301,200350,2,150,1.82,2,150,1.82,5,-350,-4.24
20251204,8180,8480,8040,8250,3122269,25891,2.74,220,2,050890,501241,9.89,116.26,10.29,5.14,464412,84937,-600235,2,150,1.87,2,450,5.60,2,10,0.12
20251203,7790,8290,7780,8030,2841146,22964,3.08,240,2,050890,487875,276.25,106.87,9.52,4.68,435193,71107,-509326,3,0,0.00,2,500,6.42,5,-10,-0.13
20251202,7700,7790,7600,7790,755120,5818,1.70,130,2,050890,473293,-17.53,100.17,8.81,1.24,59134,72596,-149588,2,40,0.52,2,130,1.70,5,-60,-0.78
20251201,7590,7750,7560,7660,915662,7011,2.00,150,2,050890,465395,27.39,90.59,8.71,1.51,54597,104048,-164599,2,80,1.07,2,240,3.20,2,50,0.67
20251128,7320,7540,7270,7510,718802,5346,3.16,230,2,050890,456282,2.72,121.86,8.60,1.18,79636,68311,-188314,2,40,0.55,2,260,3.57,5,-10,-0.14
20251127,7350,7460,7210,7280,699744,5135,-0.95,70,5,050890,442308,-11.83,68.57,8.47,1.15,28728,-82316,40996,3,0,0.00,2,110,1.50,5,-140,-1.90
20251126,7190,7380,7170,7350,793642,5770,2.51,180,2,050890,446561,7.59,95.30,8.42,1.31,134084,-27754,-154117,2,20,0.28,2,210,2.93,3,0,0.00
20251125,7190,7300,7070,7170,737680,5287,2.87,200,2,050890,435624,8.10,88.77,8.20,1.21,144300,-35750,-121734,2,220,3.16,2,330,4.73,2,100,1.43
20251124,7220,7230,6950,6970,682390,4814,-2.24,160,5,050890,423473,-5.11,52.87,7.96,1.12,-34233,-5692,26435,2,90,1.26,2,100,1.40,5,-180,-2.52
20251121,7080,7310,7050,7130,719128,5162,-2.06,150,5,050890,433194,4.79,89.27,8.31,1.18,56663,-12722,-53365,5,-200,-2.75,2,30,0.41,5,-230,-3.16
20251120,7260,7310,7160,7280,686287,4977,1.39,100,2,050890,442308,-12.93,101.08,8.22,1.13,8613,-35370,17545,2,80,1.11,2,130,1.81,5,-20,-0.28
20251119,7140,7280,6990,7180,788161,5631,0.98,70,2,050890,436232,-53.44,90.24,8.21,1.30,92282,2964,-110854,2,30,0.42,2,170,2.39,5,-120,-1.69
20251118,7740,7840,7090,7110,1692856,12414,-5.20,390,5,050890,431979,131.20,50.37,8.06,2.79,-236416,-10335,232756,2,240,3.20,2,340,4.53,5,-410,-5.47
20251117,7370,7510,7300,7500,732203,5433,2.74,200,2,050890,455674,-49.25,119.61,8.02,1.21,35377,-2385,-34528,2,70,0.96,2,210,2.88,3,0,0.00
20251114,7480,7520,7300,7300,1442888,10656,-5.07,390,5,050890,443523,42.52,50.68,7.95,2.37,106210,-44544,-58293,5,-210,-2.73,5,-170,-2.21,5,-390,-5.07
20251113,7750,7840,7630,7690,1012383,7824,-1.41,110,5,050890,467218,-59.31,59.38,7.86,1.67,13186,-2834,1526,5,-50,-0.64,2,40,0.51,5,-170,-2.18
20251112,8090,8100,7600,7800,2487763,19521,-2.86,230,5,050890,473901,14.25,53.55,7.84,4.09,-39693,-384477,423775,2,60,0.75,2,70,0.87,5,-430,-5.35
20251111,8000,8200,7790,8030,2177506,17466,2.29,180,2,050890,487875,50.01,75.43,7.90,3.58,37234,9930,-34025,2,150,1.91,2,350,4.46,5,-60,-0.76
20251110,7720,7950,7600,7850,1451592,11346,3.02,230,2,050890,476939,-42.26,101.73,7.84,2.39,71171,27492,-112706,2,100,1.31,2,330,4.33,5,-20,-0.26
20251107,7540,8060,7540,7620,2513831,19474,-2.68,210,5,050890,462965,-49.42,83.51,7.72,4.14,206228,23377,-250206,5,-290,-3.70,2,230,2.94,5,-290,-3.70
20251106,8640,8650,7720,7830,4970145,39982,-8.53,730,5,050890,475724,-5.40,46.18,7.85,8.18,-900993,-32968,914472,2,80,0.93,2,90,1.05,5,-840,-9.81
20251105,8200,8650,8020,8560,5253647,43828,0.82,70,2,050890,520076,105.56,97.82,8.92,8.65,-15219,28460,-29148,5,-290,-3.42,2,160,1.88,5,-470,-5.54
20251104,8350,8640,8250,8490,2555730,21628,2.29,190,2,050890,515823,3.77,101.79,8.95,4.21,5547,82020,-80089,2,50,0.60,2,340,4.10,5,-50,-0.60
20251103,8140,8360,8040,8300,2462781,20216,2.98,240,2,050890,504279,-22.14,75.32,9.02,4.05,-262809,32253,199739,2,80,0.99,2,300,3.72,5,-20,-0.25
20251031,8310,8320,7960,8060,3163052,25632,-7.04,610,5,050890,489698,-21.36,58.91,9.46,5.21,-479693,52145,414295,5,-360,-4.15,5,-350,-4.04,5,-710,-8.19
20251030,8770,8910,8510,8670,4022234,34972,-2.47,220,5,050890,526759,-80.60,80.36,10.38,6.62,-93909,47208,40071,5,-120,-1.35,2,20,0.22,5,-380,-4.27
20251029,7900,9070,7600,8890,20730563,174825,22.12,1610,2,050890,540126,1619.31,109.40,11.10,34.12,588590,497740,-1032541,2,620,8.52,2,1790,24.59,2,320,4.40
20251028,7100,7390,7030,7280,1205748,8757,2.68,190,2,050890,442308,146.42,120.75,10.01,1.98,114085,143317,-258202,2,10,0.14,2,300,4.23,5,-60,-0.85
20251027,7040,7150,7010,7090,489311,3464,0.85,60,2,050890,430764,-0.53,107.11,9.83,0.81,133068,38191,-182519,2,10,0.14,2,120,1.71,5,-20,-0.28
