date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,13520,13650,13410,13470,40050,541,-0.88,-120,5,064550,347665,-70.85,78.80,8.11,0.16,0,0,0,5,-70,-0.52,2,60,0.44,5,-180,-1.32
20251209,13880,14030,13470,13590,137380,1882,-2.09,290,5,064550,350762,21.85,116.43,8.11,0.53,-19336,-20578,38998,3,0,0.00,2,150,1.08,5,-410,-2.95
20251208,14370,14590,13830,13880,112745,1580,-4.87,710,5,064550,358247,-52.12,43.05,8.20,0.44,-43161,1478,40962,5,-220,-1.51,3,0,0.00,5,-760,-5.21
20251205,14430,15050,14240,14590,235489,3450,2.24,320,2,064550,376572,139.69,111.57,8.40,0.91,-7566,2772,4344,2,160,1.12,2,780,5.47,5,-30,-0.21
20251204,14250,14510,13400,14270,98249,1392,0.85,120,2,064550,368313,-12.29,69.63,8.40,0.38,-8735,14702,-2244,2,100,0.71,2,360,2.54,5,-750,-5.30
20251203,14060,14540,14000,14150,112010,1599,0.71,100,2,064550,365216,40.29,163.57,8.45,0.43,4953,5084,-10008,2,10,0.07,2,490,3.49,5,-50,-0.36
20251202,13970,14050,13650,14050,79842,1110,1.74,240,2,064550,362635,-45.80,103.68,8.42,0.31,-4323,19387,-14578,2,160,1.16,2,240,1.74,5,-160,-1.16
20251201,14120,14440,13740,13810,147308,2065,-3.09,440,5,064550,356440,-47.15,76.24,8.45,0.57,-1226,2220,-788,5,-130,-0.91,2,190,1.33,5,-510,-3.58
20251128,12970,14450,12970,14250,278753,3888,9.95,1290,2,064550,367797,336.00,240.08,8.40,1.08,130422,24919,-153512,2,10,0.08,2,1490,11.50,2,10,0.08
20251127,12930,13070,12790,12960,63934,826,0.31,40,2,064550,334501,-26.20,183.73,7.77,0.25,-1362,-4246,5550,2,10,0.08,2,150,1.16,5,-130,-1.01
20251126,12550,13080,12550,12920,86630,1120,3.44,430,2,064550,333469,-9.28,195.23,7.77,0.34,30447,1212,-32228,2,60,0.48,2,590,4.72,2,60,0.48
20251125,12830,12950,12450,12490,95488,1205,-2.35,300,5,064550,322371,-10.14,59.13,7.63,0.37,-36893,1256,37116,2,40,0.31,2,160,1.25,5,-340,-2.66
20251124,13150,13270,12710,12790,106262,1369,-1.99,260,5,064550,330114,-9.69,39.75,7.82,0.41,-35520,11604,23959,2,100,0.77,2,220,1.69,5,-340,-2.61
20251121,13280,13290,12910,13050,117665,1531,-2.68,360,5,064550,336824,75.12,56.13,8.00,0.46,-36132,766,35289,5,-130,-0.97,5,-120,-0.89,5,-500,-3.73
20251120,13390,13590,13300,13410,67190,902,0.83,110,2,064550,346116,-55.50,108.61,8.19,0.26,11921,-19538,6908,2,90,0.68,2,290,2.18,3,0,0.00
20251119,13960,13960,13220,13300,150996,2018,-3.69,510,5,064550,343277,65.40,55.80,8.15,0.59,-43469,-14952,59251,2,150,1.09,2,150,1.09,5,-590,-4.27
20251118,14420,14500,13810,13810,91289,1277,-4.43,640,5,064550,356440,23.90,43.97,8.37,0.35,-8849,-4725,16350,5,-30,-0.21,2,50,0.35,5,-640,-4.43
20251117,14760,14760,14300,14450,73680,1070,-1.03,150,5,064550,372959,-46.29,41.41,8.43,0.29,-2146,-1451,10199,2,160,1.10,2,160,1.10,5,-300,-2.05
20251114,14750,15260,14500,14600,137170,2052,-1.82,270,5,064550,376830,-38.02,115.19,8.43,0.53,33050,-6191,-24853,5,-120,-0.81,2,390,2.62,5,-370,-2.49
20251113,14290,15120,14110,14870,221297,3285,4.06,580,2,064550,383799,107.31,169.47,8.27,0.86,63656,-3284,-63659,3,0,0.00,2,830,5.81,5,-180,-1.26
20251112,13900,14380,13800,14290,106747,1513,3.55,490,2,064550,368829,35.58,221.77,8.15,0.41,42738,-7092,-35038,2,100,0.72,2,580,4.20,3,0,0.00
20251111,13940,14290,13660,13800,78731,1092,-1.00,140,5,064550,356182,-3.12,54.14,7.92,0.31,-3968,-2994,6975,3,0,0.00,2,350,2.51,5,-280,-2.01
20251110,14100,14140,13510,13940,81266,1135,0.07,10,2,064550,359795,-21.19,71.86,7.89,0.31,8574,9962,-15346,2,170,1.22,2,210,1.51,5,-420,-3.02
20251107,14370,14380,13700,13930,103111,1435,-3.06,440,5,064550,359537,16.72,60.15,7.88,0.40,-23031,5878,15176,3,0,0.00,2,10,0.07,5,-670,-4.66
20251106,14850,15010,14370,14370,88337,1296,-2.97,440,5,064550,370894,-35.52,72.78,8.01,0.34,-5369,-2795,8596,2,40,0.27,2,200,1.35,5,-440,-2.97
20251105,15090,15110,14260,14810,136998,1999,-1.53,230,5,064550,382250,-24.23,78.17,8.04,0.53,-14563,1289,13869,2,50,0.33,2,70,0.47,5,-780,-5.19
20251104,14540,15220,14250,15040,180817,2700,3.51,510,2,064550,388187,-21.22,117.28,8.01,0.70,33884,1383,-35524,2,10,0.07,2,690,4.75,5,-280,-1.93
20251103,15420,15460,14510,14530,229524,3388,-6.26,970,5,064550,375024,-38.07,45.94,7.88,0.89,-86907,11057,77053,5,-80,-0.52,5,-40,-0.26,5,-990,-6.39
20251031,14540,15640,14540,15500,370627,5621,7.04,1020,2,064550,400060,210.60,188.58,8.29,1.44,98194,14417,-120862,2,60,0.41,2,1160,8.01,2,60,0.41
20251030,14400,14660,14110,14480,119327,1721,-0.14,20,5,064550,373733,-48.48,78.00,7.92,0.46,16706,6326,-20956,5,-100,-0.69,2,160,1.10,5,-390,-2.69
20251029,14410,14950,14110,14500,231615,3368,1.68,240,2,064550,374249,89.00,84.85,7.77,0.90,-31255,5804,26691,2,150,1.05,2,690,4.84,5,-150,-1.05
20251028,13870,14380,13790,14260,122545,1735,2.81,390,2,064550,368055,12.59,159.92,7.92,0.47,11274,3621,-16902,3,0,0.00,2,510,3.68,5,-80,-0.58
20251027,13250,13950,13250,13870,108838,1497,4.76,630,2,064550,357989,10.90,207.90,7.89,0.42,25791,7949,-33902,2,10,0.08,2,710,5.36,2,10,0.08
