date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,273000,276000,264000,264250,14397,3862,-3.91,-10750,5,357780,2055486,-48.63,47.03,27.59,0.19,0,0,0,5,-2000,-0.73,2,1000,0.36,5,-11000,-4.00
20251209,277000,278000,272000,275000,28025,7725,0.55,1500,2,357780,2139106,1.35,112.80,27.59,0.36,-5607,6427,-799,2,3500,1.28,2,4500,1.65,5,-1500,-0.55
20251208,275500,286000,269000,273500,27653,7572,0.74,2000,2,357780,2127438,29.99,110.92,27.65,0.36,-2009,331,1848,2,4000,1.47,2,14500,5.34,5,-2500,-0.92
20251205,274000,275000,268500,271500,21273,5767,-0.73,-2000,5,357780,2111881,-61.92,94.72,27.65,0.27,1854,1489,-3304,2,500,0.18,2,1500,0.55,5,-5000,-1.83
20251204,282000,284500,269500,273500,55869,15351,-4.04,11500,5,357780,2127438,87.97,92.00,27.65,0.72,3101,-2714,-576,5,-3000,-1.05,5,-500,-0.18,5,-15500,-5.44
20251203,289500,293000,281500,285000,29722,8454,0.18,500,2,357780,2216891,-37.68,99.71,27.62,0.38,-5311,-1984,6419,2,5000,1.76,2,8500,2.99,5,-3000,-1.05
20251202,293000,294000,280500,284500,47692,13586,-3.72,11000,5,357780,2213002,-62.03,83.15,27.70,0.61,-5157,7018,-1521,5,-2500,-0.85,5,-1500,-0.51,5,-15000,-5.08
20251201,271000,298000,270000,295500,125619,36105,12.79,33500,2,357780,2298566,160.93,173.92,27.78,1.61,1457,49377,-50615,2,9000,3.44,2,36000,13.74,2,8000,3.05
20251128,253000,264000,248500,262000,48143,12482,6.07,15000,2,357780,2037984,211.00,94.03,27.70,0.62,3046,8591,-11587,2,6000,2.43,2,17000,6.88,2,1500,0.61
20251127,251500,253000,246000,247000,15480,3856,-0.40,1000,5,357780,1921306,-29.30,113.14,27.65,0.20,-2861,2798,129,2,3500,1.41,2,5000,2.02,5,-2000,-0.81
20251126,247000,249000,240500,248000,21896,5381,1.22,3000,2,357780,1929084,-50.57,89.87,27.68,0.28,-7255,7856,-1077,2,2000,0.82,2,4000,1.63,5,-4500,-1.84
20251125,239000,247000,234500,245000,44296,10726,6.75,15500,2,357780,1905749,124.15,118.09,27.76,0.57,-15222,17479,-3101,2,9500,4.14,2,17500,7.63,2,5000,2.18
20251124,232500,235000,229000,229500,19762,4583,-0.22,500,5,357780,1785181,-61.05,67.04,28.04,0.25,1592,-951,-903,2,2500,1.09,2,5000,2.17,5,-1000,-0.43
20251121,234000,237500,228000,230000,50733,11745,-7.44,18500,5,357780,1789070,235.82,65.71,28.02,0.65,5315,-12906,7786,5,-14500,-5.84,5,-11000,-4.43,5,-20500,-8.25
20251120,254500,255500,247500,248500,15107,3763,1.84,4500,2,357780,1932974,-52.03,83.55,27.94,0.19,1100,-1668,472,2,10500,4.30,2,11500,4.71,2,3500,1.43
