date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,43450,43900,43000,43150,52182,2265,-0.69,-300,5,131970,833970,-20.13,79.57,5.10,0.27,0,0,0,3,0,0.00,2,450,1.04,5,-450,-1.04
20251209,43600,44000,43100,43450,65331,2836,-1.36,600,5,131970,839768,-30.06,84.81,5.10,0.34,14866,-11692,-3303,5,-450,-1.02,5,-50,-0.11,5,-950,-2.16
20251208,44500,44500,43400,44050,93406,4088,-0.56,250,5,131970,851365,37.93,81.98,5.03,0.48,35029,-27835,-7150,2,200,0.45,2,200,0.45,5,-900,-2.03
20251205,43650,44450,43450,44300,67718,2979,0.68,300,2,131970,856197,-49.31,115.78,4.82,0.35,14227,10637,-24069,5,-350,-0.80,2,450,1.02,5,-550,-1.25
20251204,45300,45300,43350,44000,133596,5872,-3.19,1450,5,131970,850398,104.64,54.25,4.82,0.69,-13264,-10828,22517,5,-150,-0.33,5,-150,-0.33,5,-2100,-4.62
20251203,45900,46100,44900,45450,65285,2958,0.11,50,2,131970,878423,-32.44,81.71,4.87,0.34,2308,852,-3054,2,500,1.10,2,700,1.54,5,-500,-1.10
20251202,46000,46250,45200,45400,96639,4410,-1.20,550,5,131970,877457,-41.31,87.67,4.99,0.50,-415,10560,-10246,2,50,0.11,2,300,0.65,5,-750,-1.63
20251201,46150,46450,45300,45950,164657,7559,2.57,1150,2,131970,888087,73.23,76.04,5.01,0.85,-7752,10087,-2263,2,1350,3.01,2,1650,3.68,2,500,1.12
20251128,44250,44850,43350,44800,95053,4220,2.17,950,2,131970,865860,-28.45,91.59,5.08,0.49,9098,12035,-21031,2,400,0.91,2,1000,2.28,5,-500,-1.14
20251127,45000,45300,43600,43850,132848,5867,-1.57,700,5,131970,847499,-20.34,68.62,5.04,0.69,9423,-52831,42192,2,450,1.01,2,750,1.68,5,-950,-2.13
20251126,44300,44700,42700,44550,166759,7321,4.33,1850,2,131970,861028,39.23,101.93,5.06,0.86,-4307,1868,-211,2,1600,3.75,2,2000,4.68,3,0,0.00
20251125,42800,43100,41950,42700,119776,5108,3.02,1250,2,131970,825273,-11.64,77.99,5.06,0.62,12876,1568,-13642,2,1350,3.26,2,1650,3.98,2,500,1.21
20251124,41700,42050,40650,41450,135552,5613,1.22,500,2,131970,801114,-36.80,76.53,5.23,0.70,65588,-24680,-40303,2,750,1.83,2,1100,2.69,5,-300,-0.73
20251121,40950,41800,40500,40950,214496,8782,-6.61,2900,5,131970,791450,37.00,75.38,4.87,1.11,66065,-8918,-57367,5,-2900,-6.61,5,-2050,-4.68,5,-3350,-7.64
20251120,45200,45350,43700,43850,156571,6910,0.23,100,2,131970,847499,-10.21,58.38,4.52,0.81,17757,-43429,25172,2,1450,3.31,2,1600,3.66,5,-50,-0.11
20251119,44150,44300,42350,43750,174378,7566,-1.91,850,5,131970,845567,41.61,69.63,4.46,0.90,45293,-45114,-550,5,-450,-1.01,5,-300,-0.67,5,-2250,-5.04
20251118,44950,46000,44000,44600,123139,5514,-3.04,1400,5,131970,861995,-21.29,63.85,4.23,0.64,19464,-4413,-14176,5,-1050,-2.28,3,0,0.00,5,-2000,-4.35
20251117,45100,46350,44400,46000,156453,7116,4.31,1900,2,131970,889053,-31.13,169.01,4.02,0.81,21315,2653,-24251,2,1000,2.27,2,2250,5.10,2,300,0.68
20251114,45450,45800,44100,44100,227179,10196,-6.86,3250,5,131970,852331,36.74,56.02,3.89,1.18,12141,-54118,41578,5,-1900,-4.01,5,-1550,-3.27,5,-3250,-6.86
20251113,46600,47750,46250,47350,166141,7803,0.74,350,2,131970,915145,-8.38,85.48,3.92,0.86,14130,4880,-19456,5,-400,-0.85,2,750,1.60,5,-750,-1.60
20251112,46650,47650,45350,47000,181345,8481,0.86,400,2,131970,908380,-22.17,108.69,3.84,0.94,50525,-20851,-29661,2,50,0.11,2,1050,2.25,5,-1250,-2.68
20251111,47850,48550,45850,46600,233009,10973,-1.38,650,5,131970,900649,-13.93,64.76,3.67,1.21,27733,-39984,15495,2,600,1.27,2,1300,2.75,5,-1400,-2.96
20251110,45700,48250,44350,47250,270720,12553,3.62,1650,2,131970,913212,14.34,142.64,3.57,1.40,33992,33434,-66788,2,100,0.22,2,2650,5.81,5,-1250,-2.74
20251107,46000,47450,44950,45600,236763,10851,-5.00,2400,5,131970,881322,5.90,92.73,3.37,1.23,53813,-33281,-20209,5,-2000,-4.17,5,-550,-1.15,5,-3050,-6.35
20251106,48700,48950,46500,48000,223582,10704,1.16,550,2,131970,927707,-35.16,91.46,3.07,1.16,-5230,12651,-7423,2,1250,2.63,2,1500,3.16,5,-950,-2.00
20251105,48800,49250,45100,47450,344847,16180,-5.48,2750,5,131970,917077,4.68,67.42,3.15,1.78,12576,2642,-15394,5,-1400,-2.79,5,-950,-1.89,5,-5100,-10.16
20251104,52200,52400,50000,50200,329441,16721,-4.20,2200,5,131970,970227,-41.94,49.83,3.15,1.70,-22403,-52117,73875,5,-200,-0.38,3,0,0.00,5,-2400,-4.58
20251103,51000,54000,49850,52400,567430,29544,4.38,2200,2,131970,1012747,66.89,118.70,3.39,2.94,101571,-28672,-69839,2,800,1.59,2,3800,7.57,5,-350,-0.70
20251031,50800,50900,49250,50200,340000,16963,-2.90,1500,5,131970,970227,-36.02,55.43,2.53,1.76,-40340,-63751,105749,5,-900,-1.74,5,-800,-1.55,5,-2450,-4.74
20251030,49600,52400,49050,51700,531443,27093,3.19,1600,2,131970,999218,117.78,108.48,2.79,2.75,-9123,44662,-46095,5,-500,-1.00,2,2300,4.59,5,-1050,-2.10
20251029,49900,50500,48650,50100,244031,12126,2.24,1100,2,131970,968295,-7.99,104.59,2.82,1.26,21406,-9074,-11471,2,900,1.84,2,1500,3.06,5,-350,-0.71
20251028,50100,50400,48800,49000,265235,13121,-3.73,1900,5,131970,947035,-36.21,43.98,2.73,1.37,-33267,-34056,71532,5,-800,-1.57,5,-500,-0.98,5,-2100,-4.13
20251027,49900,51500,49000,50900,415800,20974,4.52,2200,2,131970,983756,40.54,124.08,2.98,2.15,16050,47776,-67056,2,1200,2.46,2,2800,5.75,2,300,0.62
