date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,1657000,1657000,1637000,1647000,9828,16138,-0.78,-13000,5,207940,76241196,-78.11,73.19,12.66,0.02,0,0,0,5,-3000,-0.18,5,-3000,-0.18,5,-23000,-1.39
20251209,1639000,1664000,1628000,1660000,44895,74078,1.90,31000,2,207940,76842979,22.49,100.39,12.66,0.10,13573,-214,-12796,2,10000,0.61,2,35000,2.15,5,-1000,-0.06
20251208,1650000,1651000,1623000,1629000,36652,59806,-0.73,12000,5,207940,75407959,-32.57,70.10,12.64,0.08,6911,-8856,1843,2,9000,0.55,2,10000,0.61,5,-18000,-1.10
20251205,1667000,1677500,1640000,1641000,54357,89666,-2.32,-39000,5,207940,75963451,56.48,44.12,12.70,0.12,-15685,-4919,19416,5,-13000,-0.77,5,-2500,-0.15,5,-40000,-2.38
20251204,1677000,1693000,1650000,1680000,34738,57999,1.57,26000,2,207940,77768798,-21.60,59.26,12.70,0.08,873,-1320,443,2,23000,1.39,2,39000,2.36,5,-4000,-0.24
20251203,1659000,1694000,1650000,1654000,44310,73614,0.00,0,3,207940,76565233,31.60,56.96,12.71,0.10,-2252,-5299,8702,2,5000,0.30,2,40000,2.42,5,-4000,-0.24
20251202,1662000,1663000,1645000,1654000,33670,55616,0.30,5000,2,207940,76565233,-38.10,60.54,12.71,0.07,-3190,-3226,6254,2,13000,0.79,2,14000,0.85,5,-4000,-0.24
20251201,1629000,1662000,1623000,1649000,54392,89546,2.61,42000,2,207940,76333778,8.07,113.12,12.72,0.12,-3459,14373,-10318,2,22000,1.37,2,55000,3.42,2,16000,1.00
20251128,1653000,1655000,1605000,1607000,50331,81501,-2.37,39000,5,207940,74389558,-18.89,61.22,12.74,0.11,-2627,-2338,6302,2,7000,0.43,2,9000,0.55,5,-41000,-2.49
20251127,1662000,1687000,1640000,1646000,62049,103405,-0.30,5000,5,207940,76194905,-44.80,96.51,12.76,0.13,407,-561,-80,2,11000,0.67,2,36000,2.18,5,-11000,-0.67
20251126,1640000,1681000,1600000,1651000,112416,186440,1.48,24000,2,207940,76426360,-50.00,89.00,4.19,0.24,23158,-8533,-16531,2,13000,0.80,2,54000,3.32,5,-27000,-1.66
20251125,1812000,1812000,1586000,1627000,224828,370227,-9.06,162000,5,207940,75315377,-57.97,47.85,4.07,0.49,-43388,-26822,67034,2,23000,1.29,2,23000,1.29,5,-203000,-11.35
20251124,1797000,1841000,1650000,1789000,534914,941239,-0.45,8000,5,207940,82814511,0.00,104.57,4.17,1.16,-26406,68359,-34256,3,0,0.00,2,44000,2.45,5,-147000,-8.18
20251121,1221000,1221000,1221000,1221000,0,0,0.00,0,3,207940,86903454,0.00,0.00,4.72,0.00,0,0,0,3,0,0.00,3,0,0.00,3,0,0.00
20251120,1221000,1221000,1221000,1221000,0,0,0.00,0,3,207940,86903454,0.00,0.00,13.09,0.00,0,0,0,3,0,0.00,3,0,0.00,3,0,0.00
20251119,1221000,1221000,1221000,1221000,0,0,0.00,0,3,207940,86903454,0.00,0.00,13.09,0.00,0,0,0,3,0,0.00,3,0,0.00,3,0,0.00
20251118,1221000,1221000,1221000,1221000,0,0,0.00,0,3,207940,86903454,0.00,0.00,13.09,0.00,0,0,0,3,0,0.00,3,0,0.00,3,0,0.00
20251117,1221000,1221000,1221000,1221000,0,0,0.00,0,3,207940,86903454,0.00,0.00,13.09,0.00,0,0,0,3,0,0.00,3,0,0.00,3,0,0.00
20251114,1221000,1221000,1221000,1221000,0,0,0.00,0,3,207940,86903454,0.00,0.00,13.09,0.00,0,0,0,3,0,0.00,3,0,0.00,3,0,0.00
