date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,181000,182400,176100,181200,58419,10571,0.72,1300,2,086280,13590000,-57.94,98.42,50.24,0.08,0,0,0,2,1100,0.61,2,2500,1.39,5,-3800,-2.11
20251209,180000,183000,178900,179900,138910,25028,-1.21,2200,5,086280,13492500,-44.49,95.59,50.24,0.19,25532,-8138,-17599,5,-2100,-1.15,2,900,0.49,5,-3200,-1.76
20251208,183300,184000,176400,182100,250236,45002,1.56,2800,2,086280,13657500,2.69,102.96,50.21,0.33,-15804,25585,-6555,2,4000,2.23,2,4700,2.62,5,-2900,-1.62
20251205,176100,181300,174200,179300,243677,43571,1.59,2800,2,086280,13447500,-40.73,126.54,50.28,0.32,-53919,45733,8066,5,-400,-0.23,2,4800,2.72,5,-2300,-1.30
20251204,174500,181000,173100,176500,411151,72987,3.88,6600,2,086280,13237500,379.44,167.80,50.28,0.55,-25543,101591,-76001,2,4600,2.71,2,11100,6.53,2,3200,1.88
20251203,169400,170500,168100,169900,85756,14551,0.30,500,2,086280,12742500,-47.08,152.26,50.32,0.11,-12739,18222,-4912,3,0,0.00,2,1100,0.65,5,-1300,-0.77
20251202,164000,170600,163000,169400,162061,27306,3.93,6400,2,086280,12705000,24.41,150.79,50.33,0.22,18912,58303,-76731,2,1000,0.61,2,7600,4.66,3,0,0.00
20251201,164800,165600,161100,163000,130264,21199,-0.85,1400,5,086280,12225000,27.97,122.20,50.30,0.17,-1505,-5841,5853,2,400,0.24,2,1200,0.73,5,-3300,-2.01
20251128,166000,167800,162900,164400,101792,16729,-0.18,300,5,086280,12330000,3.07,81.97,50.31,0.14,-22485,5704,17434,2,1300,0.79,2,3100,1.88,5,-1800,-1.09
20251127,161600,165600,161600,164700,98759,16214,2.04,3300,2,086280,12352500,-11.68,115.14,50.34,0.13,11484,4319,-14981,2,200,0.12,2,4200,2.60,2,200,0.12
20251126,161600,162400,159700,161400,111820,17983,0.88,1400,2,086280,12105000,36.16,76.26,50.33,0.15,-3295,-17365,19243,2,1600,1.00,2,2400,1.50,5,-300,-0.19
20251125,159900,161750,158500,160000,82121,13141,1.01,1600,2,086280,12000000,-58.25,101.64,50.33,0.11,4930,1917,-6485,2,1500,0.95,2,3350,2.11,2,100,0.06
20251124,161000,161400,156100,158400,196717,31212,-1.19,1900,5,086280,11880000,130.99,66.16,50.32,0.26,-4601,-2949,7109,2,700,0.44,2,1100,0.69,5,-4200,-2.62
20251121,162400,163100,160000,160300,85163,13732,-1.72,2800,5,086280,12022500,-13.63,109.41,50.35,0.11,-22639,13698,7674,5,-700,-0.43,3,0,0.00,5,-3100,-1.90
20251120,161800,165200,161500,163100,98607,16168,0.87,1400,2,086280,12232500,-4.57,151.59,50.40,0.13,-6906,22780,-15099,2,100,0.06,2,3500,2.16,5,-200,-0.12
20251119,163100,163900,159600,161700,103329,16722,0.25,400,2,086280,12127500,-23.47,95.08,50.41,0.14,-22978,27605,-4114,2,1800,1.12,2,2600,1.61,5,-1700,-1.05
20251118,161200,164700,161200,161300,135009,21893,-1.16,1900,5,086280,12097500,-27.93,194.62,50.43,0.18,33064,-29806,-3701,5,-2000,-1.23,2,1500,0.92,5,-2000,-1.23
20251117,166900,167300,160900,163200,187333,30391,-2.04,3400,5,086280,12240000,55.40,75.16,50.36,0.25,-27371,-41843,67966,2,300,0.18,2,700,0.42,5,-5700,-3.42
20251114,166600,169200,165700,166600,120552,20142,-0.95,1600,5,086280,12495000,-34.03,138.62,50.40,0.16,-2788,-2640,4523,5,-1600,-0.95,2,1000,0.59,5,-2500,-1.49
20251113,168200,170300,166600,168200,182736,30883,-0.77,1300,5,086280,12615000,14.61,68.76,50.56,0.24,-7842,-19247,27375,5,-1300,-0.77,2,800,0.47,5,-2900,-1.71
20251112,164300,169800,163900,169500,159438,26926,2.91,4800,2,086280,12712500,46.16,105.58,50.57,0.21,23429,27622,-50019,5,-400,-0.24,2,5100,3.10,5,-800,-0.49
20251111,165100,167500,163700,164700,109086,18038,-0.54,900,5,086280,12352500,-30.88,61.10,50.54,0.15,-6821,-10327,17586,5,-500,-0.30,2,1900,1.15,5,-1900,-1.15
20251110,161200,166900,161100,165600,157818,26117,3.50,5600,2,086280,12420000,13.83,157.20,50.55,0.21,-16500,44665,-27525,2,1200,0.75,2,6900,4.31,2,1100,0.69
20251107,162400,163400,158500,160000,138643,22208,-1.48,2400,5,086280,12000000,-14.78,61.76,50.57,0.18,13535,-23102,8557,3,0,0.00,2,1000,0.62,5,-3900,-2.40
20251106,165000,165000,159500,162400,162681,26409,0.50,800,2,086280,12180000,-26.49,85.76,50.55,0.22,-26107,-13604,38009,2,3400,2.10,2,3400,2.10,5,-2100,-1.30
20251105,168200,168200,160100,161600,221318,35917,-3.00,5000,5,086280,12120000,-31.96,86.68,50.59,0.30,-46285,-1647,46685,2,1600,0.96,2,1600,0.96,5,-6500,-3.90
20251104,174600,174800,166200,166600,325281,54905,-4.85,8500,5,086280,12495000,-32.84,53.94,50.59,0.43,-137850,-36843,172335,5,-500,-0.29,5,-300,-0.17,5,-8900,-5.08
20251103,186600,186600,174000,175100,484321,85901,-7.26,13700,5,086280,13132500,-37.72,70.69,50.78,0.65,-202366,-56494,261908,5,-2200,-1.17,5,-2200,-1.17,5,-14800,-7.84
20251031,174400,194900,174400,188800,777629,146506,10.41,17800,2,086280,14160000,249.15,136.90,51.09,1.04,55619,141651,-201044,2,3400,1.99,2,23900,13.98,2,3400,1.99
20251030,174000,175900,169800,171000,222718,38247,1.30,2200,2,086280,12825000,29.76,95.83,51.00,0.30,-42451,42559,-2281,2,5200,3.08,2,7100,4.21,2,1000,0.59
20251029,170900,170900,166000,168800,171634,28861,-0.30,500,5,086280,12660000,61.64,64.83,51.06,0.23,-48453,11906,35328,2,1600,0.95,2,1600,0.95,5,-3300,-1.95
20251028,169400,169500,165300,169300,106180,17863,-0.12,200,5,086280,12697500,-43.85,76.60,51.13,0.14,9716,-17327,6671,5,-100,-0.06,3,0,0.00,5,-4200,-2.48
20251027,168000,173900,167900,169500,189103,32294,0.95,1600,2,086280,12712500,90.36,95.67,51.12,0.25,50786,-24107,-24668,2,100,0.06,2,6000,3.57,3,0,0.00
