date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,28450,29000,27650,27900,348351,9793,-0.71,-200,5,022100,4241769,-74.30,47.62,4.01,0.23,0,0,0,2,350,1.25,2,900,3.20,5,-450,-1.60
20251209,27900,29350,27500,28100,1355255,38599,-1.23,350,5,022100,4272176,-45.94,82.16,4.01,0.89,-11413,119863,-130152,5,-550,-1.93,2,900,3.16,5,-950,-3.34
20251208,26700,28850,26700,28450,2507126,70196,7.77,2050,2,022100,4325388,527.01,140.84,4.02,1.65,324925,93732,-416986,2,300,1.14,2,2450,9.28,2,300,1.14
20251205,26450,26800,26250,26400,399857,10575,-0.19,-50,5,022100,4013717,-1.27,65.90,3.84,0.26,-44997,43421,8557,3,0,0.00,2,350,1.32,5,-200,-0.76
20251204,26500,26900,26050,26450,404994,10662,0.19,50,2,022100,4021319,5.33,77.92,3.84,0.27,14981,-2777,-18876,2,100,0.38,2,500,1.89,5,-350,-1.33
20251203,26650,26650,26000,26400,384507,10138,-0.75,200,5,022100,4013717,-7.47,77.56,3.82,0.25,-13126,8050,6452,2,50,0.19,2,50,0.19,5,-600,-2.26
20251202,26150,26800,25700,26600,415557,10957,2.70,700,2,022100,4044124,-28.74,124.24,3.83,0.27,47005,-2015,-50200,2,250,0.97,2,900,3.47,5,-200,-0.77
20251201,25750,26550,25600,25900,583186,15203,1.97,500,2,022100,3937699,117.53,107.52,3.80,0.38,32306,33702,-78633,2,350,1.38,2,1150,4.53,2,200,0.79
20251128,25300,25450,24950,25400,268092,6774,1.40,350,2,022100,3861682,-2.82,84.58,3.78,0.18,-17424,6595,9661,2,250,1.00,2,400,1.60,5,-100,-0.40
20251127,25300,25600,25000,25050,275880,6960,-0.79,200,5,022100,3808470,-44.52,77.58,3.74,0.18,28336,-11684,-21710,2,50,0.20,2,350,1.39,5,-250,-0.99
20251126,23900,25250,23900,25250,497226,12297,6.99,1650,2,022100,3838877,40.43,159.19,3.73,0.33,53150,90269,-151300,2,300,1.27,2,1650,6.99,2,300,1.27
20251125,24000,24650,23450,23600,354074,8440,-0.84,200,5,022100,3588020,4.68,75.33,3.67,0.23,-26541,-1696,27500,2,200,0.84,2,850,3.57,5,-350,-1.47
20251124,24650,24850,23750,23800,338248,8125,-2.46,600,5,022100,3618427,0.42,50.50,3.68,0.22,-24194,-3406,28651,2,250,1.02,2,450,1.84,5,-650,-2.66
20251121,24600,24950,24250,24400,336839,8262,-3.94,1000,5,022100,3709647,5.73,80.98,3.63,0.22,5141,-11641,6661,5,-800,-3.15,5,-450,-1.77,5,-1150,-4.53
20251120,25200,25750,24900,25400,318579,8101,3.04,750,2,022100,3861682,-24.23,103.26,3.65,0.21,32244,24611,-58490,2,550,2.23,2,1100,4.46,2,250,1.01
20251119,25250,25450,24300,24650,420468,10391,-1.60,400,5,022100,3747656,-16.95,70.29,3.63,0.28,26679,12599,-36981,2,200,0.80,2,400,1.60,5,-750,-2.99
20251118,25950,26300,24850,25050,506303,12819,-3.09,800,5,022100,3808470,16.57,58.45,3.63,0.33,77613,-16676,-57688,2,100,0.39,2,450,1.74,5,-1000,-3.87
20251117,26100,26700,25500,25850,434329,11252,-0.39,100,5,022100,3930098,-40.86,66.34,3.59,0.29,-4668,-36626,42440,2,150,0.58,2,750,2.89,5,-450,-1.73
20251114,26950,27550,25900,25950,734459,19559,-5.81,1600,5,022100,3945301,-7.71,50.51,3.51,0.48,-50588,-77435,132943,5,-600,-2.18,3,0,0.00,5,-1650,-5.99
20251113,26800,27550,26250,27550,795818,21588,2.80,750,2,022100,4188557,15.17,113.64,3.56,0.52,1004,76983,-83043,3,0,0.00,2,750,2.80,5,-550,-2.05
20251112,26050,27100,25750,26800,691010,18363,2.88,750,2,022100,4074531,-17.18,126.60,3.56,0.45,89638,12813,-100571,3,0,0.00,2,1050,4.03,5,-300,-1.15
20251111,26150,27050,25500,26050,834347,21944,0.00,0,3,022100,3960505,36.51,68.49,3.49,0.55,-5285,-10353,14056,2,100,0.38,2,1000,3.84,5,-550,-2.11
20251110,25500,26150,25100,26050,611218,15702,2.56,650,2,022100,3960505,-44.56,107.41,3.50,0.40,-91300,17334,76190,2,100,0.39,2,750,2.95,5,-300,-1.18
20251107,25700,26800,25050,25400,1102565,28429,-3.79,1000,5,022100,3861682,-33.03,65.29,3.62,0.73,41951,12118,-57110,5,-700,-2.65,2,400,1.52,5,-1350,-5.11
20251106,28100,28250,26400,26400,1646239,44561,-4.86,1350,5,022100,4013717,-26.43,53.21,3.59,1.08,-153155,-28688,194270,2,350,1.26,2,500,1.80,5,-1350,-4.86
20251105,28750,29250,27100,27750,2237640,62703,-6.41,1900,5,022100,4218964,-22.28,72.40,3.69,1.47,-66786,-4209,63608,5,-900,-3.04,5,-400,-1.35,5,-2550,-8.60
20251104,31200,32800,29450,29650,2879238,88905,-0.34,100,5,022100,4507830,-8.24,66.29,3.72,1.89,-279542,40930,248346,2,1450,4.87,2,3050,10.25,5,-300,-1.01
20251103,27000,30550,26600,29750,3137815,90972,13.12,3450,2,022100,4523033,551.06,128.15,3.89,2.06,189591,194540,-374613,2,700,2.66,2,4250,16.16,2,300,1.14
20251031,26300,27000,26200,26300,481953,12809,-2.05,550,5,022100,3998513,-47.96,64.61,3.70,0.32,43039,-37207,-4208,5,-550,-2.05,2,150,0.56,5,-650,-2.42
