date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,7510,7560,7400,7440,151055,1125,-0.80,-60,5,336570,669369,-34.57,64.59,8.71,0.17,0,0,0,2,10,0.13,2,60,0.80,5,-100,-1.33
20251209,7540,7540,7420,7500,230881,1726,-0.40,30,5,336570,674767,-2.02,95.76,8.71,0.26,-70028,-19702,80603,2,10,0.13,2,10,0.13,5,-110,-1.46
20251208,7450,7550,7410,7530,235641,1767,1.07,80,2,336570,677466,-7.83,118.77,8.76,0.26,-5252,40448,-40097,3,0,0.00,2,100,1.34,5,-40,-0.54
20251205,7370,7460,7290,7450,255669,1880,0.81,60,2,336570,670268,-13.97,121.33,8.79,0.28,-20688,32758,-9789,5,-20,-0.27,2,70,0.95,5,-100,-1.35
20251204,7590,7590,7360,7390,297194,2212,-2.12,160,5,336570,664870,26.89,57.59,8.79,0.33,-67327,18272,49347,2,40,0.53,2,40,0.53,5,-190,-2.52
20251203,7630,7670,7530,7550,234220,1779,-0.92,70,5,336570,679265,-34.35,76.90,8.87,0.26,-62251,2632,53655,2,10,0.13,2,50,0.66,5,-90,-1.18
20251202,7530,7650,7430,7620,356759,2701,2.14,160,2,336570,685563,-19.92,150.02,8.95,0.40,-69609,14074,54143,2,70,0.94,2,190,2.55,5,-30,-0.40
20251201,7710,7750,7430,7460,445512,3369,-1.97,150,5,336570,671168,-17.33,88.78,9.03,0.50,-196560,40273,158820,2,100,1.31,2,140,1.84,5,-180,-2.37
20251128,7390,7660,7300,7610,538885,4064,4.53,330,2,336570,684663,127.55,137.41,9.17,0.60,-94106,94751,1117,2,110,1.51,2,380,5.22,2,20,0.27
20251127,7460,7510,7270,7280,236821,1743,-1.49,110,5,336570,654974,-13.02,55.13,9.25,0.26,-67162,-19860,88485,2,70,0.95,2,120,1.62,5,-120,-1.62
20251126,7260,7390,7100,7390,272273,1983,1.93,140,2,336570,664870,-20.17,112.17,9.34,0.30,33272,-6663,-22938,2,10,0.14,2,140,1.93,5,-150,-2.07
20251125,7470,7510,7240,7250,341085,2497,-2.29,170,5,336570,652275,40.90,109.97,9.29,0.38,-71184,4604,67885,2,50,0.67,2,90,1.21,5,-180,-2.43
20251124,7510,7510,7330,7420,242069,1799,-0.27,20,5,336570,667569,-30.28,73.14,9.37,0.27,8827,66893,-75107,2,70,0.94,2,70,0.94,5,-110,-1.48
20251121,7360,7500,7280,7440,347205,2558,-1.06,80,5,336570,669369,-9.17,52.16,9.38,0.39,2369,72241,-73572,5,-160,-2.13,5,-20,-0.27,5,-240,-3.19
20251120,7510,7620,7460,7520,382244,2883,0.53,40,2,336570,676566,10.74,95.71,9.35,0.42,14135,4538,-15518,2,30,0.40,2,140,1.87,5,-20,-0.27
