date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,28850,29150,28600,28750,89330,2577,-1.03,-300,5,036930,1358964,-25.32,72.44,16.05,0.19,0,0,0,5,-200,-0.69,2,100,0.34,5,-450,-1.55
20251209,29200,29250,28900,29050,119622,3472,-0.68,200,5,036930,1373145,-25.48,82.17,16.05,0.25,7611,-19344,12269,5,-50,-0.17,3,0,0.00,5,-350,-1.20
20251208,29350,29400,28800,29250,160522,4662,0.00,0,3,036930,1382598,-2.59,88.19,16.06,0.34,34690,-51858,18534,2,100,0.34,2,150,0.51,5,-450,-1.54
20251205,29500,29500,28950,29250,164784,4800,-0.85,-250,5,036930,1382598,-31.13,73.26,16.19,0.35,-26917,9990,17190,3,0,0.00,3,0,0.00,5,-550,-1.86
20251204,30200,30250,29300,29500,239264,7086,-3.59,1100,5,036930,1394415,4.87,49.85,16.19,0.51,-69900,27848,41388,5,-400,-1.31,5,-350,-1.14,5,-1300,-4.25
20251203,30850,30850,30150,30600,228147,6957,0.82,250,2,036930,1446411,-40.61,119.37,16.43,0.48,16047,-7428,-6260,2,500,1.65,2,500,1.65,5,-200,-0.66
20251202,30000,30550,29500,30350,384128,11617,3.41,1000,2,036930,1434594,-47.65,122.72,16.27,0.81,-10485,31835,-20844,2,650,2.21,2,1200,4.09,2,150,0.51
20251201,28100,29900,28000,29350,733758,21379,7.31,2000,2,036930,1387325,436.03,158.06,16.27,1.55,49818,99572,-145934,2,750,2.74,2,2550,9.32,2,650,2.38
20251128,27350,27550,27050,27350,136887,3744,0.92,250,2,036930,1292789,-9.34,137.30,16.06,0.29,-15375,35899,-21211,2,250,0.92,2,450,1.66,5,-50,-0.18
20251127,27100,27400,26750,27100,150991,4087,1.31,350,2,036930,1280971,-12.41,82.38,16.09,0.32,-219,-14924,11969,2,350,1.31,2,650,2.43,3,0,0.00
20251126,26700,26800,26350,26750,172377,4589,1.13,300,2,036930,1264428,-17.50,86.56,16.10,0.36,-14662,693,14548,2,250,0.95,2,350,1.32,5,-100,-0.38
20251125,27100,27500,26350,26450,208936,5602,-0.38,100,5,036930,1250247,49.75,79.50,16.14,0.44,-11858,-9160,20771,2,550,2.07,2,950,3.58,5,-200,-0.75
20251124,27200,27200,26500,26550,139526,3730,-0.56,150,5,036930,1254974,-45.15,65.94,16.17,0.30,-22604,-14009,36515,2,500,1.87,2,500,1.87,5,-200,-0.75
