date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,30750,30750,29800,29900,44383,1341,-0.83,-250,5,361610,2445434,-72.60,56.40,5.03,0.05,0,0,0,2,600,1.99,2,600,1.99,5,-350,-1.16
20251209,29950,30900,29450,30150,161982,4909,0.33,100,2,361610,2465881,-28.05,118.69,5.03,0.20,19649,4145,-21908,5,-100,-0.33,2,850,2.83,5,-600,-2.00
20251208,29050,30150,28750,30050,225121,6704,3.09,900,2,361610,2457702,84.50,153.74,5.00,0.28,44775,11181,-55659,5,-100,-0.34,2,1000,3.43,5,-400,-1.37
20251205,28900,29400,28700,29150,122016,3535,0.00,0,3,361610,2384094,50.10,74.97,4.96,0.15,-12368,468,14780,5,-250,-0.86,2,250,0.86,5,-450,-1.54
20251204,29300,29700,28750,29150,81290,2360,-0.85,250,5,361610,2384094,-8.08,76.89,4.96,0.10,-12068,-9528,21524,5,-100,-0.34,2,300,1.02,5,-650,-2.21
20251203,29600,29900,29050,29400,88438,2601,-0.51,150,5,361610,2404541,0.55,95.43,4.98,0.11,-5095,11716,-6522,2,50,0.17,2,350,1.18,5,-500,-1.69
20251202,29150,29800,28650,29550,87957,2582,2.07,600,2,361610,2416809,-19.41,154.42,4.99,0.11,4071,5379,-7346,2,200,0.69,2,850,2.94,5,-300,-1.04
20251201,28800,29550,28700,28950,109144,3177,1.58,450,2,361610,2367737,31.09,113.10,4.98,0.13,2160,13925,-15705,2,300,1.05,2,1050,3.68,2,200,0.70
20251128,28650,28850,28200,28500,83258,2368,0.53,150,2,361610,2330932,14.89,77.31,4.97,0.10,-18157,10854,6806,2,300,1.06,2,500,1.76,5,-150,-0.53
20251127,28300,28700,28050,28350,72469,2053,0.53,150,2,361610,2318664,-40.22,132.26,4.97,0.09,-1497,2673,-1296,2,100,0.35,2,500,1.77,5,-150,-0.53
20251126,27150,28200,27000,28200,121226,3371,5.82,1550,2,361610,2306396,4.71,178.24,4.97,0.15,3705,23304,-28214,2,500,1.88,2,1550,5.82,2,350,1.31
20251125,27350,27700,26500,26650,115774,3109,-0.74,200,5,361610,2179626,-34.10,90.34,5.07,0.14,-24010,-9272,33104,2,500,1.86,2,850,3.17,5,-350,-1.30
20251124,28700,28750,26850,26850,175691,4819,-5.46,1550,5,361610,2195984,47.26,48.52,5.11,0.21,-64253,-2263,66619,2,300,1.06,2,350,1.23,5,-1550,-5.46
20251121,29050,29150,28250,28400,119307,3403,-4.70,1400,5,361610,2322754,36.75,51.73,5.20,0.15,-33542,-25900,61059,5,-750,-2.52,5,-650,-2.18,5,-1550,-5.20
20251120,29450,30150,29050,29800,87246,2589,3.29,950,2,361610,2437256,-48.23,98.76,5.24,0.11,-6340,2828,3048,2,600,2.08,2,1300,4.51,2,200,0.69
20251119,30350,30650,28800,28850,168519,4910,-2.20,650,5,361610,2359558,-18.93,57.21,5.24,0.21,-54374,-20609,73697,2,850,2.88,2,1150,3.90,5,-700,-2.37
20251118,31500,31600,29500,29500,207864,6242,-5.75,1800,5,361610,2412719,46.51,47.62,5.31,0.25,-70348,-36049,108293,2,200,0.64,2,300,0.96,5,-1800,-5.75
20251117,32750,32800,30900,31300,141881,4458,-0.48,150,5,361610,2559936,-39.01,50.10,5.40,0.17,-48149,-16183,66865,2,1300,4.13,2,1350,4.29,5,-550,-1.75
20251114,31650,33600,31250,31450,232618,7511,-3.53,1150,5,361610,2572204,-41.23,90.43,5.48,0.28,-17267,11406,6661,5,-950,-2.91,2,1000,3.07,5,-1350,-4.14
20251113,31950,33200,31250,32600,395808,12894,2.52,800,2,361610,2666259,-1.15,122.31,5.53,0.48,-51055,-9505,57971,2,150,0.47,2,1400,4.40,5,-550,-1.73
20251112,30100,32250,29850,31800,400426,12608,7.25,2150,2,361610,2600830,111.03,130.90,5.58,0.49,-40016,33072,6972,2,450,1.52,2,2600,8.77,2,200,0.67
20251111,29950,31000,29250,29650,189750,5702,0.00,0,3,361610,2424988,49.81,87.79,5.61,0.23,-28308,1047,27110,2,300,1.01,2,1350,4.55,5,-400,-1.35
20251110,29500,29900,28800,29650,126661,3720,1.72,500,2,361610,2424988,-23.04,91.99,5.64,0.15,-40159,147,39577,2,350,1.20,2,750,2.57,5,-350,-1.20
20251107,30650,30800,28850,29150,164570,4860,-4.89,1500,5,361610,2384094,-52.36,52.65,5.78,0.20,-89939,-10254,99076,3,0,0.00,2,150,0.49,5,-1800,-5.87
20251106,30950,31900,30400,30650,345450,10686,2.34,700,2,361610,2506775,83.01,135.22,5.90,0.42,58383,-77386,17062,2,1000,3.34,2,1950,6.51,2,450,1.50
20251105,31200,31250,29250,29950,188762,5646,-5.22,1650,5,361610,2449524,19.07,75.83,5.83,0.23,-47042,9193,37243,5,-400,-1.27,5,-350,-1.11,5,-2350,-7.44
20251104,31800,32300,31400,31600,158533,5029,1.12,350,2,361610,2584472,18.11,95.45,5.91,0.19,-11130,-9836,18894,2,550,1.76,2,1050,3.36,2,150,0.48
20251103,31100,31450,30500,31250,134223,4174,1.79,550,2,361610,2555847,-27.62,84.20,5.91,0.16,16564,-5772,-9299,2,400,1.30,2,750,2.44,5,-200,-0.65
20251031,31000,32050,30550,30700,185451,5762,-3.91,1250,5,361610,2510864,-29.80,77.58,5.89,0.23,-61007,-523,61509,5,-950,-2.97,2,100,0.31,5,-1400,-4.38
20251030,33650,34400,31900,31950,264175,8630,-5.61,1900,5,361610,2613098,94.83,85.15,5.97,0.32,29574,-41831,12090,5,-200,-0.59,2,550,1.62,5,-1950,-5.76
20251029,34500,34500,33550,33850,135590,4592,-1.31,450,5,361610,2768493,-26.00,71.25,5.99,0.17,-20180,10937,8984,2,200,0.58,2,200,0.58,5,-750,-2.19
20251028,33300,34300,32700,34300,183221,6150,2.08,700,2,361610,2805298,-33.86,128.75,6.00,0.22,1705,9123,-11184,5,-300,-0.89,2,700,2.08,5,-900,-2.68
20251027,35000,35100,33150,33600,277001,9370,-0.30,100,5,361610,2748047,-7.31,61.47,5.97,0.34,-81669,-1685,80643,2,1300,3.86,2,1400,4.15,5,-550,-1.63
