date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,19020,19100,18840,18900,76146,1442,-0.74,-140,5,018290,660401,-61.88,55.06,11.55,0.22,0,0,0,5,-20,-0.11,2,60,0.32,5,-200,-1.05
20251209,19470,19480,18990,19040,199731,3822,-2.21,430,5,018290,665293,-21.22,45.99,11.55,0.57,-24253,-14553,39850,3,0,0.00,2,10,0.05,5,-480,-2.47
20251208,19590,19970,19220,19470,253544,4923,-0.46,90,5,018290,680318,-4.28,66.24,11.64,0.73,-38904,-1933,47271,2,30,0.15,2,410,2.10,5,-340,-1.74
20251205,19560,20050,19500,19560,264886,5198,-0.41,-80,5,018290,683462,-11.42,55.59,11.97,0.76,-11479,-8788,23693,5,-80,-0.41,2,410,2.09,5,-140,-0.71
20251204,20050,20100,19510,19640,299040,5880,-2.53,510,5,018290,686258,45.21,38.81,11.97,0.86,-123495,-48043,172346,5,-100,-0.50,5,-50,-0.25,5,-640,-3.18
20251203,20500,20500,20000,20150,205938,4142,-0.25,50,5,018290,704078,-15.65,47.64,12.36,0.59,-46719,-7538,54732,2,300,1.49,2,300,1.49,5,-200,-0.99
20251202,19700,20300,19640,20200,244143,4856,2.75,540,2,018290,705825,-38.17,142.98,12.59,0.70,4003,45044,-41976,2,40,0.20,2,640,3.26,5,-20,-0.10
20251201,20650,20750,19560,19660,394858,7901,-3.15,640,5,018290,686957,47.45,58.98,12.64,1.13,-110385,-35764,153407,2,350,1.72,2,450,2.22,5,-740,-3.65
20251128,19940,20300,19830,20300,267786,5393,2.47,490,2,018290,709319,18.93,101.55,13.07,0.77,11190,-28605,21689,2,130,0.66,2,490,2.47,2,20,0.10
20251127,20050,20300,19770,19810,225154,4484,-1.20,240,5,018290,692198,-20.44,70.03,13.05,0.64,-28515,-45127,66923,3,0,0.00,2,250,1.25,5,-280,-1.40
20251126,19500,20250,19500,20050,282999,5628,3.08,600,2,018290,700584,15.43,127.25,13.15,0.81,35314,-3412,-31672,2,50,0.26,2,800,4.11,2,50,0.26
20251125,20050,20250,19370,19450,245170,4827,-2.60,520,5,018290,679619,-1.70,65.28,13.02,0.70,5317,-19778,12599,2,80,0.40,2,280,1.40,5,-600,-3.00
20251124,20150,20400,19780,19970,249416,5007,-0.15,30,5,018290,697789,-22.86,99.43,13.02,0.71,7913,15703,-23981,2,150,0.75,2,400,2.00,5,-220,-1.10
20251121,20200,20450,19800,20000,323348,6468,-2.68,550,5,018290,698837,-20.08,38.71,13.00,0.93,-247,925,16501,5,-350,-1.70,5,-100,-0.49,5,-750,-3.65
20251120,20350,20750,20000,20550,404614,8275,1.73,350,2,018290,718055,-27.40,58.76,13.00,1.16,88560,-130396,41089,2,150,0.74,2,550,2.72,5,-200,-0.99
20251119,20800,21200,20050,20200,557297,11304,-3.35,700,5,018290,705825,21.25,51.28,12.80,1.59,189633,-121096,-49652,5,-100,-0.48,2,300,1.44,5,-850,-4.07
20251118,21550,21850,20850,20900,459645,9708,-4.13,900,5,018290,730284,-39.92,69.11,12.28,1.32,185759,-100019,-87398,5,-250,-1.15,2,50,0.23,5,-950,-4.36
20251117,22400,22500,21200,21800,765001,16558,-3.96,900,5,018290,761732,261.42,68.66,11.60,2.19,224405,-264044,58278,5,-300,-1.32,5,-200,-0.88,5,-1500,-6.61
20251114,23050,23650,22650,22700,211663,4879,-3.40,800,5,018290,793180,2.21,58.77,10.89,0.61,-28003,-23246,52501,5,-450,-1.91,2,150,0.64,5,-850,-3.62
20251113,23250,23600,23050,23500,207078,4840,0.21,50,2,018290,821133,-23.40,113.19,10.98,0.59,-40456,21736,24474,5,-200,-0.85,2,150,0.64,5,-400,-1.71
20251112,23250,23500,22850,23450,270353,6276,0.86,200,2,018290,819386,-13.33,96.58,11.10,0.77,91763,-87615,-7080,3,0,0.00,2,250,1.08,5,-400,-1.72
20251111,23900,24050,22950,23250,311919,7274,-2.52,600,5,018290,812398,6.36,67.06,10.86,0.89,4838,-979,-3020,2,50,0.21,2,200,0.84,5,-900,-3.77
20251110,23450,24150,23050,23850,293269,6917,2.14,500,2,018290,833363,-5.92,80.12,10.83,0.84,28227,-47245,15478,2,100,0.43,2,800,3.43,5,-300,-1.28
20251107,22900,24100,22850,23350,311707,7330,-0.85,200,5,018290,815892,-14.60,91.97,10.78,0.89,40172,18866,-58232,5,-650,-2.76,2,550,2.34,5,-700,-2.97
20251106,24700,24800,23400,23550,364993,8646,-3.88,950,5,018290,822880,-26.46,81.23,10.60,1.04,79668,-21824,-57184,2,200,0.82,2,300,1.22,5,-1100,-4.49
20251105,25050,25100,23500,24500,496296,11959,-3.16,800,5,018290,856075,97.41,75.74,10.41,1.42,94344,-106837,12661,5,-250,-0.99,5,-200,-0.79,5,-1800,-7.11
20251104,25700,25750,25200,25300,251408,6398,-1.36,350,5,018290,884029,-31.01,111.83,10.13,0.72,14954,-49009,34709,2,50,0.19,2,100,0.39,5,-450,-1.75
20251103,25600,26150,25350,25650,364397,9360,2.60,650,2,018290,896258,22.74,116.09,10.07,1.04,-43408,49991,-5004,2,600,2.40,2,1150,4.60,2,350,1.40
20251031,25650,25700,24850,25000,296883,7452,-1.77,450,5,018290,873546,-13.52,45.56,10.24,0.85,-604,-45889,41621,2,200,0.79,2,250,0.98,5,-600,-2.36
20251030,25500,25900,25250,25450,343313,8768,1.60,400,2,018290,889270,-4.98,106.19,10.23,0.98,-186,-9947,9425,2,450,1.80,2,850,3.39,2,200,0.80
20251029,25950,26000,25000,25050,361323,9129,-3.09,800,5,018290,875293,-5.01,54.84,10.31,1.03,-24494,-9305,35022,2,100,0.39,2,150,0.58,5,-850,-3.29
20251028,26450,26600,25800,25850,380365,9921,0.00,0,3,018290,903247,26.98,79.60,10.38,1.09,-96007,-87886,187270,2,600,2.32,2,750,2.90,5,-50,-0.19
20251027,25500,26150,25400,25850,299547,7737,1.37,350,2,018290,903247,-10.01,87.32,10.74,0.86,50939,-715,-52867,3,0,0.00,2,650,2.55,5,-100,-0.39
