date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,80600,80700,79100,79400,112585,8960,-1.61,-1300,5,016360,7090420,-59.45,51.42,27.53,0.13,0,0,0,5,-100,-0.12,3,0,0.00,5,-1600,-1.98
20251209,81300,81300,79800,80700,277679,22297,-0.74,600,5,016360,7206510,51.32,58.93,27.53,0.31,35995,-118072,81233,3,0,0.00,3,0,0.00,5,-1500,-1.85
20251208,81800,82300,80800,81300,183509,14912,-0.61,500,5,016360,7260090,-24.78,50.69,27.51,0.21,23709,-42423,19065,3,0,0.00,2,500,0.61,5,-1000,-1.22
20251205,80700,81800,80300,81800,243967,19803,0.62,500,2,016360,7304740,-0.69,95.76,27.60,0.27,-20139,21797,1116,5,-600,-0.74,2,500,0.62,5,-1000,-1.23
20251204,81600,81900,80400,81300,245656,19885,-0.49,400,5,016360,7260090,-39.99,79.17,27.60,0.28,-65458,1612,60090,5,-100,-0.12,2,200,0.24,5,-1300,-1.59
20251203,80900,83200,80600,81700,409339,33559,1.24,1000,2,016360,7295810,25.93,113.46,27.68,0.46,-13459,83591,-62033,2,200,0.25,2,2500,3.10,5,-100,-0.12
20251202,79600,81100,78900,80700,325052,26132,1.77,1400,2,016360,7206510,57.18,155.98,27.68,0.36,-5251,21988,-18326,2,300,0.38,2,1800,2.27,5,-400,-0.50
20251201,79600,80500,78700,79300,206796,16435,0.63,500,2,016360,7081490,-6.17,82.31,27.67,0.23,12530,23085,-30487,2,800,1.02,2,1700,2.16,5,-100,-0.13
20251128,80100,80100,78500,78800,220394,17405,-0.88,700,5,016360,7036840,-6.06,59.16,27.61,0.25,-61666,44394,18388,2,600,0.75,2,600,0.75,5,-1000,-1.26
20251127,80000,80800,79400,79500,234614,18764,-1.12,900,5,016360,7099350,-16.94,93.69,27.64,0.26,4571,6722,-7065,5,-400,-0.50,2,400,0.50,5,-1000,-1.24
20251126,78700,80400,78300,80400,282464,22436,3.61,2800,2,016360,7179720,9.44,156.51,27.64,0.32,39680,84252,-121741,2,1100,1.42,2,2800,3.61,2,700,0.90
20251125,80100,80100,77100,77600,258089,20214,-2.14,1700,5,016360,6929680,-45.18,86.79,27.58,0.29,-96590,4968,90019,2,800,1.01,2,800,1.01,5,-2200,-2.77
20251124,78600,79600,77400,79300,470805,37103,2.85,2200,2,016360,7081490,54.67,106.51,27.70,0.53,268,32222,-32597,2,1500,1.95,2,2500,3.24,2,300,0.39
20251121,78500,78600,76800,77100,304402,23512,-3.14,2500,5,016360,6885030,-23.50,114.46,27.64,0.34,-93250,21695,70624,5,-1100,-1.38,5,-1000,-1.26,5,-2800,-3.52
20251120,79500,80400,78400,79600,397933,31749,2.31,1800,2,016360,7108280,14.32,104.05,27.79,0.45,-7477,113058,-101170,2,1700,2.19,2,2600,3.34,2,600,0.77
20251119,78900,79200,76500,77800,348099,27087,0.00,0,3,016360,6947540,-8.44,105.42,27.79,0.39,-73475,67119,17994,2,1100,1.41,2,1400,1.80,5,-1300,-1.67
20251118,79400,80100,77600,77800,380175,29868,-3.23,2600,5,016360,6947540,32.80,89.59,27.92,0.43,-72162,54263,23573,5,-1000,-1.24,5,-300,-0.37,5,-2800,-3.48
20251117,81400,81500,79500,80400,286271,23037,0.00,0,3,016360,7179720,-22.26,93.48,27.99,0.32,-80774,76349,10587,2,1000,1.24,2,1100,1.37,5,-900,-1.12
20251114,80800,82200,80100,80400,368228,29856,-2.19,1800,5,016360,7179720,-36.50,70.74,28.10,0.41,-25243,1391,26422,5,-1400,-1.70,3,0,0.00,5,-2100,-2.55
20251113,82800,83300,81400,82200,579866,47698,-1.32,1100,5,016360,7340460,-53.45,83.51,28.31,0.65,-25831,-48678,65008,5,-500,-0.60,3,0,0.00,5,-1900,-2.28
20251112,78500,84400,77900,83300,1245758,102285,9.17,7000,2,016360,7438690,176.84,170.98,28.38,1.40,441662,78904,-512866,2,2200,2.88,2,8100,10.62,2,1600,2.10
20251111,78400,79000,75700,76300,450000,34694,-2.68,2100,5,016360,6813590,-19.75,104.40,27.76,0.50,-157054,69640,82195,3,0,0.00,2,600,0.77,5,-2700,-3.44
20251110,75400,78700,75300,78400,560758,43368,6.67,4900,2,016360,7001120,69.56,236.25,27.96,0.63,69008,134905,-198129,2,1900,2.59,2,5200,7.07,2,1800,2.45
20251107,75300,75900,72600,73500,330707,24512,-3.03,2300,5,016360,6563550,-36.30,84.80,27.84,0.37,-124658,16815,107317,5,-500,-0.66,2,100,0.13,5,-3200,-4.22
20251106,74800,76600,73300,75800,519179,39046,3.27,2400,2,016360,6768940,-4.95,124.58,28.00,0.58,86109,30282,-154044,2,1400,1.91,2,3200,4.36,5,-100,-0.14
20251105,74500,74500,71300,73400,546223,39702,-1.74,1300,5,016360,6554620,-1.39,107.19,27.87,0.61,-67958,-5993,39183,5,-200,-0.27,5,-200,-0.27,5,-3400,-4.55
20251104,77500,77500,74400,74700,553914,41916,-3.98,3100,5,016360,6670710,60.61,52.51,27.94,0.62,-175930,-13326,192328,5,-300,-0.39,5,-300,-0.39,5,-3400,-4.37
20251103,77600,78700,77100,77800,344892,26879,0.65,500,2,016360,6947540,-19.94,72.50,28.14,0.39,-13730,17069,-14870,2,300,0.39,2,1400,1.81,5,-200,-0.26
20251031,77700,79000,77100,77300,430808,33568,-0.39,300,5,016360,6902890,-10.25,91.13,28.15,0.48,-82001,5381,68377,2,100,0.13,2,1400,1.80,5,-500,-0.64
