date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,16000,16140,15980,15990,27775,445,-0.44,-70,5,005250,751981,-15.87,70.93,10.85,0.06,0,0,0,5,-60,-0.37,2,80,0.50,5,-80,-0.50
20251209,16120,16220,15990,16060,33015,532,0.06,10,2,005250,755273,-44.01,111.54,10.85,0.07,5001,-1256,-3686,2,70,0.44,2,170,1.06,5,-60,-0.37
20251208,16240,16440,15800,16050,58965,951,-1.83,300,5,005250,754803,35.67,67.09,10.84,0.13,-12907,-5833,17952,5,-110,-0.67,2,90,0.55,5,-550,-3.36
20251205,16250,16380,16100,16350,43462,704,-0.18,-30,5,005250,768911,-18.82,89.00,10.89,0.09,-10173,5341,4945,5,-130,-0.79,3,0,0.00,5,-280,-1.71
20251204,16280,16540,16140,16380,53538,874,-0.61,100,5,005250,770322,30.77,74.36,10.89,0.11,-7626,5324,7867,5,-200,-1.21,2,60,0.36,5,-340,-2.06
20251203,16350,16600,16310,16480,40941,673,0.86,140,2,005250,775025,-33.69,121.68,10.91,0.09,-2508,4223,-1457,2,10,0.06,2,260,1.59,5,-30,-0.18
20251202,16200,16350,16020,16340,61743,1003,1.36,220,2,005250,768441,57.13,135.47,10.92,0.13,9751,9533,-15221,2,80,0.50,2,230,1.43,5,-100,-0.62
20251201,16100,16310,16020,16120,39295,635,-0.43,70,5,005250,758095,-34.45,89.46,10.90,0.08,-7454,-3265,10399,5,-90,-0.56,2,120,0.74,5,-170,-1.05
20251128,15990,16200,15850,16190,59950,965,1.89,300,2,005250,761387,27.41,140.05,10.92,0.13,13136,7348,-20486,2,100,0.63,2,310,1.95,5,-40,-0.25
20251127,16000,16140,15820,15890,47051,751,-0.75,120,5,005250,747278,-38.16,100.14,10.75,0.10,12466,-5308,-7020,5,-10,-0.06,2,130,0.81,5,-190,-1.19
20251126,15530,16060,15500,16010,76082,1210,4.10,630,2,005250,752922,26.67,111.66,10.73,0.16,24043,11652,-35636,2,150,0.98,2,680,4.42,2,120,0.78
20251125,15790,15820,15340,15380,60064,930,-1.66,260,5,005250,723294,-37.71,47.17,10.66,0.13,-18327,-3133,21198,2,150,0.96,2,180,1.15,5,-300,-1.92
20251124,16090,16390,15580,15640,96423,1531,-1.32,210,5,005250,735521,85.46,92.17,10.70,0.21,-16008,-175,15966,2,240,1.51,2,540,3.41,5,-270,-1.70
20251121,16150,16250,15660,15850,51990,823,-0.94,150,5,005250,745397,-39.01,76.99,10.74,0.11,-13355,10616,2410,2,150,0.94,2,250,1.56,5,-340,-2.12
20251120,15900,16260,15890,16000,85239,1373,0.76,120,2,005250,752451,-34.44,105.91,10.77,0.18,2087,8466,-10493,2,20,0.13,2,380,2.39,2,10,0.06
20251119,15900,16000,15650,15880,130022,2055,0.83,130,2,005250,746808,36.83,132.57,10.77,0.28,19743,-14957,-4880,2,150,0.95,2,250,1.59,5,-100,-0.63
20251118,16250,16340,15740,15750,95025,1514,-3.55,580,5,005250,740694,35.92,59.37,10.73,0.20,-26386,8713,17632,5,-80,-0.49,2,10,0.06,5,-590,-3.61
20251117,16790,16800,16330,16330,69911,1151,-2.68,450,5,005250,767971,-43.97,64.72,10.79,0.15,-13446,-11439,25022,2,10,0.06,2,20,0.12,5,-450,-2.68
20251114,16750,17000,16570,16780,124769,2096,-0.47,80,5,005250,789133,-21.63,96.10,10.82,0.27,846,3137,-4186,5,-110,-0.65,2,140,0.83,5,-290,-1.72
20251113,16660,16970,16500,16860,159207,2676,1.26,210,2,005250,792896,-21.10,121.77,10.78,0.34,8425,12512,-20444,2,10,0.06,2,320,1.92,5,-150,-0.90
20251112,16100,16690,16000,16650,201779,3330,3.10,500,2,005250,783020,108.92,225.60,10.76,0.43,43071,32892,-69912,5,-50,-0.31,2,540,3.34,5,-150,-0.93
20251111,16110,16380,16020,16150,96582,1558,0.00,0,3,005250,759506,-14.00,96.52,10.66,0.21,-8448,13388,-3921,5,-40,-0.25,2,230,1.42,5,-130,-0.80
20251110,16000,16460,15970,16150,112308,1819,1.96,310,2,005250,759506,5.35,185.67,10.68,0.24,26310,15713,-43572,2,160,1.01,2,620,3.91,2,130,0.82
20251107,16130,16130,15640,15840,106602,1685,-1.80,290,5,005250,744927,10.63,73.53,10.62,0.23,-35695,11624,24188,3,0,0.00,3,0,0.00,5,-490,-3.04
20251106,16000,16200,15780,16130,96357,1545,1.51,240,2,005250,758565,28.45,166.72,10.70,0.20,35382,-7535,-27520,2,110,0.69,2,310,1.95,5,-110,-0.69
20251105,16120,16120,15490,15890,75014,1183,-0.50,80,5,005250,747278,-26.03,99.77,10.62,0.16,-8842,2468,5910,2,150,0.94,2,150,0.94,5,-480,-3.01
20251104,15710,16280,15610,15970,101410,1626,0.88,140,2,005250,751041,19.62,136.00,10.64,0.22,24217,-13067,-11381,5,-120,-0.76,2,450,2.84,5,-220,-1.39
20251103,15770,16290,15760,15830,84778,1355,0.44,70,2,005250,744457,14.71,105.25,10.60,0.18,7808,1686,-7086,2,10,0.06,2,530,3.36,3,0,0.00
20251031,15800,15970,15640,15760,73909,1166,-0.38,60,5,005250,741165,5.46,137.40,10.57,0.16,-3370,4856,-1402,5,-20,-0.13,2,150,0.95,5,-180,-1.14
20251030,16200,16290,15680,15820,70082,1114,-2.89,470,5,005250,743986,-2.64,62.04,10.58,0.15,-19176,-5707,24872,5,-90,-0.55,3,0,0.00,5,-610,-3.74
20251029,16370,16370,16040,16290,71984,1165,0.06,10,2,005250,766090,-22.96,65.63,10.65,0.15,10443,-15346,4932,2,90,0.55,2,90,0.55,5,-240,-1.47
20251028,16150,16430,16090,16280,93432,1518,0.37,60,2,005250,765619,36.79,113.42,10.63,0.20,25069,-7750,-16789,5,-70,-0.43,2,210,1.29,5,-130,-0.80
20251027,15610,16230,15610,16220,68302,1097,2.92,460,2,005250,762798,-9.87,135.77,10.58,0.15,20652,6209,-22946,5,-150,-0.95,2,470,2.98,5,-150,-0.95
