date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,67100,67400,64400,65400,108269,7113,-1.36,-900,5,065350,1797450,-62.80,53.27,3.64,0.39,0,0,0,2,800,1.21,2,1100,1.66,5,-1900,-2.87
20251209,69000,69500,65500,66300,291032,19465,-6.75,4800,5,065350,1822186,-69.37,61.03,3.64,1.06,-63936,-5054,73707,5,-2100,-2.95,5,-1600,-2.25,5,-5600,-7.88
20251208,72500,77700,68900,71100,950170,69454,12.50,7900,2,065350,1954109,302.07,88.92,3.87,3.46,-106121,4400,100857,2,9300,14.72,2,14500,22.94,2,5700,9.02
20251205,61500,64700,60800,63200,236319,14729,5.16,3100,2,065350,1736986,63.82,128.73,4.35,0.86,-3617,13853,-6199,2,1400,2.33,2,4600,7.65,2,700,1.16
20251204,62000,62100,59200,60100,144255,8711,-1.31,800,5,065350,1651785,-44.35,62.69,4.35,0.52,-17522,10240,4107,2,1100,1.81,2,1200,1.97,5,-1700,-2.79
20251203,58300,62600,58100,60900,259241,15653,5.18,3000,2,065350,1673772,105.72,157.33,4.46,0.94,30362,4764,-50330,2,400,0.69,2,4700,8.12,2,200,0.35
20251202,57700,59100,56800,57900,126016,7310,1.40,800,2,065350,1591321,-22.80,110.06,4.31,0.46,4378,16051,-21018,2,600,1.05,2,2000,3.50,5,-300,-0.53
20251201,55200,57800,55200,57100,163239,9295,4.01,2200,2,065350,1569333,72.51,149.93,4.30,0.59,39035,23523,-64488,2,300,0.55,2,2900,5.28,2,300,0.55
20251128,53700,55000,53500,54900,94628,5157,3.20,1700,2,065350,1508869,24.59,156.89,4.12,0.34,26701,21713,-48181,2,500,0.94,2,1800,3.38,2,300,0.56
20251127,54100,54600,52500,53200,75949,4046,-2.03,1100,5,065350,1462146,0.42,62.64,4.01,0.28,-4313,-4344,8651,5,-200,-0.37,2,300,0.55,5,-1800,-3.31
20251126,54500,55200,53300,54300,75628,4114,0.37,200,2,065350,1492378,-20.72,108.56,4.06,0.28,18901,1807,-20729,2,400,0.74,2,1100,2.03,5,-800,-1.48
20251125,52900,54700,52200,54100,95394,5096,3.64,1900,2,065350,1486882,11.84,140.96,3.98,0.35,13013,37,-13263,2,700,1.34,2,2500,4.79,3,0,0.00
20251124,53500,54400,52000,52200,85293,4527,-2.79,1500,5,065350,1434662,-9.06,74.53,3.90,0.31,-20331,6182,14376,5,-200,-0.37,2,700,1.30,5,-1700,-3.17
20251121,50400,53900,50300,53700,93791,4841,2.29,1200,2,065350,1475888,32.80,124.32,4.01,0.34,3859,-2744,-1767,5,-2100,-4.00,2,1400,2.67,5,-2200,-4.19
20251120,51200,53100,51200,52500,70624,3681,3.14,1600,2,065350,1442907,-32.22,135.17,3.99,0.26,26057,-9580,-18987,2,300,0.59,2,2200,4.32,2,300,0.59
20251119,52000,52700,50200,50900,104202,5363,-3.23,1700,5,065350,1398933,-4.46,74.58,3.85,0.38,10589,463,-11477,5,-600,-1.14,2,100,0.19,5,-2400,-4.56
20251118,54200,54400,52500,52600,109064,5799,-3.13,1700,5,065350,1445656,76.50,54.43,3.80,0.40,-43687,-3363,47009,5,-100,-0.18,2,100,0.18,5,-1800,-3.31
20251117,55200,55700,54000,54300,61791,3376,-1.27,700,5,065350,1492378,-33.71,75.86,4.01,0.22,-6671,-1427,8234,2,200,0.36,2,700,1.27,5,-1000,-1.82
20251114,54600,56600,54400,55000,93220,5177,-0.72,400,5,065350,1511617,-5.62,109.29,4.03,0.34,11926,-4559,-7309,5,-800,-1.44,2,1200,2.17,5,-1000,-1.81
20251113,54000,56800,53600,55400,98772,5420,1.84,1000,2,065350,1522611,62.74,135.87,3.94,0.36,11064,-1483,-9214,5,-400,-0.74,2,2400,4.41,5,-800,-1.47
20251112,54200,54900,53600,54400,60693,3299,0.74,400,2,065350,1495127,-55.02,108.50,3.89,0.22,9086,-6373,-3114,2,200,0.37,2,900,1.67,5,-400,-0.74
20251111,55500,56100,53200,54000,134929,7351,-1.82,1000,5,065350,1484133,-42.81,41.40,3.84,0.49,-51211,-317,51265,2,500,0.91,2,1100,2.00,5,-1800,-3.27
20251110,56300,58300,54000,55000,235940,13278,-1.43,800,5,065350,1511617,124.48,82.83,3.89,0.86,-4494,9633,-3088,2,500,0.90,2,2500,4.48,5,-1800,-3.23
20251107,56500,56800,55000,55800,105105,5856,-2.96,1700,5,065350,1533604,-49.33,48.19,3.93,0.38,-40979,5305,36152,5,-1000,-1.74,5,-700,-1.22,5,-2500,-4.35
20251106,55900,58900,55800,57500,207425,11928,4.17,2300,2,065350,1580327,18.80,159.87,4.13,0.75,57651,-2181,-58145,2,700,1.27,2,3700,6.70,2,600,1.09
