date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,46150,46250,44500,45050,23588,1065,-1.74,-800,5,365340,551207,-73.25,63.80,2.53,0.19,0,0,0,2,300,0.65,2,400,0.87,5,-1350,-2.94
20251209,44000,46050,43600,45850,88166,4004,3.15,1400,2,365340,560995,29.66,147.52,2.53,0.72,16440,1643,-17545,5,-450,-1.01,2,1600,3.60,5,-850,-1.91
20251208,42500,44600,42400,44450,67997,2994,4.83,2050,2,365340,543866,146.91,172.80,2.37,0.56,16620,2668,-19186,2,100,0.24,2,2200,5.19,3,0,0.00
20251205,42150,43000,41850,42400,27539,1170,0.24,100,2,365340,518783,31.82,127.62,2.32,0.23,-242,6535,-6216,5,-150,-0.35,2,700,1.65,5,-450,-1.06
20251204,42100,42300,41700,42300,20892,878,0.71,300,2,365340,517559,-8.79,53.74,2.32,0.17,-8972,5218,3776,2,100,0.24,2,300,0.71,5,-300,-0.71
20251203,42900,43200,41800,42000,22905,965,-1.41,600,5,365340,513889,-19.26,62.64,2.40,0.19,-7209,1901,5274,2,300,0.70,2,600,1.41,5,-800,-1.88
20251202,42950,43000,41850,42600,28369,1203,1.55,650,2,365340,521230,-32.77,98.47,2.32,0.23,-444,7817,-7267,2,1000,2.38,2,1050,2.50,5,-100,-0.24
20251201,42200,43200,41750,41950,42195,1795,0.48,200,2,365340,513277,44.39,98.72,2.32,0.34,-834,9098,-8849,2,450,1.08,2,1450,3.47,3,0,0.00
20251128,42600,42900,41550,41750,29223,1227,0.24,100,2,365340,510830,8.38,53.99,2.36,0.24,-4429,8920,-4084,2,950,2.28,2,1250,3.00,5,-100,-0.24
20251127,42100,42550,41400,41650,26963,1130,-0.36,150,5,365340,509103,-53.52,88.17,2.25,0.22,3992,-1719,-2146,2,300,0.72,2,750,1.79,5,-400,-0.96
20251126,39650,42500,39650,41800,58015,2408,8.15,3150,2,365340,510936,252.18,238.41,2.22,0.47,23730,7061,-30724,2,1000,2.59,2,3850,9.96,2,1000,2.59
20251125,39050,39350,38300,38650,16473,638,1.05,400,2,365340,472433,-19.47,89.39,2.00,0.13,-3348,3205,266,2,800,2.09,2,1100,2.88,2,50,0.13
20251124,39800,40000,37950,38250,20457,787,-2.30,900,5,365340,467543,-14.06,39.61,2.03,0.17,-8799,2645,6141,2,650,1.66,2,850,2.17,5,-1200,-3.07
20251121,39600,40100,38900,39150,23805,934,-4.16,1700,5,365340,478544,-33.28,52.56,2.11,0.19,-7118,-646,7534,5,-1250,-3.06,5,-750,-1.84,5,-1950,-4.77
20251120,39650,42100,39400,40850,35678,1466,5.42,2100,2,365340,499324,30.90,163.52,2.19,0.29,6513,227,-7077,2,900,2.32,2,3350,8.65,2,650,1.68
20251119,39700,39950,38550,38750,27255,1058,-1.90,750,5,365340,473655,-22.84,73.84,2.35,0.22,-566,-2477,3057,2,200,0.51,2,450,1.14,5,-950,-2.41
20251118,40100,41100,39350,39500,35323,1413,0.00,0,3,365340,482822,48.89,109.93,2.35,0.29,6127,-1993,-4299,2,600,1.52,2,1600,4.05,5,-150,-0.38
20251117,40800,41300,39500,39500,23725,946,-2.47,1000,5,365340,482822,-3.49,44.42,2.28,0.19,-10490,-2137,11663,2,300,0.74,2,800,1.98,5,-1000,-2.47
