date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,24800,24900,24400,24600,21462,528,-1.20,-300,5,095660,537678,-69.57,92.25,19.20,0.10,0,0,0,5,-100,-0.40,3,0,0.00,5,-500,-2.01
20251209,25000,25050,24600,24900,70539,1750,-1.39,350,5,095660,544235,-7.74,42.15,19.20,0.32,-2000,-21135,23110,5,-250,-0.99,5,-200,-0.79,5,-650,-2.57
20251208,25800,25950,24950,25250,76454,1927,-2.88,750,5,095660,551885,79.41,77.01,19.22,0.35,-17846,5702,11055,5,-200,-0.77,5,-50,-0.19,5,-1050,-4.04
20251205,26600,26600,25700,26000,42613,1110,-2.07,-550,5,095660,568277,-10.99,48.96,19.33,0.19,-2489,1593,685,2,50,0.19,2,50,0.19,5,-850,-3.20
20251204,26700,26850,25900,26550,47873,1262,0.00,0,3,095660,580298,26.28,83.83,19.33,0.22,-2382,18056,-15695,2,150,0.56,2,300,1.13,5,-650,-2.45
20251203,26400,26900,26300,26550,37909,1009,-0.38,100,5,095660,580298,-68.69,126.11,19.33,0.17,-667,737,241,5,-250,-0.94,2,250,0.94,5,-350,-1.31
20251202,26250,26700,25600,26650,121065,3175,2.50,650,2,095660,582484,10.01,104.49,19.34,0.55,19616,38326,-56336,2,250,0.96,2,700,2.69,5,-400,-1.54
20251201,25300,26200,24950,26000,110051,2845,3.17,800,2,095660,568277,67.95,157.18,19.24,0.50,-3328,36793,-32678,2,100,0.40,2,1000,3.97,5,-250,-0.99
20251128,24900,25350,24800,25200,65525,1650,2.65,650,2,095660,550792,151.69,134.45,19.17,0.30,3117,12439,-15932,2,350,1.43,2,800,3.26,2,250,1.02
20251127,24650,24850,24550,24550,26034,642,-0.41,100,5,095660,536585,-15.22,73.26,19.15,0.12,5803,-10104,4301,3,0,0.00,2,200,0.81,5,-100,-0.41
20251126,24850,25000,24550,24650,30708,762,-0.60,150,5,095660,538771,-17.34,57.05,19.12,0.14,3801,-7139,3338,2,50,0.20,2,200,0.81,5,-250,-1.01
20251125,24650,24850,24350,24800,37151,915,1.43,350,2,095660,542049,4.94,34.00,19.10,0.17,14227,-7859,-5970,2,200,0.82,2,400,1.64,5,-100,-0.41
20251124,24800,24850,24350,24450,35401,869,-1.01,250,5,095660,534399,-18.74,66.43,19.04,0.16,5344,-11689,6340,2,100,0.40,2,150,0.61,5,-350,-1.42
20251121,24300,24900,24200,24700,43567,1070,-1.00,250,5,095660,539863,-29.73,108.94,19.03,0.20,7348,-2266,-5774,5,-650,-2.61,5,-50,-0.20,5,-750,-3.01
20251120,24900,25200,24550,24950,62002,1543,0.20,50,2,095660,545328,-8.17,91.77,19.00,0.28,9539,-9866,327,3,0,0.00,2,300,1.20,5,-350,-1.41
20251119,24500,25050,24200,24900,67521,1672,1.43,350,2,095660,544235,2.90,79.21,18.96,0.31,20070,-9703,-10317,5,-50,-0.20,2,500,2.04,5,-350,-1.43
20251118,24600,25000,24050,24550,65616,1605,-1.01,250,5,095660,536585,64.04,69.88,18.87,0.30,21001,-13791,-6860,5,-200,-0.81,2,200,0.81,5,-750,-3.02
20251117,25200,25250,24550,24800,40001,993,-1.20,300,5,095660,542049,-40.67,75.55,18.78,0.18,9972,-8255,-1738,2,100,0.40,2,150,0.60,5,-550,-2.19
20251114,25500,25650,24900,25100,67416,1704,-3.09,800,5,095660,548606,-18.75,73.91,18.74,0.31,5570,-5519,250,5,-400,-1.54,5,-250,-0.97,5,-1000,-3.86
20251113,25900,26500,25550,25900,82971,2158,-0.77,200,5,095660,566092,-56.08,88.79,18.78,0.38,3716,-12658,8958,5,-200,-0.77,2,400,1.53,5,-550,-2.11
20251112,25850,26700,25600,26100,188933,4941,2.15,550,2,095660,570463,162.00,89.69,18.77,0.86,-15094,-9576,26543,2,300,1.17,2,1150,4.50,2,50,0.20
20251111,26100,26450,25400,25550,72111,1859,-1.54,400,5,095660,558442,-14.16,60.64,18.85,0.33,669,-3712,3104,2,150,0.58,2,500,1.93,5,-550,-2.12
20251110,24950,26150,24900,25950,84004,2163,4.85,1200,2,095660,567184,26.49,183.35,18.85,0.38,15398,12275,-28024,2,200,0.81,2,1400,5.66,2,150,0.61
20251107,24600,24850,24250,24750,66411,1634,0.20,50,2,095660,540956,18.96,84.42,18.72,0.30,-12560,21221,-10390,5,-100,-0.40,2,150,0.61,5,-450,-1.82
20251106,25700,25700,24500,24700,55828,1388,-2.76,700,5,095660,539863,-42.50,48.88,18.83,0.26,-13610,-25,13258,2,300,1.18,2,300,1.18,5,-900,-3.54
20251105,25900,25900,23600,25400,97098,2435,-1.36,350,5,095660,555163,-23.36,93.67,18.91,0.44,-15610,6958,16116,2,150,0.58,2,150,0.58,5,-2150,-8.35
20251104,24900,26000,24650,25750,126700,3248,3.41,850,2,095660,562813,50.89,131.67,19.01,0.58,-7980,20941,-13240,3,0,0.00,2,1100,4.42,5,-250,-1.00
20251103,24950,25400,24750,24900,83966,2108,1.63,400,2,095660,544235,77.93,93.72,19.03,0.38,7560,10409,-19405,2,450,1.84,2,900,3.67,2,250,1.02
20251031,24750,25100,24500,24500,47191,1165,-0.81,200,5,095660,535492,-30.44,32.13,18.98,0.22,-12742,4920,7799,2,50,0.20,2,400,1.62,5,-200,-0.81
20251030,24800,24900,24300,24700,67843,1671,-0.80,200,5,095660,539863,36.05,50.80,19.04,0.31,-12369,1145,11365,5,-100,-0.40,3,0,0.00,5,-600,-2.41
20251029,24750,25000,24500,24900,49866,1234,1.43,350,2,095660,544235,-1.56,62.67,19.12,0.23,-8222,1049,7149,2,200,0.81,2,450,1.83,5,-50,-0.20
20251028,24350,24800,24150,24550,50657,1245,1.66,400,2,095660,536585,-40.21,95.04,19.17,0.23,6073,4100,-10180,2,200,0.83,2,650,2.69,3,0,0.00
20251027,24050,24350,24000,24150,84730,2047,-0.41,100,5,095660,527842,109.21,59.06,19.14,0.39,30038,-35516,2885,5,-200,-0.82,2,100,0.41,5,-250,-1.03
