date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,95800,95900,94000,94500,241956,22887,-1.05,-1000,5,066570,15392764,-65.01,61.61,32.05,0.15,0,0,0,2,300,0.31,2,400,0.42,5,-1500,-1.57
20251209,97000,97000,94800,95500,691477,66033,-1.65,1600,5,066570,15555650,-18.80,70.35,32.05,0.42,-32209,-47517,79186,5,-100,-0.10,5,-100,-0.10,5,-2300,-2.37
20251208,99700,99800,96100,97100,851551,82801,-2.61,2600,5,066570,15816268,-69.33,89.31,32.08,0.52,-207999,-22844,225346,3,0,0.00,2,100,0.10,5,-3600,-3.61
20251205,98200,102500,97400,99700,2776901,277715,5.17,4900,2,066570,16239773,58.03,115.45,32.08,1.70,321524,274324,-574910,2,3400,3.59,2,7700,8.12,2,2600,2.74
20251204,89900,95600,89000,94800,1752493,163359,5.92,5300,2,066570,15441629,208.52,193.65,32.08,1.08,628839,270860,-892856,2,400,0.45,2,6100,6.82,5,-500,-0.56
20251203,87200,90500,86800,89500,568024,50688,2.64,2300,2,066570,14578332,41.85,136.62,31.60,0.35,130003,59392,-180691,3,0,0.00,2,3300,3.78,5,-400,-0.46
20251202,85800,87200,85500,87200,400432,34727,2.11,1800,2,066570,14203693,-6.55,140.41,31.51,0.25,136009,-54,-128079,2,400,0.47,2,1800,2.11,2,100,0.12
20251201,85800,86400,85100,85400,428509,36677,-0.23,200,5,066570,13910497,32.77,103.81,31.43,0.26,41009,-6188,-36126,2,200,0.23,2,800,0.93,5,-500,-0.58
20251128,85800,86100,84900,85600,322741,27549,0.23,200,2,066570,13943075,-41.19,93.64,31.41,0.20,-47459,28230,20090,2,400,0.47,2,700,0.82,5,-500,-0.59
20251127,86600,87100,85000,85400,548757,46946,-1.27,1100,5,066570,13910497,20.37,83.59,31.48,0.34,-138232,-12748,149219,2,100,0.12,2,600,0.69,5,-1500,-1.73
20251126,86200,86500,84700,86500,455906,39172,1.53,1300,2,066570,14089672,-6.13,69.70,31.58,0.28,39529,-53023,13158,2,1000,1.17,2,1300,1.53,5,-500,-0.59
20251125,85800,87700,85100,85200,485683,41744,1.43,1200,2,066570,13877920,-35.04,87.52,31.56,0.30,121723,-39579,-81900,2,1800,2.14,2,3700,4.40,2,1100,1.31
20251124,87500,87500,84000,84000,747638,63340,-2.78,2400,5,066570,13682457,139.71,56.10,31.47,0.46,-151885,-37734,189258,2,1100,1.27,2,1100,1.27,5,-2400,-2.78
20251121,85200,86700,84900,86400,311895,26797,-1.03,900,5,066570,14073384,-12.37,103.92,31.59,0.19,60479,18829,-77785,5,-2100,-2.41,5,-600,-0.69,5,-2400,-2.75
