date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,30000,30300,29650,29700,155346,4642,-1.33,-400,5,403870,2479907,-40.02,63.82,21.60,0.19,0,0,0,5,-100,-0.33,2,200,0.66,5,-450,-1.50
20251209,30400,30550,29950,30100,259008,7798,-0.99,300,5,403870,2513307,16.65,101.39,21.60,0.31,-19375,6459,11903,3,0,0.00,2,150,0.49,5,-450,-1.48
20251208,30600,30650,30000,30400,222032,6708,0.33,100,2,403870,2538356,-14.83,106.26,21.63,0.27,17353,-43427,28853,2,300,0.99,2,350,1.16,5,-300,-0.99
20251205,30400,30550,29950,30300,260697,7876,-0.82,-250,5,403870,2530007,-27.76,92.91,21.75,0.31,-31259,26359,4432,5,-150,-0.49,3,0,0.00,5,-600,-1.96
20251204,30750,31100,30100,30550,360885,10989,-1.45,450,5,403870,2550881,11.73,59.64,21.75,0.43,25563,-29909,4840,5,-250,-0.81,2,100,0.32,5,-900,-2.90
20251203,31800,31850,30950,31000,323008,10068,-0.80,250,5,403870,2588456,1.04,137.28,21.81,0.39,-62748,-59756,121442,2,550,1.76,2,600,1.92,5,-300,-0.96
20251202,32050,32050,31050,31250,319673,10018,-0.16,50,5,403870,2609330,-64.00,75.04,22.04,0.38,-84262,33085,56171,2,750,2.40,2,750,2.40,5,-250,-0.80
20251201,31400,31650,30800,31300,888050,27794,3.47,1050,2,403870,2613505,66.01,137.23,22.09,1.06,64967,61644,58486,2,1150,3.80,2,1400,4.63,2,550,1.82
20251128,29300,30250,29050,30250,534930,15897,5.03,1450,2,403870,2525832,46.43,88.42,21.92,0.64,75649,15195,-73095,2,500,1.74,2,1450,5.03,2,250,0.87
20251127,29100,29350,28600,28800,365313,10537,0.00,0,3,403870,2404759,-25.44,72.59,21.82,0.44,54305,-98011,38921,2,300,1.04,2,550,1.91,5,-200,-0.69
20251126,28550,28900,28050,28800,489987,13939,1.95,550,2,403870,2404759,27.74,58.31,21.64,0.59,121830,-155342,31660,2,300,1.06,2,650,2.30,5,-200,-0.71
