date,open,high,low,close,volume,value,diff,change,sign,shcode,marketcap,diff_vol,chdegree,sojinrate,changerate,fpvolume,covolume,ppvolume,o_sign,o_change,o_diff,h_sign,h_change,h_diff,l_sign,l_change,l_diff
20251210,135100,136100,134000,136000,66449,8961,0.67,900,2,326030,10650602,-72.19,81.24,12.50,0.08,0,0,0,3,0,0.00,2,1000,0.74,5,-1100,-0.81
20251209,134500,136300,133200,135100,238970,32230,1.35,1800,2,326030,10580120,65.21,90.57,12.50,0.31,2638,-27675,25483,2,1200,0.90,2,3000,2.25,5,-100,-0.08
20251208,133100,134400,132000,133300,144648,19308,-0.52,700,5,326030,10439156,-45.67,78.06,12.49,0.18,28650,-15996,-12943,5,-900,-0.67,2,400,0.30,5,-2000,-1.49
20251205,137900,137900,131100,134000,266239,35540,-1.69,-2300,5,326030,10493976,55.78,63.78,12.43,0.34,22947,-56638,34325,2,1600,1.17,2,1600,1.17,5,-5200,-3.82
20251204,135100,136500,133600,136300,170903,23055,0.59,800,2,326030,10674096,28.12,74.88,12.43,0.22,25577,-20952,-2910,5,-400,-0.30,2,1000,0.74,5,-1900,-1.40
20251203,135400,135800,134000,135500,133393,18018,0.74,1000,2,326030,10611445,-47.41,79.79,12.41,0.17,5748,-3982,-1417,2,900,0.67,2,1300,0.97,5,-500,-0.37
20251202,137100,137200,133300,134500,253661,34092,-2.47,3400,5,326030,10533132,-11.09,50.16,12.41,0.32,7221,-44896,42980,5,-800,-0.58,5,-700,-0.51,5,-4600,-3.34
20251201,140100,140200,134800,137900,285288,39168,-1.36,1900,5,326030,10799397,-41.78,78.01,12.41,0.36,44785,187,-37621,2,300,0.21,2,400,0.29,5,-5000,-3.58
20251128,143700,144100,137700,139800,490024,68804,0.50,700,2,326030,10948192,13.08,67.02,12.37,0.63,-22862,25466,1231,2,4600,3.31,2,5000,3.59,5,-1400,-1.01
20251127,142000,143700,137000,139100,433351,60631,-1.14,1600,5,326030,10893373,-51.13,76.83,12.55,0.55,-9502,-11385,18401,2,1300,0.92,2,3000,2.13,5,-3700,-2.63
20251126,132000,142000,131400,140700,886714,123334,9.07,11700,2,326030,11018674,173.31,151.90,12.59,1.13,230817,76201,-310933,2,3000,2.33,2,13000,10.08,2,2400,1.86
20251125,129100,133500,128000,129000,324435,42339,0.55,700,2,326030,10102409,-31.60,104.09,12.27,0.41,32671,12427,-43900,2,800,0.62,2,5200,4.05,5,-300,-0.23
20251124,130300,132900,126600,128300,474313,61333,1.42,1800,2,326030,10047590,156.75,68.84,12.21,0.61,26042,1317,-20772,2,3800,3.00,2,6400,5.06,2,100,0.08
20251121,122900,126800,122100,126500,184739,23171,0.16,200,2,326030,9906626,13.31,94.24,12.18,0.24,39073,-7021,-33953,5,-3400,-2.69,2,500,0.40,5,-4200,-3.33
20251120,126700,127500,125100,126300,163035,20581,0.56,700,2,326030,9890963,-34.77,62.70,12.26,0.21,39553,-29021,-7658,2,1100,0.88,2,1900,1.51,5,-500,-0.40
20251119,127600,128500,122300,125600,249937,31203,-0.95,1200,5,326030,9836144,-15.43,65.82,12.23,0.32,79763,-28909,-50199,2,800,0.63,2,1700,1.34,5,-4500,-3.55
20251118,130400,131400,125300,126800,295529,37595,-2.69,3500,5,326030,9930120,30.08,58.23,12.07,0.38,104795,-65757,-36644,2,100,0.08,2,1100,0.84,5,-5000,-3.84
20251117,129000,130700,126500,130300,227192,29299,1.56,2000,2,326030,10204216,-37.55,102.07,11.94,0.29,27498,8217,-35966,2,700,0.55,2,2400,1.87,5,-1800,-1.40
20251114,126000,130500,126000,128300,363792,46875,-0.08,100,5,326030,10047590,-26.56,132.32,11.90,0.46,69669,11663,-72333,5,-2400,-1.87,2,2100,1.64,5,-2400,-1.87
20251113,128700,130900,125900,128400,495381,63648,0.47,600,2,326030,10055421,-28.88,88.90,11.99,0.63,118698,-29479,-86793,2,900,0.70,2,3100,2.43,5,-1900,-1.49
20251112,123000,128700,121800,127800,696545,87913,6.95,8300,2,326030,10008433,233.36,129.79,11.83,0.89,225475,53306,-291623,2,3500,2.93,2,9200,7.70,2,2300,1.92
20251111,118800,120700,118100,119500,208948,24940,0.00,0,3,326030,9358433,5.39,77.73,11.60,0.27,77013,-1956,-72429,5,-700,-0.59,2,1200,1.00,5,-1400,-1.17
20251110,116100,120000,116000,119500,198269,23571,3.02,3500,2,326030,9358433,-39.13,102.09,11.49,0.25,52688,19242,-71384,2,100,0.09,2,4000,3.45,3,0,0.00
20251107,117400,119500,114000,116000,325733,37914,-2.93,3500,5,326030,9084337,-30.95,69.10,11.43,0.42,136895,-61421,-71623,5,-2100,-1.76,3,0,0.00,5,-5500,-4.60
20251106,120200,121400,115400,119500,471742,55925,-0.91,1100,5,326030,9358433,-67.76,73.41,11.26,0.60,93712,-25180,-63716,5,-400,-0.33,2,800,0.66,5,-5200,-4.31
